Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;46,00;11,00;34,00;11,00;11,00;23,00;0,00;34,00;0,00
2019-01-13;43,00;22,00;11,00;54,00;0,00;0,00;0,00;0,00;11,00
2019-01-20;0,00;0,00;21,00;10,00;10,00;0,00;0,00;10,00;10,00
2019-01-27;21,00;0,00;11,00;11,00;0,00;0,00;11,00;11,00;0,00
2019-02-03;34,00;11,00;23,00;34,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;22,00;0,00;11,00;0,00;0,00;0,00;0,00;22,00;0,00
2019-02-17;0,00;23,00;34,00;0,00;0,00;0,00;0,00;0,00;11,00
2019-02-24;22,00;11,00;44,00;22,00;0,00;0,00;0,00;11,00;11,00
2019-03-03;0,00;23,00;46,00;23,00;0,00;0,00;0,00;11,00;23,00
2019-03-10;23,00;0,00;0,00;34,00;11,00;0,00;11,00;11,00;0,00
2019-03-17;11,00;11,00;23,00;11,00;0,00;11,00;0,00;0,00;0,00
2019-03-24;45,00;11,00;23,00;23,00;0,00;0,00;11,00;0,00;0,00
2019-03-31;0,00;21,00;0,00;32,00;0,00;0,00;0,00;21,00;0,00
2019-04-07;32,00;11,00;32,00;11,00;11,00;0,00;0,00;0,00;0,00
2019-04-14;23,00;23,00;0,00;11,00;34,00;0,00;0,00;11,00;11,00
2019-04-21;21,00;11,00;32,00;11,00;0,00;0,00;0,00;0,00;11,00
2019-04-28;55,00;0,00;22,00;11,00;11,00;0,00;11,00;0,00;0,00
2019-05-05;21,00;32,00;95,00;11,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;32,00;0,00;11,00;43,00;0,00;0,00;0,00;11,00;21,00
2019-05-19;32,00;11,00;0,00;0,00;0,00;11,00;0,00;0,00;21,00
2019-05-26;32,00;0,00;32,00;11,00;11,00;0,00;0,00;11,00;0,00
2019-06-02;31,00;0,00;21,00;21,00;0,00;10,00;0,00;0,00;0,00
2019-06-09;10,00;0,00;10,00;31,00;0,00;0,00;0,00;10,00;0,00
2019-06-16;22,00;0,00;44,00;22,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;67,00;22,00;33,00;33,00;0,00;0,00;11,00;0,00;22,00
2019-06-30;33,00;0,00;11,00;22,00;11,00;0,00;11,00;0,00;0,00
2019-07-07;98,00;11,00;33,00;11,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;34,00;34,00;22,00;0,00;0,00;11,00;34,00;0,00;0,00
2019-07-21;79,00;11,00;0,00;56,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;35,00;0,00;23,00;46,00;0,00;0,00;0,00;35,00;0,00
2019-08-04;35,00;35,00;23,00;23,00;12,00;0,00;0,00;12,00;0,00
2019-08-11;58,00;0,00;35,00;35,00;12,00;12,00;12,00;0,00;0,00
2019-08-18;34,00;22,00;11,00;56,00;0,00;0,00;0,00;22,00;11,00
2019-08-25;22,00;22,00;11,00;43,00;0,00;0,00;22,00;0,00;0,00
2019-09-01;62,00;0,00;21,00;41,00;0,00;10,00;21,00;21,00;10,00
2019-09-08;20,00;0,00;20,00;20,00;0,00;0,00;10,00;20,00;0,00
2019-09-15;60,00;10,00;20,00;20,00;0,00;0,00;0,00;0,00;0,00
