Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;25,00;22,00;7,00;25,00;17,00;50,00;2,94;2,94;17,65;4,69;43,75;50,00;17,19;6,25;12,50;33,75;3,75;7,89;15,79;13,16;17,11
2019-01-13;28,00;22,00;4,00;32,00;6,00;26,53;5,89;0,00;23,58;3,11;48,22;42,00;12,44;6,09;3,65;42,61;2,43;52,18;12,73;14,00;8,91
2019-01-20;33,00;30,00;5,00;22,00;10,00;25,83;5,74;2,87;11,48;6,29;47,14;37,71;14,14;8,88;7,62;54,58;10,15;18,48;3,96;14,52;17,16
2019-01-27;41,00;17,00;3,00;14,00;4,00;33,68;4,39;2,93;19,04;4,73;42,58;59,92;6,31;2,56;3,84;60,22;5,13;2,65;27,77;14,55;9,26
2019-02-03;40,00;31,00;5,00;18,00;1,00;31,11;8,89;2,96;23,70;1,60;59,20;57,60;4,80;1,25;8,75;61,25;3,75;1,29;30,97;6,45;9,03
2019-02-10;62,00;40,00;3,00;17,00;1,00;42,81;4,43;0,00;22,14;1,59;49,28;68,36;7,95;7,59;15,18;48,08;3,80;1,32;34,30;2,64;11,87
2019-02-17;56,00;38,00;7,00;19,00;0,00;53,05;14,74;0,00;22,11;8,00;48,00;68,80;3,20;4,98;9,96;44,80;9,96;0,00;49,49;7,81;11,72
2019-02-24;44,00;33,00;3,00;16,00;1,00;48,40;5,87;1,47;19,07;9,78;48,89;86,37;13,04;2,51;3,77;47,77;5,03;2,67;36,00;9,33;10,67
2019-03-03;34,00;18,00;3,00;8,00;3,00;48,78;13,30;1,48;20,70;3,24;40,48;76,10;8,10;3,78;1,26;51,63;5,04;2,62;39,23;2,62;10,46
2019-03-10;44,00;29,00;5,00;9,00;1,00;45,47;10,27;1,47;17,60;4,71;36,14;72,29;4,71;7,54;2,51;54,06;5,03;4,00;34,67;5,33;10,67
2019-03-17;48,00;31,00;4,00;7,00;7,00;43,64;10,18;4,36;20,36;14,40;43,20;59,20;6,40;10,11;5,05;53,05;6,32;2,67;16,00;8,00;12,00
2019-03-24;83,00;41,00;7,00;21,00;4,00;35,57;10,38;8,89;31,13;4,79;51,08;63,85;6,38;3,77;0,00;42,76;11,32;3,95;31,62;5,27;17,13
2019-03-31;51,00;31,00;8,00;19,00;4,00;45,17;13,11;4,37;26,23;17,53;30,28;62,16;14,34;4,98;1,24;59,71;4,98;6,54;7,85;19,62;19,62
2019-04-07;48,00;36,00;7,00;27,00;17,00;53,82;2,91;2,91;21,82;14,40;38,40;94,40;16,00;1,26;1,26;51,79;3,79;9,08;3,89;22,05;24,65
2019-04-14;60,00;35,00;13,00;28,00;15,00;60,00;16,10;1,46;20,49;6,32;52,11;82,11;23,68;6,25;5,00;57,50;5,00;9,13;5,22;28,70;26,09
2019-04-21;39,00;26,00;10,00;19,00;13,00;75,11;21,67;10,11;11,56;3,12;34,32;60,84;14,04;6,29;1,26;46,55;5,03;5,20;6,50;24,70;32,50
2019-04-28;47,00;37,00;6,00;37,00;23,00;45,53;14,69;4,41;8,81;7,83;57,97;76,77;14,10;3,71;1,24;65,55;2,47;7,83;9,14;27,42;23,50
2019-05-05;46,00;36,00;10,00;27,00;11,00;54,90;13,35;4,45;29,68;1,59;50,76;49,17;14,28;11,19;0,00;63,41;4,97;7,89;10,51;26,29;22,34
2019-05-12;43,00;30,00;8,00;34,00;13,00;45,97;7,41;4,45;17,79;9,56;28,67;70,07;7,96;12,65;2,53;61,97;5,06;3,91;6,52;14,33;23,45
2019-05-19;61,00;45,00;2,00;21,00;13,00;43,57;8,71;2,90;20,33;3,13;40,67;56,31;12,51;8,71;2,49;46,06;0,00;5,19;3,89;29,85;19,47
2019-05-26;60,00;44,00;9,00;28,00;10,00;64,39;23,41;2,93;30,73;9,47;52,11;85,26;23,68;7,66;1,28;71,49;6,38;5,33;12,00;48,00;20,00
2019-06-02;49,00;30,00;6,00;29,00;18,00;59,39;5,94;2,97;25,24;11,06;50,58;83,77;12,65;11,31;1,26;76,64;5,03;6,62;6,62;25,16;27,81
2019-06-09;61,00;33,00;12,00;34,00;13,00;56,54;7,44;2,98;19,34;3,21;51,37;88,29;20,87;3,81;2,54;63,54;7,63;17,24;6,63;29,17;33,15
2019-06-16;60,00;36,00;9,00;33,00;15,00;68,78;4,39;10,24;14,63;7,89;39,47;64,74;18,95;5,00;3,75;62,50;6,25;9,13;5,22;30,00;28,70
2019-06-23;46,00;32,00;6,00;22,00;17,00;57,87;10,39;4,45;23,74;11,10;33,31;61,86;17,45;8,94;2,56;81,78;1,28;11,83;17,09;26,29;40,74
2019-06-30;42,00;19,00;10,00;25,00;28,00;81,00;7,50;4,50;31,50;4,85;38,77;84,00;22,62;8,91;2,55;64,91;5,09;10,50;11,81;40,69;48,56
2019-07-07;70,00;42,00;15,00;30,00;19,00;84,58;21,88;4,38;29,17;7,95;70,00;90,68;20,68;5,00;3,75;80,00;6,25;2,64;10,57;29,06;43,58
2019-07-14;61,00;47,00;14,00;39,00;20,00;88,60;14,52;10,17;33,40;7,82;46,92;84,46;21,90;9,96;2,49;85,90;7,47;10,38;5,19;22,06;53,21
2019-07-21;51,00;41,00;12,00;41,00;22,00;84,51;17,49;7,29;24,77;9,56;81,28;92,44;36,66;14,93;2,49;84,59;17,41;11,77;11,77;24,85;52,31
2019-07-28;64,00;45,00;8,00;35,00;20,00;84,36;16,00;4,36;58,18;24,00;80,00;89,60;38,40;6,27;8,78;90,35;15,06;14,37;19,59;28,73;49,63
2019-08-04;100,00;63,00;9,00;50,00;24,00;105,88;20,59;8,82;51,47;22,22;50,79;115,87;28,57;17,72;3,80;98,73;12,66;14,47;15,79;26,32;72,37
2019-08-11;87,00;63,00;9,00;43,00;24,00;101,75;7,37;7,37;33,92;25,31;91,75;105,98;22,15;13,87;5,04;87,00;12,61;18,45;17,14;40,86;59,32
2019-08-18;80,00;59,00;9,00;21,00;28,00;78,55;16,00;8,73;30,55;12,55;61,18;106,67;36,08;15,00;1,25;68,75;1,25;9,18;9,18;19,67;56,39
2019-08-25;55,00;37,00;11,00;25,00;20,00;69,86;10,41;2,97;22,30;3,14;47,14;80,14;17,29;8,75;0,00;56,25;5,00;10,48;14,40;32,74;39,29
2019-09-01;50,00;29,00;7,00;17,00;13,00;36,76;7,35;2,94;14,71;4,84;40,32;79,03;17,74;6,25;2,50;57,50;7,50;14,47;14,47;28,95;23,68
