Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;16,00;130,67;2,67;13,33;26,67;8,00;12,00;5,00;4,00;5,00;9,00;1,00;1,00
2019-01-13;25,00;125,00;2,78;22,22;22,22;8,00;8,00;7,00;7,00;4,00;4,00;2,00;3,00
2019-01-20;28,00;140,00;2,80;19,60;25,20;8,00;12,00;10,00;3,00;7,00;6,00;1,00;4,00
2019-01-27;16,00;133,33;2,67;21,33;16,00;9,00;9,00;3,00;4,00;4,00;4,00;1,00;2,00
2019-02-03;15,00;156,00;3,00;24,00;21,00;9,00;14,00;1,00;2,00;5,00;2,00;6,00;2,00
2019-02-10;19,00;158,33;3,17;34,83;22,17;15,00;13,00;3,00;4,00;2,00;3,00;5,00;0,00
2019-02-17;25,00;150,00;0,00;19,44;25,00;12,00;9,00;4,00;5,00;5,00;2,00;2,00;3,00
2019-02-24;20,00;160,00;2,86;34,29;28,57;13,00;11,00;7,00;4,00;7,00;9,00;5,00;4,00
2019-03-03;22,00;163,43;1,57;28,29;25,14;9,00;18,00;0,00;2,00;7,00;6,00;4,00;5,00
2019-03-10;25,00;150,00;2,78;25,00;30,56;13,00;13,00;3,00;5,00;4,00;5,00;3,00;3,00
2019-03-17;25,00;141,67;5,56;19,44;22,22;12,00;8,00;1,00;3,00;7,00;8,00;5,00;4,00
2019-03-24;27,00;177,00;3,00;27,00;24,00;17,00;8,00;1,00;2,00;5,00;2,00;4,00;2,00
2019-03-31;36,00;171,00;3,00;33,00;36,00;22,00;14,00;5,00;4,00;8,00;3,00;6,00;6,00
2019-04-07;47,00;196,81;2,94;41,13;52,88;15,00;18,00;8,00;6,00;10,00;4,00;6,00;4,00
2019-04-14;50,00;294,12;5,88;67,65;58,82;20,00;10,00;4,00;3,00;10,00;6,00;8,00;14,00
2019-04-21;39,00;180,00;3,00;57,00;45,00;12,00;17,00;7,00;3,00;7,00;3,00;5,00;5,00
2019-04-28;40,00;148,57;2,86;51,43;22,86;13,00;14,00;5,00;4,00;7,00;4,00;2,00;4,00
