Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;34,00;40,00;33,00;28,00;8,00;5,23;7,85;13,08;20,92
2019-01-13;40,00;35,00;18,00;20,00;16,00;2,50;5,00;15,00;15,00
2019-01-20;35,00;33,00;29,00;19,00;13,00;5,00;2,50;22,50;20,00
2019-01-27;37,00;45,00;27,00;16,00;16,00;5,29;2,64;15,86;13,21
2019-02-03;26,00;13,00;32,00;26,00;9,00;10,40;0,00;13,00;260,00
2019-02-10;41,00;9,00;30,00;17,00;7,00;2,56;5,13;7,69;17,94
2019-02-17;40,00;13,00;21,00;17,00;9,00;7,50;2,50;12,50;12,50
2019-02-24;29,00;16,00;28,00;18,00;7,00;2,64;7,91;18,45;5,27
2019-03-03;35,00;15,00;30,00;19,00;11,00;5,00;7,50;10,00;12,50
2019-03-10;25,00;11,00;18,00;32,00;7,00;2,50;5,00;10,00;17,50
2019-03-17;28,00;7,00;22,00;33,00;14,00;5,09;5,09;15,27;25,45
2019-03-24;49,00;25,00;19,00;11,00;33,00;5,16;10,32;12,89;15,47
2019-03-31;23,00;18,00;16,00;19,00;20,00;2,56;2,56;10,22;12,78
2019-04-07;20,00;5,00;13,00;16,00;11,00;2,50;5,00;7,50;10,00
2019-04-14;23,00;15,00;10,00;17,00;15,00;7,67;5,11;7,67;10,22
2019-04-21;61,00;10,00;21,00;23,00;6,00;5,08;12,71;12,71;15,25
2019-04-28;30,00;14,00;26,00;24,00;12,00;2,50;7,50;2,50;15,00
2019-05-05;27,00;25,00;7,00;21,00;10,00;8,10;2,70;8,10;16,20
2019-05-12;27,00;58,00;6,00;24,00;12,00;0,00;4,91;2,45;9,82
2019-05-19;56,00;100,00;22,00;21,00;13,00;2,55;7,64;10,18;17,82
2019-05-26;26,00;23,00;16,00;20,00;9,00;2,60;1,30;5,20;13,00
2019-06-02;38,00;28,00;13,00;31,00;3,00;7,60;2,53;15,20;17,73
2019-06-09;45,00;16,00;11,00;22,00;5,00;5,00;2,50;7,50;17,50
2019-06-16;42,00;15,00;15,00;27,00;5,00;2,63;5,25;10,50;15,75
2019-06-23;42,00;15,00;16,00;34,00;5,00;2,63;5,25;10,50;73,50
2019-06-30;63,00;16,00;12,00;26,00;15,00;2,63;10,50;10,50;13,13
2019-07-07;47,00;14,00;20,00;24,00;12,00;5,22;2,61;10,44;13,06
2019-07-14;19,00;19,00;16,00;35,00;3,00;2,71;5,43;10,86;16,29
2019-07-21;60,00;18,00;21,00;26,00;10,00;5,22;2,61;10,43;15,65
2019-07-28;69,00;20,00;16,00;18,00;7,00;2,56;2,56;7,67;25,56
2019-08-04;84,00;7,00;16,00;26,00;6,00;2,55;5,09;12,73;84,00
2019-08-11;77,00;38,00;34,00;37,00;5,00;2,57;5,13;17,97;23,10
2019-08-18;73,00;20,00;24,00;35,00;6,00;5,03;5,03;7,55;75,52
2019-08-25;34,00;24,00;8,00;24,00;9,00;5,23;2,62;10,46;23,54
2019-09-01;45,00;35,00;20,00;30,00;6,00;2,50;10,00;15,00;12,50
2019-09-08;44,00;17,00;22,00;23,00;5,00;5,18;2,59;10,35;20,71
2019-09-15;27,00;14,00;19,00;25,00;13,00;0,00;5,40;10,80;8,10
2019-09-22;27,00;15,00;11,00;31,00;9,00;0,00;5,40;10,80;18,90
2019-09-29;30,00;11,00;15,00;27,00;9,00;0,00;2,50;15,00;15,00
2019-10-06;37,00;19,00;14,00;24,00;12,00;2,64;2,64;7,93;31,71
2019-10-13;31,00;18,00;10,00;29,00;22,00;2,58;5,17;7,75;15,50
2019-10-20;16,00;12,00;11,00;19,00;4,00;5,33;2,67;18,67;18,67
2019-10-27;22,00;20,00;20,00;16,00;9,00;2,75;5,50;8,25;13,75
2019-11-03;18,00;24,00;22,00;46,00;6,00;2,57;7,71;5,14;25,71
2019-11-10;27,00;31,00;17,00;25,00;7,00;2,45;4,91;9,82;12,27
2019-11-17;31,00;23,00;20,00;21,00;4,00;2,58;1,29;5,17;18,08
2019-11-24;23,00;12,00;19,00;19,00;8,00;2,56;0,00;10,22;10,22
2019-12-01;15,00;23,00;14,00;19,00;9,00;2,50;2,50;12,50;12,50
2019-12-08;18,00;13,00;10,00;27,00;9,00;2,57;2,57;15,43;28,29
2019-12-15;31,00;27,00;15,00;28,00;5,00;0,00;2,58;20,67;7,75
2019-12-22;27,00;34,00;17,00;31,00;16,00;2,45;2,45;17,18;17,18
2019-12-29;30,00;36,00;21,00;32,00;17,00;5,00;10,00;10,00;12,50
2020-01-05;25,00;17,00;21,00;20,00;12,00;7,50;5,00;15,00;12,50
2020-01-12;37,00;34,00;19,00;21,00;7,00;2,64;5,29;15,86;15,86
2020-01-19;29,00;24,00;14,00;31,00;2,00;7,91;2,64;18,45;10,55
2020-01-26;24,00;30,00;15,00;12,00;13,00;2,67;8,00;13,33;10,67
2020-02-02;15,00;19,00;20,00;29,00;9,00;1,25;7,50;12,50;195,00
2020-02-09;20,00;14,00;12,00;27,00;7,00;2,50;5,00;7,50;17,50
2020-02-16;30,00;21,00;11,00;52,00;9,00;2,50;5,00;10,00;10,00
2020-02-23;24,00;15,00;11,00;18,00;8,00;2,67;5,33;10,67;10,67
2020-03-01;17,00;22,00;7,00;33,00;10,00;2,43;2,43;12,14;9,71
2020-03-08;19,00;17,00;12,00;16,00;6,00;2,71;2,71;8,14;10,86
2020-03-15;26,00;13,00;9,00;13,00;15,00;2,60;7,80;10,40;7,80
2020-03-22;21,00;6,00;2,00;11,00;9,00;2,63;5,25;2,63;13,13
2020-03-29;27,00;1,00;5,00;18,00;7,00;2,45;7,36;7,36;9,82
2020-04-05;33,00;4,00;7,00;14,00;12,00;0,00;2,54;2,54;12,69
2020-04-12;24,00;9,00;4,00;13,00;13,00;0,00;2,67;5,33;5,33
2020-04-19;34,00;6,00;5,00;18,00;5,00;2,62;2,62;5,23;7,85
2020-04-26;31,00;5,00;4,00;12,00;11,00;5,17;5,17;5,17;7,75
2020-05-03;27,00;12,00;5,00;17,00;11,00;0,00;4,91;7,36;9,82
2020-05-10;31,00;8,00;4,00;13,00;16,00;5,17;7,75;2,58;10,33
2020-05-17;15,00;4,00;8,00;20,00;19,00;2,50;2,50;7,50;7,50
2020-05-24;19,00;4,00;6,00;18,00;14,00;0,00;2,71;8,14;21,71
2020-05-31;34,00;13,00;4,00;21,00;13,00;0,00;2,62;2,62;28,77
2020-06-07;32,00;3,00;3,00;10,00;7,00;2,46;4,92;4,92;39,38
2020-06-14;42,00;6,00;9,00;21,00;13,00;2,47;0,00;2,47;22,24
2020-06-21;45,00;6,00;5,00;17,00;7,00;2,65;2,65;1,32;10,59
2020-06-28;27,00;4,00;5,00;29,00;13,00;2,70;2,70;2,70;16,20
2020-07-05;30,00;7,00;2,00;15,00;5,00;2,50;1,25;2,50;12,50
2020-07-12;25,00;2,00;6,00;16,00;6,00;2,50;2,50;2,50;25,00
2020-07-19;40,00;5,00;7,00;19,00;6,00;2,50;2,50;5,00;5,00
2020-07-26;39,00;8,00;5,00;20,00;8,00;2,60;2,60;7,80;13,00
2020-08-02;39,00;1,00;11,00;13,00;3,00;1,30;5,20;5,20;13,00
2020-08-09;52,00;5,00;11,00;19,00;8,00;5,20;5,20;7,80;13,00
2020-08-16;40,00;9,00;16,00;29,00;5,00;2,50;2,50;2,50;7,50
2020-08-23;31,00;6,00;10,00;16,00;7,00;2,58;0,00;10,33;82,67
2020-08-30;26,00;6,00;5,00;44,00;17,00;2,60;0,00;2,60;10,40
2020-09-06;28,00;12,00;0,00;22,00;8,00;1,27;2,55;5,09;10,18
2020-09-13;13,00;6,00;4,00;15,00;38,00;1,30;2,60;2,60;7,80
2020-09-20;14,00;2,00;5,00;11,00;5,00;5,60;5,60;2,80;5,60
2020-09-27;12,00;4,00;2,00;19,00;4,00;2,40;2,40;2,40;7,20
2020-10-04;16,00;4,00;8,00;15,00;6,00;0,00;2,67;2,67;34,67
2020-10-11;21,00;20,00;7,00;10,00;19,00;0,00;2,63;2,63;5,25
2020-10-18;13,00;6,00;9,00;10,00;10,00;1,30;1,30;1,30;5,20
2020-10-25;17,00;8,00;6,00;10,00;6,00;1,21;1,21;4,86;4,86
2020-11-01;18,00;7,00;6,00;5,00;14,00;2,57;1,29;5,14;10,29
2020-11-08;21,00;6,00;2,00;15,00;11,00;2,63;2,63;7,88;5,25
2020-11-15;72,00;6,00;7,00;14,00;7,00;1,29;2,57;5,14;2,57
2020-11-22;18,00;6,00;8,00;9,00;9,00;1,29;2,57;1,29;12,86
2020-11-29;19,00;8,00;6,00;6,00;8,00;0,00;4,75;2,38;9,50
2020-12-06;19,00;6,00;7,00;15,00;12,00;2,71;1,36;2,71;127,57
2020-12-13;16,00;8,00;6,00;58,00;7,00;2,67;2,67;5,33;5,33
2020-12-20;23,00;5,00;8,00;64,00;8,00;0,00;2,56;5,11;15,33
2020-12-27;22,00;15,00;13,00;36,00;10,00;2,44;4,89;4,89;24,44
2021-01-03;28,00;9,00;11,00;26,00;11,00;2,55;5,09;7,64;2,55
2021-01-10;15,00;10,00;13,00;16,00;11,00;2,50;2,50;1,25;7,50
2021-01-17;12,00;5,00;12,00;17,00;17,00;1,20;2,40;2,40;4,80
2021-01-24;30,00;6,00;6,00;23,00;8,00;0,00;2,50;2,50;10,00
2021-01-31;19,00;7,00;10,00;17,00;9,00;1,19;0,00;1,19;2,38
2021-02-07;24,00;7,00;6,00;19,00;6,00;2,67;2,67;2,67;133,33
2021-02-14;15,00;7,00;9,00;11,00;9,00;5,00;7,50;2,50;15,00
2021-02-21;19,00;4,00;6,00;19,00;8,00;1,36;10,86;5,43;5,43
2021-02-28;16,00;10,00;1,00;12,00;16,00;0,00;8,00;10,67;10,67
2021-03-07;20,00;4,00;8,00;21,00;6,00;2,50;2,50;2,50;5,00
2021-03-14;25,00;1,00;4,00;19,00;9,00;0,00;7,50;10,00;7,50
2021-03-21;18,00;13,00;11,00;12,00;9,00;2,57;2,57;5,14;2,57
2021-03-28;21,00;8,00;12,00;17,00;13,00;2,63;5,25;5,25;13,13
2021-04-04;19,00;13,00;10,00;12,00;14,00;2,71;5,43;13,57;5,43
2021-04-11;13,00;11,00;12,00;22,00;6,00;2,60;5,20;7,80;13,00
2021-04-18;18,00;5,00;10,00;18,00;6,00;0,00;2,57;2,57;5,14
2021-04-25;10,00;13,00;10,00;21,00;14,00;1,25;1,25;2,50;2,50
2021-05-02;24,00;10,00;5,00;19,00;24,00;2,67;2,67;5,33;8,00
2021-05-09;23,00;1,00;7,00;17,00;5,00;0,00;2,56;2,56;2,56
2021-05-16;23,00;4,00;7,00;17,00;7,00;2,56;2,56;2,56;7,67
2021-05-23;32,00;5,00;9,00;21,00;15,00;2,67;0,00;5,33;8,00
2021-05-30;57,00;5,00;15,00;26,00;9,00;2,59;7,77;7,77;7,77
2021-06-06;16,00;9,00;11,00;16,00;10,00;0,00;2,67;0,00;8,00
2021-06-13;28,00;13,00;13,00;12,00;9,00;2,55;2,55;7,64;15,27
2021-06-20;26,00;12,00;10,00;10,00;7,00;5,20;2,60;7,80;65,00
2021-06-27;19,00;12,00;25,00;19,00;8,00;5,43;0,00;8,14;8,14
2021-07-04;45,00;20,00;18,00;15,00;11,00;5,29;5,29;13,24;7,94
2021-07-11;36,00;17,00;17,00;17,00;13,00;5,14;0,00;2,57;7,71
2021-07-18;33,00;4,00;13,00;11,00;11,00;7,62;5,08;2,54;10,15
2021-07-25;55,00;27,00;20,00;28,00;8,00;2,50;5,00;5,00;2,50
2021-08-01;35,00;19,00;16,00;34,00;11,00;0,00;5,00;7,50;7,50
2021-08-08;51,00;23,00;41,00;20,00;9,00;5,10;2,55;5,10;5,10
2021-08-15;80,00;7,00;16,00;23,00;10,00;5,16;2,58;7,74;12,90
2021-08-22;29,00;13,00;11,00;28,00;11,00;5,27;7,91;7,91;13,18
2021-08-29;29,00;12,00;12,00;19,00;6,00;2,64;2,64;7,91;7,91
2021-09-05;27,00;13,00;7,00;18,00;4,00;5,40;5,40;8,10;10,80
2021-09-12;23,00;31,00;8,00;38,00;1,00;7,67;2,56;2,56;7,67
2021-09-19;19,00;19,00;10,00;40,00;7,00;4,75;2,38;7,13;7,13
2021-09-26;18,00;15,00;3,00;21,00;10,00;2,57;2,57;2,57;2,57
2021-10-03;15,00;18,00;18,00;21,00;7,00;2,50;2,50;7,50;5,00
2021-10-10;12,00;15,00;11,00;15,00;8,00;4,80;2,40;4,80;7,20
2021-10-17;27,00;11,00;9,00;33,00;7,00;2,45;4,91;7,36;4,91
2021-10-24;23,00;11,00;23,00;23,00;14,00;5,11;5,11;5,11;5,11
2021-10-31;25,00;16,00;9,00;12,00;10,00;2,50;7,50;7,50;7,50
2021-11-07;26,00;17,00;17,00;30,00;4,00;5,20;2,60;10,40;5,20
2021-11-14;33,00;17,00;7,00;20,00;7,00;7,62;2,54;5,08;5,08
2021-11-21;18,00;13,00;25,00;24,00;10,00;0,00;5,14;7,71;5,14
2021-11-28;3,00;13,00;18,00;17,00;10,00;6,00;9,00;12,00;9,00
2021-12-05;12,00;13,00;13,00;14,00;12,00;0,00;4,80;7,20;9,60
2021-12-12;11,00;13,00;10,00;31,00;7,00;8,25;5,50;2,75;44,00
2021-12-19;26,00;10,00;14,00;14,00;36,00;2,60;5,20;5,20;15,60
2021-12-26;17,00;11,00;15,00;42,00;10,00;12,14;4,86;9,71;12,14
2022-01-02;34,00;11,00;18,00;32,00;7,00;15,69;2,62;13,08;2,62
2022-01-09;23,00;8,00;10,00;20,00;12,00;2,56;5,11;7,67;12,78
2022-01-16;33,00;20,00;10,00;23,00;13,00;2,54;7,62;2,54;7,62
2022-01-23;36,00;13,00;18,00;23,00;17,00;2,57;2,57;5,14;12,86
2022-01-30;22,00;15,00;10,00;25,00;15,00;4,89;0,00;9,78;7,33
2022-02-06;19,00;25,00;14,00;19,00;5,00;0,00;2,71;2,71;10,86
2022-02-13;35,00;24,00;19,00;26,00;12,00;0,00;8,08;5,38;13,46
2022-02-20;22,00;8,00;15,00;12,00;12,00;2,44;2,44;2,44;2,44
2022-02-27;22,00;17,00;15,00;31,00;21,00;2,44;2,44;0,00;12,22
2022-03-06;32,00;18,00;9,00;18,00;9,00;2,46;2,46;14,77;7,38
2022-03-13;44,00;10,00;20,00;12,00;5,00;2,59;2,59;7,76;18,12
2022-03-20;32,00;7,00;9,00;29,00;11,00;0,00;0,00;8,00;16,00
2022-03-27;47,00;18,00;6,00;26,00;14,00;2,61;5,22;7,83;15,67
