Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;24,00;150,86;1,71;41,14;6,86;10,00;6,00;3,00;3,00;3,00;3,00;1,00;1,00
2019-01-13;22,00;141,43;3,14;40,86;6,29;11,00;5,00;5,00;5,00;4,00;2,00;1,00;0,50
2019-01-20;22,00;125,71;3,14;40,86;6,29;8,00;4,00;3,00;4,00;2,00;3,00;2,00;1,00
2019-01-27;18,00;154,80;1,80;50,40;3,60;11,00;7,00;2,00;4,00;4,00;3,00;1,00;1,00
2019-02-03;14,00;143,50;3,50;56,00;7,00;10,00;6,00;2,00;7,00;3,00;3,00;1,00;1,00
2019-02-10;16,00;147,20;3,20;57,60;3,20;9,00;5,00;1,00;6,00;4,00;4,00;1,00;1,00
2019-02-17;18,00;162,00;1,80;61,20;10,80;8,00;7,00;1,00;5,00;3,00;3,00;0,50;1,00
2019-02-24;17,00;159,80;3,40;61,20;6,80;11,00;8,00;2,00;4,00;3,00;4,00;2,00;1,00
2019-03-03;18,00;176,40;3,60;64,80;7,20;7,00;10,00;2,00;4,00;3,00;3,00;2,00;0,50
2019-03-10;20,00;160,00;3,33;63,33;6,67;11,00;6,00;2,00;8,00;3,00;2,00;3,00;1,00
2019-03-17;22,00;154,00;3,14;59,71;6,29;12,00;7,00;2,00;6,00;4,00;4,00;2,00;1,00
2019-03-24;19,00;155,17;3,17;69,67;3,17;11,00;9,00;2,00;6,00;2,00;2,00;3,00;1,00
2019-03-31;24,00;171,43;3,43;68,57;6,86;12,00;8,00;5,00;4,00;3,00;5,00;3,00;1,00
2019-04-07;37,00;205,18;1,68;74,00;6,73;13,00;7,00;4,00;4,00;3,00;4,00;2,00;1,00
2019-04-14;36,00;327,27;3,27;91,64;6,55;16,00;9,00;4,00;5,00;5,00;3,00;1,00;1,00
2019-04-21;35,00;155,91;3,18;76,36;6,36;14,00;13,00;5,00;4,00;4,00;3,00;2,00;1,00
2019-04-28;30,00;156,67;3,33;76,67;6,67;15,00;10,00;5,00;4,00;4,00;3,00;2,00;0,50
2019-05-05;27,00;155,25;3,38;60,75;6,75;14,00;8,00;7,00;6,00;4,00;2,00;2,00;1,00
2019-05-12;32,00;160,00;3,20;70,40;9,60;15,00;7,00;5,00;6,00;3,00;2,00;2,00;1,00
2019-05-19;29,00;161,11;1,61;74,11;12,89;15,00;7,00;5,00;4,00;3,00;3,00;2,00;2,00
2019-05-26;36,00;163,64;3,27;81,82;9,82;15,00;10,00;5,00;6,00;5,00;2,00;3,00;2,00
2019-06-02;39,00;175,50;3,25;74,75;9,75;15,00;10,00;4,00;5,00;4,00;5,00;2,00;1,00
2019-06-09;38,00;177,33;3,17;79,17;6,33;17,00;10,00;6,00;6,00;5,00;4,00;2,00;2,00
2019-06-16;45,00;160,71;3,21;86,79;9,64;17,00;11,00;6,00;5,00;6,00;3,00;3,00;1,00
