Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;100,00;105,77;63,46;113,46;0,00;4,00;0,00;17,00;4,00
2019-01-13;34,00;86,89;41,56;109,56;0,00;17,00;8,00;17,00;8,00
2019-01-20;54,00;75,21;38,57;127,29;0,00;8,00;13,00;4,00;21,00
2019-01-27;21,00;78,27;42,00;91,64;0,00;4,00;17,00;29,00;8,00
2019-02-03;43,00;71,04;54,22;132,74;0,00;17,00;0,00;21,00;39,00
2019-02-10;44,00;61,22;21,04;149,22;0,00;13,00;13,00;26,00;13,00
2019-02-17;39,00;59,43;59,43;120,71;0,00;9,00;22,00;17,00;9,00
2019-02-24;26,00;98,00;72,00;122,00;0,00;9,00;13,00;13,00;9,00
2019-03-03;41,00;54,67;25,38;101,52;3,90;4,00;12,00;4,00;8,00
2019-03-10;33,00;29,12;71,82;93,18;0,00;8,00;8,00;37,00;21,00
2019-03-17;39,00;56,55;21,45;87,75;3,90;4,00;9,00;9,00;0,00
2019-03-24;26,00;54,00;14,00;72,00;4,00;13,00;0,00;26,00;9,00
2019-03-31;51,00;47,22;13,22;77,44;17,00;4,00;0,00;4,00;4,00
2019-04-07;16,00;90,00;30,00;94,00;4,00;4,00;29,00;8,00;0,00
2019-04-14;38,00;85,50;9,50;119,70;0,00;5,00;5,00;9,00;0,00
2019-04-21;42,00;61,09;32,45;105,00;0,00;5,00;14,00;5,00;9,00
2019-04-28;74,00;36,05;7,59;70,21;3,79;12,00;8,00;8,00;0,00
2019-05-05;25,00;17,31;25,00;92,31;0,00;0,00;8,00;0,00;12,00
2019-05-12;42,00;49,64;21,00;93,55;0,00;4,00;8,00;0,00;4,00
2019-05-19;30,00;40,00;22,00;94,00;0,00;8,00;4,00;13,00;4,00
2019-05-26;50,00;50,00;23,08;51,92;0,00;5,00;0,00;18,00;5,00
2019-06-02;34,00;51,00;30,22;85,00;0,00;8,00;13,00;4,00;4,00
2019-06-09;51,00;54,78;24,56;85,00;0,00;4,00;4,00;4,00;13,00
2019-06-16;39,00;39,00;42,71;72,43;9,29;0,00;0,00;9,00;0,00
2019-06-23;42,00;22,91;32,45;93,55;0,00;14,00;19,00;14,00;5,00
2019-06-30;40,00;47,62;22,86;100,95;0,00;4,00;18,00;4,00;0,00
2019-07-07;55,00;55,00;22,76;83,45;13,28;18,00;18,00;18,00;5,00
2019-07-14;25,00;63,46;40,38;65,38;0,00;5,00;10,00;20,00;25,00
2019-07-21;41,00;37,10;31,24;121,05;5,86;0,00;21,00;10,00;15,00
2019-07-28;42,00;84,00;42,00;143,18;0,00;0,00;5,00;16,00;5,00
2019-08-04;39,00;57,57;33,43;130,00;0,00;0,00;10,00;10,00;15,00
2019-08-11;72,00;40,86;31,14;169,30;0,00;9,00;18,00;9,00;9,00
2019-08-18;47,00;58,28;24,44;84,60;3,76;4,00;13,00;0,00;17,00
2019-08-25;47,00;88,36;30,08;127,84;3,76;0,00;9,00;4,00;0,00
2019-09-01;24,00;70,15;51,69;86,77;0,00;0,00;16,00;12,00;4,00
2019-09-08;60,00;34,84;30,97;90,97;3,87;13,00;4,00;8,00;0,00
2019-09-15;34,00;79,33;7,56;105,78;3,78;8,00;4,00;8,00;8,00
2019-09-22;67,00;76,57;42,11;107,20;0,00;0,00;13,00;13,00;4,00
2019-09-29;38,00;58,90;41,80;114,00;0,00;0,00;26,00;4,00;8,00
2019-10-06;47,00;37,60;30,08;148,52;7,52;13,00;9,00;4,00;4,00
2019-10-13;21,00;84,00;38,18;114,55;0,00;4,00;4,00;4,00;13,00
2019-10-20;33,00;69,88;21,35;116,47;0,00;4,00;65,00;4,00;8,00
2019-10-27;36,00;75,79;43,58;111,79;0,00;0,00;24,00;16,00;12,00
