Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;30,00;25,00;5,00;27,00;7,00;40,00;6,67;3,33;18,33;3,53;68,82;65,29;17,65;4,74;9,47;47,37;3,16;7,50;9,00;15,00;18,00
2019-01-13;35,00;32,00;6,00;25,00;12,00;48,33;6,67;1,67;18,33;5,53;51,58;64,47;14,74;7,95;9,55;65,23;3,18;48,13;7,29;20,42;18,96
2019-01-20;37,00;24,00;8,00;25,00;10,00;45,04;6,43;3,22;19,30;3,52;54,62;63,43;15,86;9,25;10,79;78,63;1,54;23,68;7,40;23,68;22,20
2019-01-27;36,00;24,00;4,00;17,00;5,00;44,18;4,91;3,27;19,64;1,80;73,80;73,80;12,60;4,70;9,39;76,70;4,70;3,00;55,50;7,50;15,00
2019-02-03;41,00;27,00;6,00;15,00;3,00;45,92;8,20;3,28;26,24;3,57;65,96;80,22;12,48;4,73;6,31;58,35;6,31;5,86;45,39;7,32;11,71
2019-02-10;50,00;32,00;6,00;16,00;5,00;45,16;11,29;1,61;25,81;3,57;62,50;87,50;12,50;4,69;9,38;60,94;7,81;2,94;66,18;10,29;14,71
2019-02-17;49,00;30,00;7,00;16,00;6,00;49,00;13,07;3,27;35,93;9,07;68,96;83,48;14,52;3,16;6,32;69,55;4,74;2,97;57,91;5,94;13,36
2019-02-24;62,00;41,00;9,00;14,00;4,00;50,58;9,79;4,89;29,37;5,47;58,35;83,88;10,94;1,55;3,10;58,90;4,65;5,90;45,76;8,86;11,81
2019-03-03;53,00;35,00;8,00;11,00;3,00;51,34;14,91;4,97;23,19;7,31;47,52;78,59;7,31;3,12;4,68;57,68;7,79;4,54;45,43;9,09;18,17
2019-03-10;47,00;29,00;5,00;17,00;4,00;43,76;14,59;4,86;22,69;3,62;43,38;84,96;9,04;3,13;1,57;47,00;4,70;4,41;47,00;10,28;16,16
2019-03-17;60,00;40,00;6,00;20,00;4,00;55,14;12,97;3,24;25,95;12,73;43,64;81,82;10,91;4,74;6,32;56,84;6,32;6,00;49,50;7,50;15,00
