Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;45,00;900,00;7,50;15,00;15,00;22,00;15,00;39,00;7,00;4,00;2,00;4,00;2,00
2019-01-13;45,00;915,00;7,50;15,00;30,00;22,00;18,00;49,00;8,00;5,00;3,00;8,00;1,00
2019-01-20;50,00;725,00;6,25;12,50;25,00;19,00;19,00;41,00;8,00;4,00;5,00;9,00;3,00
2019-01-27;41,00;779,00;6,83;13,67;27,33;19,00;19,00;47,00;9,00;2,00;5,00;5,00;2,00
2019-02-03;51,00;726,75;6,38;12,75;12,75;24,00;14,00;46,00;5,00;4,00;4,00;5,00;1,00
2019-02-10;50,00;700,00;6,25;12,50;12,50;22,00;22,00;40,00;9,00;7,00;4,00;10,00;3,00
2019-02-17;45,00;930,00;7,50;15,00;30,00;23,00;16,00;47,00;7,00;4,00;1,00;13,00;2,00
2019-02-24;48,00;960,00;8,00;16,00;16,00;21,00;18,00;42,00;10,00;7,00;3,00;7,00;2,00
2019-03-03;53,00;887,75;6,63;13,25;26,50;26,00;15,00;42,00;10,00;10,00;4,00;13,00;1,00
2019-03-10;61,00;1037,00;7,63;15,25;15,25;25,00;27,00;54,00;14,00;4,00;3,00;7,00;1,00
2019-03-17;59,00;944,00;7,38;14,75;29,50;25,00;19,00;41,00;6,00;6,00;4,00;11,00;0,50
2019-03-24;60,00;975,00;7,50;15,00;30,00;17,00;20,00;45,00;9,00;7,00;2,00;11,00;2,00
2019-03-31;58,00;913,50;7,25;14,50;29,00;20,00;27,00;49,00;10,00;7,00;7,00;8,00;3,00
2019-04-07;61,00;915,00;7,63;30,50;15,25;21,00;18,00;42,00;10,00;6,00;1,00;11,00;2,00
2019-04-14;60,00;1500,00;7,50;30,00;15,00;28,00;16,00;45,00;12,00;6,00;3,00;10,00;3,00
2019-04-21;55,00;825,00;6,88;13,75;13,75;23,00;20,00;40,00;9,00;5,00;2,00;14,00;2,00
2019-04-28;69,00;814,20;6,90;13,80;27,60;23,00;20,00;53,00;8,00;4,00;4,00;12,00;3,00
2019-05-05;70,00;882,00;7,00;14,00;28,00;21,00;15,00;52,00;13,00;7,00;3,00;7,00;4,00
2019-05-12;65,00;884,00;6,50;13,00;26,00;29,00;23,00;47,00;10,00;6,00;6,00;15,00;4,00
2019-05-19;78,00;884,00;13,00;26,00;39,00;28,00;25,00;48,00;11,00;4,00;2,00;12,00;4,00
2019-05-26;74,00;1006,40;7,40;29,60;44,40;30,00;20,00;53,00;9,00;12,00;5,00;9,00;1,00
2019-06-02;81,00;931,50;6,75;13,50;27,00;29,00;22,00;55,00;10,00;6,00;5,00;7,00;0,50
2019-06-09;75,00;1035,00;7,50;15,00;30,00;28,00;23,00;59,00;6,00;4,00;4,00;14,00;1,00
2019-06-16;72,00;1051,20;7,20;14,40;28,80;32,00;20,00;52,00;9,00;4,00;5,00;10,00;3,00
2019-06-23;74,00;1169,20;7,40;14,80;29,60;32,00;29,00;54,00;7,00;7,00;4,00;12,00;2,00
2019-06-30;69,00;938,40;6,90;13,80;41,40;34,00;18,00;62,00;9,00;5,00;5,00;9,00;2,00
2019-07-07;68,00;952,00;6,80;27,20;27,20;25,00;17,00;52,00;11,00;6,00;3,00;8,00;2,00
2019-07-14;63,00;1055,25;15,75;31,50;15,75;24,00;19,00;61,00;8,00;9,00;6,00;12,00;4,00
2019-07-21;65,00;871,00;6,50;13,00;13,00;23,00;22,00;72,00;8,00;9,00;5,00;10,00;2,00
2019-07-28;56,00;854,00;7,00;14,00;14,00;26,00;14,00;64,00;10,00;5,00;4,00;9,00;0,50
2019-08-04;61,00;915,00;7,63;15,25;15,25;25,00;20,00;52,00;11,00;5,00;4,00;10,00;2,00
2019-08-11;66,00;792,00;6,60;26,40;13,20;23,00;24,00;55,00;7,00;7,00;3,00;10,00;3,00
2019-08-18;65,00;845,00;6,50;13,00;26,00;21,00;16,00;57,00;11,00;3,00;4,00;9,00;2,00
2019-08-25;55,00;838,75;6,88;27,50;13,75;25,00;17,00;38,00;11,00;9,00;5,00;11,00;4,00
2019-09-01;73,00;934,40;14,60;29,20;29,20;34,00;30,00;57,00;13,00;8,00;9,00;11,00;1,00
2019-09-08;62,00;992,00;7,75;31,00;31,00;26,00;28,00;58,00;12,00;11,00;4,00;11,00;3,00
2019-09-15;74,00;976,80;7,40;29,60;29,60;28,00;21,00;55,00;11,00;8,00;12,00;9,00;3,00
2019-09-22;66,00;884,40;6,60;26,40;26,40;27,00;24,00;43,00;14,00;10,00;4,00;5,00;5,00
2019-09-29;51,00;841,50;12,75;25,50;25,50;26,00;34,00;52,00;10,00;11,00;7,00;8,00;5,00
2019-10-06;54,00;823,50;6,75;27,00;27,00;29,00;22,00;47,00;15,00;11,00;9,00;5,00;3,00
