Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;90,00;51,00;39,00;49,00;71,00;35,00;12,00;38,00;20,00;16,74;104,65;5,23;39,77;0,00;23,00;11,00;13,00;1,00;46,00;36,00;13,00;0,00;1,00;1,00;1,00;0,00;1,00;0,00
2019-01-13;100,00;43,00;40,00;37,00;59,00;38,00;13,00;27,00;12,00;13,68;94,74;6,32;45,26;1,00;17,00;8,00;11,00;1,00;42,00;35,00;13,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-01-20;80,00;39,00;39,00;30,00;51,00;31,00;13,00;26,00;17,00;7,37;81,05;6,32;28,42;2,00;49,00;8,00;12,00;1,00;33,00;30,00;9,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00
2019-01-27;81,00;32,00;29,00;34,00;47,00;34,00;13,00;27,00;14,00;10,52;89,42;7,36;31,56;0,00;18,00;6,00;6,00;2,00;37,00;31,00;5,00;0,00;2,00;3,00;1,00;0,00;1,00;1,00
2019-02-03;88,00;27,00;36,00;24,00;45,00;30,00;8,00;19,00;9,00;12,57;74,38;6,29;23,05;0,00;19,00;7,00;8,00;2,00;35,00;25,00;9,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00
2019-02-10;70,00;32,00;30,00;26,00;37,00;25,00;8,00;13,00;9,00;7,31;71,04;5,22;19,85;3,00;19,00;5,00;17,00;0,00;34,00;22,00;6,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-02-17;67,00;33,00;35,00;30,00;50,00;21,00;13,00;17,00;7,00;10,47;63,86;5,23;23,03;2,00;25,00;8,00;10,00;0,00;28,00;28,00;6,00;0,00;1,00;1,00;0,00;1,00;1,00;0,00
2019-02-24;63,00;24,00;31,00;23,00;42,00;36,00;3,00;21,00;12,00;3,15;58,80;2,10;14,70;1,00;16,00;7,00;7,00;1,00;26,00;20,00;8,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-03-03;63,00;30,00;32,00;24,00;28,00;25,00;10,00;18,00;7,00;7,35;63,00;4,20;23,10;1,00;17,00;3,00;6,00;0,00;28,00;42,00;5,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00
2019-03-10;54,00;33,00;24,00;26,00;35,00;28,00;7,00;14,00;10,00;4,15;49,85;1,04;18,69;1,00;10,00;5,00;8,00;0,00;24,00;18,00;4,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-03-17;50,00;26,00;26,00;21,00;40,00;18,00;8,00;19,00;8,00;9,38;48,96;1,04;10,42;0,00;11,00;6,00;7,00;0,00;20,00;20,00;6,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-03-24;48,00;29,00;19,00;17,00;35,00;17,00;6,00;17,00;6,00;1,04;45,91;5,22;12,52;1,00;10,00;4,00;3,00;0,00;20,00;8,00;6,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-03-31;38,00;27,00;18,00;15,00;31,00;18,00;5,00;13,00;9,00;4,22;31,67;3,17;7,39;0,00;10,00;3,00;4,00;1,00;17,00;22,00;5,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-04-07;34,00;30,00;20,00;13,00;26,00;9,00;2,00;11,00;4,00;2,06;25,76;4,12;8,24;0,00;8,00;4,00;2,00;1,00;21,00;10,00;3,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-04-14;20,00;24,00;11,00;8,00;18,00;7,00;5,00;5,00;5,00;3,16;23,16;1,05;6,32;1,00;5,00;1,00;2,00;0,00;7,00;14,00;2,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00
2019-04-21;28,00;14,00;14,00;4,00;14,00;6,00;3,00;3,00;5,00;2,07;22,81;1,04;5,19;0,00;3,00;1,00;3,00;0,00;6,00;5,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-04-28;30,00;8,00;10,00;2,00;13,00;6,00;1,00;2,00;3,00;1,03;15,52;1,03;7,24;0,00;2,00;2,00;2,00;0,00;5,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;17,00;8,00;9,00;3,00;11,00;6,00;1,00;4,00;1,00;1,06;19,13;1,06;4,25;0,00;3,00;2,00;2,00;0,00;3,00;4,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
