Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;19,00;24,43;5,43;0,00;0,00;0,00;0,00;0,00;0,00;3,17;57,00;31,67;0,00;0,00;5,43;57,00;0,00;0,00;0,00;5,00;5,00
2019-01-13;44,00;22,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;12,57;34,57;44,00;3,14;0,00;0,00;38,82;0,00;4,00;0,00;0,00;9,00
2019-01-20;37,00;33,04;0,00;0,00;0,00;4,00;0,00;4,00;0,00;10,09;53,82;37,00;0,00;0,00;0,00;95,14;0,00;0,00;0,00;0,00;16,00
2019-01-27;25,00;30,26;3,95;7,89;0,00;0,00;0,00;0,00;0,00;15,63;18,75;56,25;3,13;5,00;0,00;75,00;7,50;0,00;0,00;4,00;8,00
2019-02-03;18,00;43,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;57,00;0,00;0,00;5,14;30,86;0,00;0,00;4,00;0,00;0,00
2019-02-10;22,00;44,00;9,06;0,00;0,00;0,00;0,00;0,00;0,00;12,57;31,43;44,00;0,00;0,00;5,50;38,50;0,00;0,00;0,00;4,00;9,00
2019-02-17;49,00;45,03;0,00;0,00;0,00;4,00;0,00;0,00;4,00;9,80;35,93;88,20;9,80;0,00;0,00;69,63;5,16;0,00;0,00;0,00;0,00
2019-02-24;67,00;48,61;13,14;0,00;0,00;4,00;0,00;0,00;0,00;3,35;46,90;67,00;0,00;0,00;0,00;18,76;0,00;0,00;9,00;0,00;4,00
2019-03-03;32,00;58,88;3,84;0,00;0,00;0,00;0,00;0,00;0,00;9,60;32,00;67,20;0,00;0,00;0,00;50,67;0,00;0,00;0,00;9,00;0,00
2019-03-10;32,00;41,33;4,00;0,00;0,00;0,00;0,00;0,00;5,00;3,20;25,60;70,40;0,00;0,00;5,33;42,67;8,00;0,00;5,00;5,00;5,00
2019-03-17;46,00;55,20;9,20;0,00;0,00;0,00;0,00;0,00;0,00;9,86;19,71;95,29;0,00;0,00;0,00;75,76;5,41;0,00;0,00;5,00;9,00
2019-03-24;41,00;67,91;8,97;0,00;0,00;5,00;0,00;0,00;0,00;12,62;34,69;69,38;3,15;5,13;5,13;71,75;5,13;0,00;5,00;0,00;5,00
