Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;33,00;379,50;82,50;33,00;16,50;21,00;17,00;16,00;8,00;8,00;4,00;4,00;3,00
2019-01-13;33,00;363,00;99,00;33,00;33,00;25,00;28,00;14,00;12,00;4,00;8,00;8,00;4,00
2019-01-20;30,00;285,00;75,00;15,00;30,00;24,00;17,00;16,00;9,00;7,00;6,00;5,00;3,00
2019-01-27;21,00;441,00;105,00;42,00;42,00;31,00;15,00;6,00;9,00;12,00;5,00;5,00;0,00
2019-02-03;18,00;414,00;72,00;18,00;36,00;29,00;14,00;4,00;10,00;14,00;5,00;4,00;2,00
2019-02-10;27,00;310,50;54,00;27,00;13,50;30,00;15,00;4,00;13,00;17,00;11,00;10,00;1,00
2019-02-17;24,00;252,00;48,00;24,00;24,00;32,00;26,00;4,00;11,00;8,00;7,00;8,00;2,00
2019-02-24;28,00;322,00;70,00;28,00;28,00;30,00;18,00;2,00;13,00;11,00;7,00;8,00;4,00
2019-03-03;31,00;403,00;77,50;31,00;31,00;24,00;26,00;4,00;10,00;13,00;6,00;9,00;2,00
2019-03-10;23,00;276,00;46,00;23,00;23,00;28,00;17,00;3,00;11,00;11,00;9,00;10,00;2,00
2019-03-17;26,00;338,00;52,00;13,00;13,00;24,00;19,00;6,00;5,00;16,00;4,00;2,00;2,00
2019-03-24;37,00;296,00;61,67;24,67;24,67;37,00;21,00;6,00;12,00;10,00;6,00;17,00;4,00
2019-03-31;37,00;308,33;61,67;12,33;24,67;42,00;23,00;15,00;18,00;16,00;11,00;14,00;9,00
2019-04-07;46,00;444,67;107,33;30,67;30,67;32,00;27,00;14,00;9,00;13,00;2,00;13,00;4,00
2019-04-14;36,00;1200,00;84,00;36,00;24,00;35,00;32,00;19,00;12,00;15,00;10,00;9,00;7,00
2019-04-21;41,00;341,67;68,33;27,33;27,33;40,00;28,00;8,00;11,00;12,00;10,00;10,00;2,00
2019-04-28;34,00;374,00;68,00;17,00;34,00;24,00;18,00;20,00;10,00;5,00;10,00;9,00;6,00
2019-05-05;43,00;315,33;57,33;14,33;14,33;32,00;28,00;19,00;14,00;15,00;4,00;15,00;7,00
2019-05-12;46,00;322,00;92,00;15,33;15,33;36,00;21,00;10,00;6,00;11,00;6,00;8,00;1,00
2019-05-19;44,00;337,33;73,33;29,33;29,33;24,00;26,00;27,00;8,00;8,00;12,00;10,00;4,00
2019-05-26;40,00;306,67;93,33;26,67;26,67;32,00;25,00;19,00;10,00;7,00;8,00;14,00;10,00
2019-06-02;39,00;299,00;65,00;13,00;26,00;42,00;25,00;19,00;13,00;7,00;9,00;8,00;10,00
2019-06-09;48,00;320,00;96,00;32,00;32,00;51,00;30,00;24,00;11,00;6,00;8,00;13,00;5,00
2019-06-16;55,00;288,75;82,50;27,50;27,50;39,00;21,00;15,00;17,00;12,00;6,00;18,00;3,00
2019-06-23;49,00;359,33;98,00;32,67;65,33;30,00;27,00;27,00;19,00;13,00;8,00;12,00;5,00
2019-06-30;50,00;325,00;87,50;37,50;25,00;53,00;39,00;22,00;23,00;18,00;16,00;14,00;7,00
2019-07-07;60,00;390,00;105,00;45,00;45,00;38,00;44,00;28,00;10,00;17,00;3,00;21,00;7,00
2019-07-14;79,00;381,83;105,33;39,50;39,50;48,00;35,00;16,00;19,00;26,00;8,00;18,00;11,00
2019-07-21;65,00;351,00;91,00;39,00;26,00;52,00;37,00;25,00;13,00;18,00;8,00;13,00;7,00
2019-07-28;63,00;504,00;126,00;15,75;47,25;50,00;37,00;25,00;13,00;17,00;11,00;20,00;9,00
