Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;33,00;7,00;22,00;40,00;5,00;4,00;9,00;9,00;7,00
2019-01-13;42,00;14,00;16,00;28,00;0,00;3,00;3,00;5,00;7,00
2019-01-20;31,00;10,00;11,00;29,00;2,00;0,00;7,00;10,00;2,00
2019-01-27;41,00;13,00;12,00;25,00;8,00;3,00;2,00;10,00;10,00
2019-02-03;30,00;12,00;16,00;25,00;4,00;2,00;5,00;7,00;11,00
2019-02-10;23,00;5,00;18,00;33,00;5,00;4,00;4,00;7,00;2,00
2019-02-17;33,00;9,00;21,00;31,00;3,00;9,00;5,00;11,00;5,00
2019-02-24;33,00;12,00;14,00;37,00;2,00;3,00;9,00;2,00;7,00
2019-03-03;36,00;13,00;24,00;31,00;0,00;4,00;2,00;6,00;5,00
2019-03-10;25,00;5,00;7,00;32,00;0,00;2,00;5,00;2,00;0,00
2019-03-17;29,00;16,00;18,00;23,00;5,00;7,00;9,00;6,00;2,00
2019-03-24;72,00;25,00;18,00;38,00;4,00;0,00;5,00;9,00;5,00
2019-03-31;28,00;7,00;16,00;31,00;2,00;7,00;16,00;7,00;0,00
2019-04-07;41,00;10,00;12,00;36,00;2,00;3,00;3,00;5,00;3,00
2019-04-14;49,00;7,00;16,00;20,00;7,00;0,00;5,00;4,00;4,00
2019-04-21;25,00;9,00;14,00;23,00;2,00;5,00;7,00;9,00;2,00
2019-04-28;44,00;7,00;18,00;19,00;7,00;3,00;9,00;12,00;2,00
2019-05-05;41,00;21,00;67,00;29,00;2,00;2,00;15,00;9,00;16,00
2019-05-12;66,00;10,00;12,00;24,00;2,00;0,00;5,00;4,00;31,00
2019-05-19;38,00;15,00;19,00;31,00;2,00;2,00;5,00;5,00;5,00
2019-05-26;74,00;12,00;12,00;19,00;2,00;0,00;5,00;5,00;2,00
2019-06-02;25,00;7,00;24,00;30,00;3,00;0,00;2,00;12,00;5,00
2019-06-09;24,00;8,00;20,00;23,00;5,00;5,00;12,00;5,00;5,00
2019-06-16;18,00;16,00;14,00;30,00;7,00;0,00;16,00;4,00;2,00
2019-06-23;36,00;15,00;16,00;25,00;2,00;2,00;7,00;4,00;9,00
2019-06-30;43,00;9,00;23,00;25,00;4,00;2,00;4,00;4,00;5,00
2019-07-07;62,00;14,00;14,00;22,00;2,00;0,00;5,00;9,00;0,00
2019-07-14;58,00;16,00;15,00;29,00;0,00;4,00;13,00;9,00;4,00
2019-07-21;68,00;15,00;20,00;40,00;7,00;4,00;13,00;4,00;6,00
2019-07-28;43,00;15,00;15,00;36,00;9,00;0,00;9,00;10,00;6,00
2019-08-04;38,00;21,00;23,00;28,00;8,00;4,00;8,00;4,00;4,00
2019-08-11;45,00;17,00;21,00;32,00;6,00;4,00;6,00;19,00;2,00
2019-08-18;53,00;9,00;18,00;38,00;4,00;4,00;5,00;7,00;11,00
2019-08-25;70,00;18,00;23,00;23,00;4,00;2,00;9,00;11,00;4,00
2019-09-01;20,00;12,00;15,00;18,00;0,00;3,00;5,00;15,00;7,00
2019-09-08;38,00;16,00;13,00;26,00;3,00;2,00;3,00;3,00;2,00
2019-09-15;26,00;3,00;10,00;41,00;3,00;2,00;2,00;8,00;3,00
2019-09-22;30,00;13,00;17,00;25,00;7,00;2,00;7,00;3,00;5,00
2019-09-29;26,00;8,00;33,00;33,00;7,00;2,00;5,00;2,00;7,00
2019-10-06;36,00;13,00;23,00;36,00;8,00;0,00;10,00;10,00;5,00
2019-10-13;24,00;8,00;10,00;36,00;3,00;5,00;6,00;2,00;5,00
2019-10-20;27,00;13,00;16,00;36,00;2,00;5,00;14,00;0,00;16,00
2019-10-27;22,00;13,00;21,00;18,00;0,00;3,00;6,00;11,00;24,00
2019-11-03;28,00;16,00;16,00;30,00;2,00;2,00;6,00;6,00;10,00
2019-11-10;28,00;6,00;14,00;20,00;3,00;0,00;6,00;2,00;5,00
2019-11-17;24,00;16,00;17,00;33,00;5,00;0,00;5,00;3,00;2,00
2019-11-24;20,00;17,00;17,00;15,00;9,00;0,00;11,00;8,00;11,00
2019-12-01;28,00;20,00;18,00;25,00;0,00;3,00;2,00;5,00;12,00
2019-12-08;41,00;10,00;8,00;47,00;0,00;2,00;8,00;3,00;8,00
2019-12-15;59,00;14,00;13,00;19,00;2,00;0,00;6,00;6,00;5,00
2019-12-22;16,00;11,00;20,00;23,00;7,00;4,00;9,00;5,00;2,00
2019-12-29;48,00;18,00;21,00;30,00;0,00;9,00;4,00;16,00;5,00
2020-01-05;83,00;19,00;16,00;21,00;2,00;11,00;5,00;21,00;5,00
2020-01-12;51,00;13,00;15,00;21,00;3,00;3,00;0,00;3,00;6,00
2020-01-19;30,00;12,00;17,00;32,00;3,00;3,00;4,00;12,00;6,00
2020-01-26;18,00;12,00;20,00;20,00;0,00;0,00;5,00;9,00;2,00
2020-02-02;34,00;21,00;18,00;33,00;2,00;9,00;6,00;11,00;6,00
2020-02-09;23,00;10,00;14,00;22,00;9,00;2,00;3,00;3,00;6,00
2020-02-16;29,00;11,00;18,00;32,00;5,00;3,00;3,00;5,00;3,00
2020-02-23;22,00;15,00;20,00;16,00;7,00;0,00;4,00;8,00;5,00
2020-03-01;51,00;13,00;13,00;20,00;1,00;1,00;7,00;1,00;9,00
2020-03-08;21,00;8,00;10,00;22,00;0,00;3,00;8,00;1,00;6,00
2020-03-15;32,00;13,00;11,00;27,00;3,00;1,00;8,00;3,00;3,00
2020-03-22;35,00;8,00;16,00;19,00;3,00;4,00;13,00;5,00;8,00
2020-03-29;25,00;12,00;9,00;18,00;1,00;0,00;15,00;0,00;5,00
2020-04-05;51,00;1,00;8,00;66,00;3,00;0,00;6,00;0,00;6,00
