Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;33,00;91,67;88,00;42,17;84,33;79,50;85,50;46,50;49,50;33,00;16,00;30,00;20,00;13,00;13,00;23,00;13,00;7,00;7,00;10,00;20,00;13,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;46,00;92,00;58,88;62,56;49,68;75,68;62,32;48,97;46,00;53,00;43,00;30,00;17,00;10,00;10,00;33,00;43,00;13,00;13,00;13,00;7,00;10,00;3,00;7,00;3,00;0,00;0,00;0,00
2019-01-20;49,00;88,58;73,50;65,96;62,19;79,63;56,66;45,94;50,53;36,00;26,00;36,00;16,00;3,00;45,00;10,00;26,00;6,00;16,00;13,00;13,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;61,00;68,39;99,82;77,64;48,06;122,00;72,90;80,34;44,63;32,00;22,00;26,00;35,00;16,00;13,00;10,00;16,00;10,00;22,00;19,00;26,00;6,00;6,00;3,00;0,00;0,00;0,00;0,00
2019-02-03;49,00;83,48;67,15;54,44;32,67;59,39;43,06;22,27;19,30;43,00;39,00;26,00;13,00;16,00;26,00;16,00;20,00;13,00;16,00;10,00;13,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-02-10;17,00;62,33;47,22;58,56;34,00;30,91;41,73;17,00;34,00;23,00;30,00;23,00;17,00;3,00;10,00;7,00;10,00;3,00;13,00;7,00;7,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00
2019-02-17;48,00;64,62;88,62;57,23;27,69;40,50;48,00;24,00;16,50;14,00;10,00;27,00;20,00;17,00;17,00;37,00;27,00;3,00;20,00;10,00;7,00;0,00;3,00;3,00;0,00;0,00;0,00;3,00
2019-02-24;69,00;103,50;114,39;72,63;69,00;106,50;69,00;40,50;36,00;40,00;26,00;40,00;23,00;27,00;17,00;36,00;30,00;20,00;26,00;17,00;20,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;81,00;125,18;184,09;77,32;57,07;67,50;57,00;37,50;13,50;24,00;27,00;34,00;13,00;13,00;27,00;27,00;17,00;17,00;20,00;10,00;7,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;27,00;55,93;177,43;55,93;52,07;60,00;49,50;13,50;24,00;3,00;23,00;17,00;23,00;7,00;20,00;7,00;30,00;20,00;27,00;10,00;3,00;13,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;37,00;72,15;51,80;27,75;48,10;34,04;53,28;16,28;29,60;7,00;10,00;20,00;10,00;10,00;7,00;10,00;20,00;3,00;7,00;10,00;17,00;3,00;7,00;0,00;0,00;0,00;7,00;0,00
2019-03-24;27,00;66,60;54,00;16,20;50,40;61,50;66,00;13,50;21,00;17,00;14,00;21,00;17,00;3,00;0,00;7,00;21,00;10,00;17,00;0,00;3,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;50,00;83,33;59,26;90,74;46,30;87,88;68,18;27,27;24,24;13,00;17,00;13,00;17,00;10,00;10,00;23,00;7,00;10,00;7,00;7,00;7,00;20,00;0,00;10,00;0,00;0,00;0,00;0,00
2019-04-07;56,00;52,39;23,48;75,87;56,00;35,37;84,00;7,37;25,05;18,00;21,00;14,00;7,00;4,00;14,00;11,00;14,00;7,00;18,00;11,00;7,00;7,00;4,00;0,00;0,00;0,00;0,00;0,00
