Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;21,00;39,00;23,00;72,00;0,00;6,00;4,00;4,00;4,00
2019-01-13;20,00;26,00;19,00;58,00;2,00;4,00;5,00;6,00;6,00
2019-01-20;17,00;34,00;21,00;61,00;3,00;2,00;2,00;6,00;4,00
2019-01-27;19,00;26,00;26,00;52,00;1,00;4,00;3,00;13,00;5,00
2019-02-03;17,00;31,00;22,00;50,00;1,00;2,00;4,00;18,00;2,00
2019-02-10;19,00;37,00;20,00;42,00;3,00;2,00;3,00;18,00;6,00
2019-02-17;19,00;30,00;13,00;46,00;4,00;3,00;6,00;16,00;2,00
2019-02-24;15,00;25,00;14,00;33,00;2,00;1,00;3,00;14,00;5,00
2019-03-03;16,00;31,00;12,00;48,00;4,00;2,00;7,00;18,00;4,00
2019-03-10;14,00;27,00;20,00;45,00;1,00;2,00;3,00;21,00;2,00
2019-03-17;15,00;30,00;13,00;40,00;2,00;4,00;5,00;21,00;4,00
2019-03-24;19,00;22,00;12,00;40,00;1,00;1,00;8,00;22,00;1,00
2019-03-31;15,00;37,00;14,00;58,00;3,00;1,00;6,00;4,00;1,00
2019-04-07;18,00;23,00;11,00;51,00;1,00;3,00;5,00;6,00;5,00
2019-04-14;13,00;22,00;8,00;71,00;2,00;2,00;1,00;5,00;3,00
2019-04-21;20,00;16,00;12,00;68,00;1,00;4,00;5,00;4,00;5,00
2019-04-28;20,00;25,00;11,00;53,00;1,00;1,00;5,00;6,00;1,00
2019-05-05;15,00;26,00;8,00;52,00;2,00;0,00;4,00;3,00;4,00
2019-05-12;15,00;17,00;5,00;48,00;1,00;2,00;3,00;4,00;1,00
2019-05-19;19,00;11,00;9,00;41,00;2,00;1,00;7,00;3,00;4,00
2019-05-26;25,00;17,00;8,00;39,00;0,00;3,00;5,00;4,00;4,00
2019-06-02;18,00;15,00;10,00;54,00;2,00;3,00;4,00;7,00;4,00
2019-06-09;13,00;19,00;15,00;41,00;3,00;0,00;6,00;6,00;5,00
2019-06-16;23,00;21,00;29,00;40,00;2,00;3,00;5,00;6,00;4,00
2019-06-23;15,00;23,00;13,00;45,00;3,00;1,00;6,00;5,00;6,00
2019-06-30;20,00;16,00;13,00;52,00;2,00;1,00;4,00;4,00;4,00
2019-07-07;15,00;28,00;10,00;56,00;1,00;2,00;6,00;7,00;1,00
2019-07-14;19,00;19,00;16,00;48,00;1,00;1,00;6,00;4,00;5,00
2019-07-21;22,00;26,00;15,00;52,00;2,00;1,00;5,00;1,00;3,00
2019-07-28;13,00;21,00;10,00;46,00;1,00;2,00;4,00;4,00;4,00
2019-08-04;19,00;25,00;12,00;48,00;0,00;1,00;5,00;5,00;4,00
2019-08-11;21,00;19,00;12,00;48,00;3,00;1,00;4,00;4,00;3,00
2019-08-18;26,00;20,00;15,00;58,00;1,00;3,00;5,00;3,00;6,00
2019-08-25;27,00;23,00;14,00;61,00;2,00;2,00;2,00;5,00;3,00
2019-09-01;20,00;28,00;17,00;66,00;1,00;2,00;4,00;6,00;1,00
2019-09-08;19,00;28,00;9,00;53,00;0,00;3,00;3,00;6,00;3,00
2019-09-15;13,00;28,00;15,00;48,00;1,00;3,00;6,00;3,00;3,00
2019-09-22;30,00;20,00;9,00;56,00;1,00;3,00;2,00;2,00;5,00
