Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;6,00;40,80;30,00;6,00;0,00;0,00;6,00;6,00;12,00;6,00;87,00;111,00;0,00;0,00;6,00;87,00;24,00;6,00;130,50;0,00;22,50
2019-01-13;25,00;36,25;31,25;6,25;6,25;37,00;0,00;6,00;6,00;10,71;128,57;150,00;0,00;0,00;6,25;103,13;18,75;0,00;63,33;11,67;25,00
2019-01-20;13,00;50,70;57,20;6,50;6,50;25,00;0,00;0,00;25,00;0,00;156,00;121,33;0,00;0,00;6,50;159,25;6,50;6,50;86,13;0,00;13,00
2019-01-27;56,00;30,55;19,09;12,73;0,00;37,00;0,00;0,00;6,00;7,47;175,47;115,73;0,00;0,00;12,44;74,67;18,67;6,59;98,82;6,59;24,71
2019-02-03;57,00;31,67;19,00;6,33;0,00;6,00;0,00;0,00;6,00;26,60;60,80;98,80;0,00;0,00;6,00;93,00;0,00;0,00;114,00;0,00;43,59
2019-02-10;33,00;44,42;25,38;6,35;0,00;19,00;0,00;6,00;0,00;11,00;135,67;146,67;0,00;0,00;0,00;108,00;24,00;0,00;84,15;6,60;19,80
2019-02-17;19,00;57,00;31,67;6,33;6,33;26,00;0,00;0,00;32,00;7,60;148,20;102,60;0,00;0,00;12,67;126,67;12,67;0,00;68,08;0,00;12,67
2019-02-24;27,00;60,43;20,57;0,00;0,00;39,00;0,00;0,00;0,00;7,71;204,43;158,14;7,71;0,00;6,00;117,00;12,00;0,00;60,75;0,00;6,75
2019-03-03;58,00;44,13;37,83;0,00;6,30;38,00;0,00;6,00;0,00;19,33;181,73;112,13;0,00;0,00;6,11;88,53;18,32;0,00;64,63;0,00;0,00
2019-03-10;13,00;65,00;19,50;6,50;0,00;25,00;0,00;13,00;0,00;13,00;242,67;130,00;0,00;6,50;0,00;94,25;39,00;13,00;74,75;0,00;13,00
2019-03-17;46,00;50,97;58,43;0,00;0,00;26,00;0,00;0,00;13,00;0,00;126,50;176,33;0,00;0,00;0,00;113,47;58,27;6,57;96,93;6,57;13,14
2019-03-24;65,00;71,37;25,49;0,00;0,00;39,00;0,00;0,00;6,00;7,65;225,59;133,82;0,00;0,00;0,00;111,43;65,00;0,00;45,00;6,67;20,00
2019-03-31;20,00;32,50;38,75;12,50;0,00;26,00;0,00;7,00;6,00;12,00;176,00;140,00;0,00;0,00;0,00;120,00;36,67;0,00;58,33;0,00;6,67
2019-04-07;46,00;58,78;0,00;6,39;6,39;13,00;0,00;7,00;7,00;11,50;241,50;161,00;0,00;0,00;0,00;98,13;12,27;0,00;77,21;6,57;32,86
2019-04-14;57,00;77,27;7,60;7,60;0,00;28,00;0,00;0,00;0,00;19,00;235,60;114,00;7,60;0,00;0,00;123,00;21,00;0,00;70,41;0,00;13,41
2019-04-21;62,00;68,33;13,92;6,33;6,33;34,00;0,00;7,00;14,00;0,00;224,75;189,88;7,75;0,00;12,40;117,80;27,90;6,53;94,63;27,74;27,74
2019-04-28;52,00;44,39;12,68;19,02;12,68;39,00;0,00;0,00;6,00;7,43;163,43;133,71;0,00;0,00;0,00;122,35;6,12;0,00;65,42;6,71;52,00
2019-05-05;77,00;77,00;32,08;12,83;6,42;38,00;0,00;13,00;13,00;11,55;184,80;200,20;0,00;0,00;6,16;120,12;18,48;0,00;95,41;31,80;50,22
2019-05-12;46,00;52,39;12,78;19,17;0,00;52,00;6,00;13,00;19,00;7,67;122,67;210,83;0,00;0,00;6,13;131,87;18,40;0,00;70,64;13,14;19,71
2019-05-19;64,00;37,65;37,65;6,27;6,27;19,00;0,00;6,00;19,00;7,53;195,76;188,24;0,00;0,00;0,00;115,81;24,38;6,56;62,36;18,05;31,18
2019-05-26;47,00;39,38;6,35;0,00;6,35;26,00;0,00;13,00;13,00;7,83;278,08;101,83;0,00;0,00;6,27;213,07;59,53;0,00;134,29;0,00;47,00
2019-06-02;51,00;38,25;57,38;0,00;6,38;63,00;0,00;6,00;13,00;7,85;243,23;184,38;7,85;0,00;6,00;132,00;36,00;6,58;69,10;31,26;69,10
2019-06-09;99,00;124,38;20,31;19,04;12,69;33,00;0,00;0,00;7,00;7,62;281,77;190,38;11,42;6,00;0,00;189,00;27,00;6,60;117,15;19,80;39,60
