Residence_tourisme;FR;BE;CH;DE;ES;IT;NL;GB;US
2019-11-24;32,00;10,00;20,00;12,00;24,00;5,00;13,00;13,00;4,00
2019-12-01;33,00;22,00;15,00;10,00;28,00;7,00;17,00;12,00;5,00
2019-12-08;28,00;13,00;17,00;14,00;26,00;6,00;18,00;16,00;5,00
2019-12-15;30,00;18,00;10,00;8,00;22,00;5,00;16,00;17,00;6,00
2019-12-22;48,00;20,00;22,00;12,00;28,00;7,00;20,00;23,00;8,00
2019-12-29;41,00;29,00;8,00;16,00;27,00;12,00;16,00;25,00;5,00
2020-01-05;39,00;26,00;18,00;18,00;36,00;8,00;22,00;33,00;6,00
2020-01-12;36,00;28,00;27,00;20,00;37,00;7,00;26,00;30,00;6,00
2020-01-19;42,00;37,00;26,00;24,00;33,00;11,00;21,00;32,00;7,00
2020-01-26;38,00;25,00;16,00;16,00;34,00;7,00;28,00;28,00;5,00
2020-02-02;44,00;22,00;15,00;20,00;37,00;9,00;22,00;24,00;6,00
2020-02-09;45,00;19,00;11,00;14,00;42,00;10,00;16,00;22,00;6,00
2020-02-16;47,00;20,00;25,00;14,00;40,00;6,00;21,00;28,00;7,00
2020-02-23;40,00;24,00;22,00;12,00;40,00;7,00;16,00;22,00;6,00
2020-03-01;30,00;19,00;27,00;9,00;34,00;4,00;13,00;19,00;6,00
2020-03-08;24,00;10,00;15,00;7,00;22,00;1,00;8,00;14,00;6,00
2020-03-15;9,00;5,00;0,00;3,00;5,00;2,00;3,00;14,00;5,00
2020-03-22;6,00;3,00;4,00;3,00;6,00;2,00;3,00;10,00;4,00
2020-03-29;6,00;6,00;4,00;3,00;7,00;2,00;0,00;8,00;4,00
2020-04-05;7,00;8,00;2,00;3,00;10,00;1,00;4,00;8,00;5,00
2020-04-12;7,00;4,00;2,00;5,00;9,00;2,00;2,00;9,00;4,00
2020-04-19;7,00;2,00;9,00;4,00;7,00;2,00;2,00;9,00;4,00
2020-04-26;6,00;0,00;9,00;4,00;9,00;2,00;6,00;8,00;4,00
2020-05-03;11,00;7,00;5,00;5,00;10,00;1,00;2,00;10,00;4,00
2020-05-10;10,00;5,00;16,00;5,00;15,00;2,00;7,00;11,00;5,00
2020-05-17;9,00;13,00;3,00;8,00;17,00;4,00;7,00;11,00;6,00
2020-05-24;14,00;10,00;9,00;8,00;24,00;6,00;7,00;9,00;5,00
2020-05-31;25,00;7,00;14,00;10,00;27,00;5,00;7,00;15,00;9,00
2020-06-07;29,00;6,00;9,00;12,00;37,00;10,00;7,00;27,00;21,00
2020-06-14;37,00;19,00;15,00;12,00;36,00;14,00;12,00;20,00;13,00
2020-06-21;39,00;23,00;26,00;15,00;52,00;14,00;12,00;24,00;17,00
2020-06-28;47,00;21,00;14,00;14,00;51,00;13,00;16,00;16,00;7,00
2020-07-05;50,00;30,00;22,00;14,00;46,00;12,00;11,00;14,00;6,00
2020-07-12;58,00;14,00;29,00;20,00;48,00;15,00;13,00;15,00;7,00
2020-07-19;75,00;18,00;21,00;17,00;47,00;13,00;22,00;16,00;7,00
2020-07-26;86,00;11,00;32,00;18,00;60,00;14,00;14,00;17,00;7,00
2020-08-02;86,00;19,00;26,00;17,00;76,00;11,00;16,00;16,00;7,00
2020-08-09;86,00;12,00;17,00;16,00;67,00;16,00;10,00;18,00;7,00
2020-08-16;74,00;22,00;18,00;13,00;64,00;9,00;7,00;16,00;6,00
2020-08-23;31,00;16,00;21,00;11,00;45,00;6,00;12,00;21,00;6,00
2020-08-30;30,00;15,00;15,00;11,00;39,00;6,00;6,00;20,00;5,00
2020-09-06;49,00;12,00;11,00;15,00;29,00;9,00;12,00;13,00;4,00
2020-09-13;54,00;12,00;11,00;13,00;21,00;3,00;11,00;14,00;5,00
2020-09-20;55,00;19,00;16,00;13,00;15,00;4,00;7,00;13,00;6,00
2020-09-27;53,00;16,00;8,00;24,00;18,00;4,00;6,00;15,00;6,00
2020-10-04;61,00;13,00;17,00;21,00;21,00;3,00;5,00;14,00;7,00
2020-10-11;51,00;4,00;15,00;16,00;14,00;3,00;4,00;15,00;7,00
2020-10-18;58,00;11,00;17,00;18,00;9,00;1,00;4,00;15,00;6,00
2020-10-25;30,00;7,00;5,00;16,00;13,00;1,00;6,00;18,00;5,00
2020-11-01;32,00;14,00;6,00;14,00;9,00;1,00;7,00;16,00;5,00
2020-11-08;39,00;8,00;8,00;14,00;10,00;1,00;6,00;20,00;6,00
2020-11-15;28,00;3,00;10,00;20,00;12,00;2,00;5,00;15,00;6,00
2020-11-22;22,00;6,00;10,00;11,00;9,00;0,50;7,00;12,00;6,00
2020-11-29;37,00;9,00;0,00;11,00;11,00;1,00;4,00;14,00;4,00
2020-12-06;62,00;5,00;10,00;11,00;11,00;1,00;6,00;15,00;6,00
2020-12-13;66,00;9,00;3,00;15,00;8,00;1,00;4,00;14,00;4,00
2020-12-20;47,00;15,00;11,00;19,00;8,00;1,00;6,00;13,00;6,00
2020-12-27;28,00;10,00;19,00;5,00;14,00;1,00;9,00;11,00;5,00
2021-01-03;51,00;7,00;10,00;14,00;11,00;2,00;7,00;10,00;6,00
2021-01-10;34,00;12,00;6,00;9,00;10,00;1,00;3,00;12,00;5,00
2021-01-17;53,00;7,00;21,00;16,00;12,00;1,00;5,00;14,00;5,00
2021-01-24;40,00;16,00;10,00;10,00;13,00;3,00;5,00;9,00;5,00
2021-01-31;49,00;16,00;8,00;15,00;13,00;3,00;4,00;15,00;5,00
2021-02-07;63,00;9,00;24,00;9,00;14,00;4,00;4,00;23,00;5,00
2021-02-14;41,00;16,00;13,00;14,00;11,00;1,00;9,00;12,00;6,00
2021-02-21;33,00;10,00;15,00;18,00;18,00;3,00;8,00;9,00;5,00
2021-02-28;26,00;10,00;18,00;7,00;18,00;1,00;7,00;10,00;5,00
2021-03-07;31,00;11,00;11,00;9,00;20,00;2,00;7,00;13,00;7,00
2021-03-14;56,00;11,00;15,00;25,00;25,00;3,00;10,00;24,00;6,00
2021-03-21;57,00;8,00;15,00;26,00;22,00;2,00;8,00;28,00;7,00
2021-03-28;19,00;13,00;12,00;19,00;21,00;2,00;6,00;18,00;7,00
2021-04-04;33,00;19,00;14,00;9,00;20,00;4,00;6,00;13,00;8,00
2021-04-11;55,00;15,00;11,00;24,00;20,00;5,00;8,00;24,00;9,00
2021-04-18;50,00;7,00;7,00;16,00;19,00;5,00;6,00;26,00;14,00
2021-04-25;60,00;12,00;13,00;12,00;21,00;6,00;11,00;26,00;11,00
2021-05-02;57,00;16,00;8,00;13,00;36,00;7,00;13,00;20,00;15,00
2021-05-09;67,00;30,00;13,00;20,00;42,00;6,00;13,00;28,00;15,00
2021-05-16;37,00;22,00;14,00;23,00;51,00;11,00;17,00;29,00;13,00
2021-05-23;44,00;19,00;20,00;19,00;59,00;8,00;15,00;14,00;12,00
2021-05-30;39,00;19,00;13,00;26,00;62,00;12,00;20,00;18,00;9,00
2021-06-06;62,00;26,00;21,00;25,00;56,00;10,00;19,00;22,00;13,00
2021-06-13;38,00;17,00;18,00;28,00;72,00;12,00;19,00;22,00;11,00
2021-06-20;41,00;18,00;10,00;19,00;71,00;13,00;19,00;12,00;10,00
2021-06-27;43,00;21,00;17,00;17,00;65,00;12,00;15,00;15,00;11,00
2021-07-04;75,00;27,00;21,00;25,00;76,00;15,00;17,00;21,00;10,00
2021-07-11;68,00;15,00;34,00;23,00;62,00;8,00;10,00;21,00;10,00
2021-07-18;52,00;21,00;18,00;18,00;73,00;11,00;15,00;14,00;12,00
2021-07-25;57,00;29,00;25,00;20,00;77,00;11,00;29,00;16,00;10,00
2021-08-01;100,00;21,00;21,00;30,00;81,00;13,00;29,00;20,00;9,00
2021-08-08;73,00;27,00;25,00;23,00;76,00;15,00;19,00;31,00;10,00
2021-08-15;56,00;17,00;16,00;18,00;72,00;12,00;22,00;18,00;11,00
2021-08-22;43,00;33,00;17,00;18,00;54,00;11,00;19,00;14,00;9,00
2021-08-29;35,00;21,00;22,00;15,00;41,00;9,00;28,00;17,00;10,00
2021-09-05;39,00;16,00;15,00;19,00;34,00;7,00;24,00;16,00;11,00
2021-09-12;39,00;18,00;22,00;16,00;28,00;4,00;18,00;13,00;9,00
2021-09-19;59,00;16,00;18,00;16,00;25,00;5,00;10,00;23,00;9,00
2021-09-26;51,00;13,00;9,00;18,00;28,00;4,00;22,00;25,00;10,00
2021-10-03;61,00;23,00;15,00;20,00;33,00;2,00;15,00;17,00;10,00
2021-10-10;70,00;25,00;13,00;21,00;22,00;5,00;18,00;22,00;11,00
2021-10-17;66,00;9,00;11,00;17,00;27,00;10,00;9,00;27,00;11,00
2021-10-24;68,00;12,00;25,00;18,00;26,00;8,00;6,00;26,00;11,00
2021-10-31;72,00;15,00;9,00;16,00;25,00;5,00;9,00;20,00;9,00
2021-11-07;43,00;11,00;12,00;17,00;25,00;6,00;6,00;23,00;7,00
2021-11-14;37,00;12,00;14,00;17,00;24,00;6,00;12,00;17,00;7,00
2021-11-21;43,00;15,00;10,00;11,00;19,00;4,00;7,00;19,00;12,00
2021-11-28;42,00;15,00;9,00;12,00;26,00;5,00;9,00;17,00;8,00
2021-12-05;61,00;18,00;16,00;15,00;17,00;5,00;8,00;19,00;6,00
2021-12-12;44,00;19,00;13,00;18,00;13,00;5,00;6,00;22,00;7,00
2021-12-19;67,00;14,00;17,00;15,00;13,00;4,00;10,00;16,00;7,00
2021-12-26;66,00;31,00;15,00;19,00;15,00;6,00;22,00;21,00;7,00
2022-01-02;64,00;28,00;19,00;25,00;26,00;6,00;25,00;29,00;6,00
2022-01-09;54,00;21,00;24,00;22,00;21,00;5,00;20,00;33,00;6,00
2022-01-16;54,00;22,00;22,00;23,00;26,00;7,00;18,00;33,00;4,00
2022-01-23;67,00;31,00;15,00;27,00;24,00;5,00;29,00;35,00;4,00
2022-01-30;61,00;25,00;26,00;24,00;32,00;6,00;21,00;25,00;5,00
2022-02-06;70,00;12,00;29,00;19,00;31,00;6,00;16,00;22,00;5,00
2022-02-13;72,00;28,00;17,00;22,00;29,00;10,00;18,00;18,00;6,00
2022-02-20;52,00;18,00;17,00;17,00;34,00;7,00;28,00;18,00;5,00
2022-02-27;30,00;26,00;26,00;15,00;30,00;9,00;15,00;15,00;6,00
2022-03-06;46,00;14,00;62,00;15,00;27,00;5,00;12,00;15,00;6,00
2022-03-13;41,00;20,00;53,00;17,00;30,00;4,00;23,00;20,00;9,00
