Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;6,00;42,00;30,00;6,00;0,00;0,00;6,00;6,00;12,00;6,00;93,00;126,00;0,00;0,00;6,00;93,00;24,00;6,00;124,50;0,00;18,00
2019-01-13;23,00;34,50;28,75;5,75;5,75;35,00;0,00;6,00;6,00;11,50;126,50;141,83;0,00;0,00;5,75;89,13;23,00;0,00;58,27;10,73;12,27
2019-01-20;18,00;42,00;54,00;12,00;6,00;24,00;0,00;0,00;24,00;0,00;111,60;111,60;0,00;0,00;6,00;147,00;6,00;6,55;80,18;0,00;6,55
2019-01-27;53,00;29,44;17,67;11,78;0,00;35,00;0,00;0,00;6,00;7,57;166,57;140,07;0,00;0,00;5,89;67,72;17,67;6,42;85,12;6,42;12,85
2019-02-03;65,00;23,64;17,73;5,91;0,00;6,00;0,00;0,00;6,00;18,06;57,78;111,94;0,00;0,00;5,91;88,64;0,00;0,00;96,71;0,00;36,46
2019-02-10;30,00;41,54;24,23;5,77;0,00;18,00;0,00;6,00;0,00;7,50;138,75;157,50;0,00;0,00;0,00;105,00;24,00;0,00;86,84;6,32;6,32
2019-02-17;18,00;55,20;31,20;6,00;6,00;24,00;0,00;0,00;25,00;10,80;133,20;118,80;0,00;0,00;12,00;117,00;12,00;0,00;58,50;0,00;12,00
2019-02-24;37,00;54,34;18,50;0,00;0,00;37,00;0,00;0,00;0,00;7,40;199,80;144,30;7,40;0,00;6,17;120,25;12,33;0,00;49,33;0,00;6,17
2019-03-03;54,00;48,13;35,22;0,00;5,87;36,00;0,00;6,00;0,00;7,20;162,00;129,60;0,00;0,00;6,00;84,00;18,00;0,00;61,94;0,00;0,00
2019-03-10;12,00;61,20;18,00;6,00;0,00;24,00;0,00;12,00;0,00;8,00;228,00;124,00;0,00;6,00;0,00;84,00;36,00;12,00;69,00;0,00;6,00
2019-03-17;49,00;43,17;60,67;0,00;0,00;25,00;0,00;0,00;13,00;7,00;108,50;168,00;0,00;0,00;0,00;100,88;60,53;6,32;88,52;6,32;12,65
2019-03-24;61,00;66,87;30,50;0,00;0,00;37,00;0,00;0,00;6,00;7,18;226,06;122,00;0,00;0,00;0,00;106,75;61,00;6,26;42,23;6,26;18,77
2019-03-31;18,00;46,80;55,80;18,00;0,00;25,00;0,00;6,00;6,00;18,00;270,00;216,00;0,00;0,00;0,00;157,50;45,00;0,00;72,00;0,00;9,00
2019-04-07;43,00;56,14;5,97;5,97;5,97;12,00;0,00;6,00;0,00;10,75;222,17;168,42;0,00;0,00;0,00;95,21;12,29;0,00;82,81;6,37;31,85
2019-04-14;59,00;73,16;12,98;7,08;0,00;26,00;0,00;0,00;0,00;14,75;247,06;121,69;7,38;0,00;0,00;118,00;20,65;0,00;59,00;0,00;6,21
