Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;32,00;47,00;24,00;12,00;0,00;4,17;0,00;27,83;4,17
2019-01-13;20,00;30,00;32,00;54,00;8,00;4,00;8,00;18,67;0,00
2019-01-20;27,00;41,00;23,00;52,00;0,00;8,10;14,85;18,90;0,00
2019-01-27;23,00;25,00;15,00;32,00;0,00;0,00;4,06;40,59;14,88
2019-02-03;36,00;25,00;12,00;33,00;8,00;8,31;4,15;27,69;4,15
2019-02-10;16,00;26,00;20,00;21,00;4,00;0,00;0,00;42,67;4,00
2019-02-17;16,00;26,00;8,00;34,00;4,00;16,00;0,00;20,00;4,00
2019-02-24;44,00;34,00;28,00;38,00;0,00;4,13;0,00;27,50;4,13
2019-03-03;32,00;38,00;12,00;21,00;4,00;0,00;8,35;19,48;4,17
2019-03-10;23,00;33,00;19,00;12,00;4,00;8,12;8,12;14,88;4,06
2019-03-17;12,00;33,00;4,00;8,00;0,00;0,00;4,00;26,67;0,00
2019-03-24;44,00;26,00;16,00;25,00;4,00;4,13;4,13;23,38;8,25
2019-03-31;41,00;13,00;16,00;25,00;0,00;4,10;8,20;24,60;4,10
2019-04-07;20,00;29,00;16,00;0,00;0,00;4,29;0,00;35,71;8,57
2019-04-14;38,00;13,00;4,00;26,00;0,00;4,22;4,22;21,11;21,11
2019-04-21;12,00;31,00;4,00;17,00;0,00;12,00;8,00;20,00;12,00
2019-04-28;16,00;25,00;4,00;24,00;0,00;4,36;4,36;29,09;8,73
2019-05-05;15,00;29,00;23,00;44,00;8,00;4,09;4,09;23,18;8,18
2019-05-12;36,00;8,00;8,00;21,00;0,00;0,00;0,00;27,69;4,15
2019-05-19;35,00;17,00;19,00;16,00;0,00;0,00;11,20;23,80;11,20
2019-05-26;31,00;34,00;8,00;16,00;4,00;0,00;8,09;8,09;8,09
2019-06-02;22,00;24,00;18,00;27,00;0,00;4,13;11,00;22,00;6,88
2019-06-09;23,00;44,00;34,00;12,00;4,00;11,50;7,19;20,13;0,00
2019-06-16;15,00;12,00;15,00;32,00;4,00;0,00;10,91;25,91;4,09
2019-06-23;12,00;25,00;19,00;33,00;4,00;0,00;4,00;14,67;4,00
2019-06-30;55,00;38,00;8,00;33,00;4,00;0,00;11,00;23,38;8,25
2019-07-07;19,00;21,00;0,00;36,00;4,00;0,00;4,07;27,14;10,86
2019-07-14;20,00;17,00;12,00;38,00;4,00;0,00;12,00;24,00;8,00
2019-07-21;18,00;52,00;26,00;64,00;4,00;4,15;4,15;44,31;4,15
2019-07-28;26,00;28,00;13,00;41,00;4,00;0,00;4,11;38,32;8,21
2019-08-04;48,00;42,00;35,00;32,00;4,00;4,11;4,11;34,29;21,94
2019-08-11;24,00;39,00;8,00;38,00;12,00;4,00;8,00;26,67;0,00
2019-08-18;58,00;18,00;16,00;13,00;4,00;0,00;4,14;24,86;0,00
2019-08-25;32,00;43,00;8,00;34,00;0,00;0,00;0,00;46,67;8,00
2019-09-01;8,00;29,00;34,00;40,00;4,00;4,00;8,00;25,33;8,00
2019-09-08;12,00;25,00;11,00;20,00;0,00;4,50;9,00;37,50;12,00
2019-09-15;27,00;37,00;30,00;32,00;4,00;0,00;8,53;24,16;8,53
2019-09-22;23,00;24,00;19,00;31,00;0,00;0,00;4,31;15,81;4,31
2019-09-29;30,00;16,00;18,00;23,00;7,00;6,82;6,82;10,91;6,82
2019-10-06;26,00;36,00;29,00;31,00;4,00;10,95;4,11;36,95;6,84
2019-10-13;30,00;28,00;15,00;43,00;4,00;4,09;6,82;21,82;4,09
2019-10-20;41,00;28,00;26,00;51,00;4,00;0,00;4,10;41,00;0,00
2019-10-27;18,00;35,00;4,00;23,00;4,00;4,15;6,92;29,08;6,92
2019-11-03;30,00;40,00;18,00;46,00;0,00;4,09;0,00;25,91;6,82
2019-11-10;11,00;40,00;11,00;23,00;4,00;4,13;0,00;33,00;4,13
2019-11-17;26,00;16,00;11,00;31,00;0,00;4,11;10,95;19,16;4,11
2019-11-24;25,00;31,00;14,00;26,00;11,00;4,17;6,94;22,22;4,17
2019-12-01;34,00;28,00;11,00;27,00;4,00;0,00;6,80;21,76;0,00
2019-12-08;30,00;49,00;22,00;28,00;0,00;10,91;10,91;19,09;15,00
2019-12-15;26,00;55,00;29,00;42,00;7,00;0,00;4,11;26,00;0,00
2019-12-22;32,00;30,00;20,00;38,00;0,00;16,00;8,00;20,00;0,00
2019-12-29;31,00;53,00;15,00;32,00;4,00;23,95;8,45;39,45;0,00
2020-01-05;25,00;46,00;25,00;49,00;0,00;6,94;4,17;22,22;4,17
2020-01-12;49,00;41,00;31,00;25,00;0,00;4,08;6,81;61,25;6,81
2020-01-19;22,00;58,00;36,00;30,00;4,00;0,00;0,00;39,88;15,13
2020-01-26;18,00;27,00;14,00;18,00;4,00;0,00;4,15;36,00;11,08
2020-02-02;32,00;23,00;25,00;30,00;4,00;6,96;4,17;11,13;0,00
2020-02-09;32,00;41,00;10,00;26,00;0,00;4,17;6,96;25,04;18,09
2020-02-16;14,00;49,00;18,00;30,00;0,00;11,20;0,00;36,40;7,00
2020-02-23;28,00;26,00;14,00;29,00;0,00;7,00;4,20;25,20;7,00
2020-03-01;31,00;30,00;28,00;36,00;0,00;0,00;0,00;17,52;4,04
2020-03-08;30,00;21,00;30,00;14,00;3,00;0,00;2,73;55,91;2,73
2020-03-15;33,00;18,00;16,00;28,00;3,00;0,00;6,88;26,13;2,75
2020-03-22;20,00;18,00;7,00;28,00;0,00;9,33;16,00;16,00;2,67
2020-03-29;26,00;20,00;3,00;47,00;0,00;6,84;9,58;12,32;2,74
2020-04-05;41,00;29,00;17,00;56,00;3,00;2,73;2,73;27,33;2,73
2020-04-12;27,00;7,00;17,00;7,00;3,00;2,70;13,50;6,75;2,70
2020-04-19;40,00;21,00;16,00;17,00;0,00;6,90;2,76;16,55;6,90
2020-04-26;20,00;7,00;7,00;31,00;0,00;0,00;142,86;7,14;7,14
2020-05-03;30,00;11,00;7,00;7,00;0,00;2,73;16,36;9,55;6,82
2020-05-10;32,00;17,00;16,00;20,00;0,00;2,78;16,70;22,26;9,74
