Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;61,00;63,26;20,33;40,67;4,52;31,00;5,00;19,00;18,00
2019-01-13;41,00;68,33;18,22;29,61;0,00;53,00;7,00;27,00;14,00
2019-01-20;43,00;56,58;22,63;31,68;0,00;32,00;2,00;31,00;10,00
2019-01-27;50,00;43,18;11,36;34,09;0,00;23,00;2,00;27,00;7,00
2019-02-03;51,00;46,57;13,30;26,61;2,22;21,00;7,00;22,00;7,00
2019-02-10;45,00;69,75;18,00;22,50;2,25;13,00;5,00;23,00;13,00
2019-02-17;38,00;31,29;15,65;33,53;2,24;13,00;5,00;20,00;15,00
2019-02-24;48,00;57,14;18,29;22,86;0,00;16,00;10,00;17,00;14,00
2019-03-03;34,00;29,47;11,33;31,73;0,00;15,00;12,00;15,00;11,00
2019-03-10;30,00;32,31;13,85;27,69;4,62;11,00;2,00;24,00;17,00
2019-03-17;42,00;24,32;11,05;37,58;0,00;13,00;11,00;15,00;14,00
2019-03-24;35,00;37,19;17,50;28,44;0,00;16,00;5,00;26,00;15,00
2019-03-31;31,00;19,93;22,14;26,57;2,21;14,00;5,00;12,00;9,00
2019-04-07;40,00;28,89;13,33;22,22;0,00;12,00;8,00;12,00;6,00
2019-04-14;43,00;31,68;13,58;22,63;2,26;11,00;6,00;18,00;14,00
2019-04-21;45,00;18,00;9,00;27,00;2,25;15,00;4,00;17,00;8,00
2019-04-28;60,00;13,33;17,78;26,67;1,11;7,00;2,00;17,00;16,00
2019-05-05;92,00;17,95;11,22;40,39;4,49;14,00;2,00;8,00;11,00
2019-05-12;53,00;27,65;6,91;18,43;2,30;9,00;7,00;7,00;13,00
2019-05-19;55,00;18,33;9,17;22,92;2,29;15,00;4,00;12,00;12,00
2019-05-26;66,00;20,48;4,55;31,86;1,14;15,00;1,00;12,00;10,00
2019-06-02;37,00;26,12;17,41;34,82;2,18;15,00;3,00;10,00;5,00
