Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;30,00;24,00;5,00;26,00;7,00;36,32;6,32;3,16;15,79;3,53;68,82;65,29;19,41;4,50;7,50;45,00;3,00;7,50;9,00;15,00;18,00
2019-01-13;35,00;32,00;7,00;25,00;11,00;46,14;6,36;1,59;17,50;5,25;49,00;61,25;14,00;7,95;9,55;65,23;3,18;48,70;7,61;21,30;19,78
2019-01-20;37,00;22,00;8,00;25,00;10,00;45,04;6,43;3,22;19,30;3,52;52,86;63,43;15,86;9,25;9,25;77,08;1,54;23,68;7,40;22,20;22,20
2019-01-27;37,00;23,00;4,00;16,00;5,00;43,43;4,83;3,22;19,30;1,76;74,00;70,48;12,33;4,63;7,71;72,46;4,63;2,96;53,28;7,40;14,80
2019-02-03;41,00;26,00;5,00;14,00;3,00;45,92;8,20;4,92;24,60;3,57;65,96;78,43;12,48;4,73;4,73;59,92;6,31;6,07;47,07;7,59;12,15
2019-02-10;50,00;32,00;6,00;15,00;5,00;45,16;11,29;1,61;25,81;3,57;62,50;85,71;12,50;4,69;7,81;57,81;7,81;3,03;66,67;10,61;15,15
2019-02-17;50,00;30,00;7,00;17,00;6,00;46,77;12,90;3,23;35,48;8,93;67,86;82,14;12,50;3,13;6,25;67,19;4,69;3,03;57,58;6,06;13,64
2019-02-24;62,00;41,00;8,00;15,00;4,00;50,58;9,79;4,89;27,74;5,31;56,69;83,26;10,63;1,55;3,10;57,35;4,65;5,90;45,76;7,38;11,81
2019-03-03;53,00;35,00;8,00;11,00;3,00;48,18;12,85;4,82;24,09;7,07;44,17;79,50;7,07;3,12;4,68;56,12;7,79;4,42;44,17;8,83;16,19
2019-03-10;47,00;28,00;5,00;18,00;3,00;43,76;14,59;4,86;22,69;3,62;45,19;83,15;9,04;3,13;3,13;48,57;4,70;4,55;47,00;10,61;16,68
2019-03-17;60,00;39,00;5,00;20,00;4,00;56,76;12,97;3,24;25,95;12,73;43,64;81,82;10,91;4,74;4,74;58,42;6,32;6,00;48,00;7,50;13,50
2019-03-24;64,00;37,00;4,00;13,00;6,00;44,80;11,20;3,20;22,40;8,89;46,22;87,11;10,67;1,56;3,12;70,24;7,80;2,98;47,63;8,93;16,37
2019-03-31;52,00;40,00;9,00;27,00;13,00;53,63;11,38;4,88;22,75;19,72;53,79;78,90;16,14;4,59;3,06;71,88;6,12;5,94;8,91;20,80;22,29
2019-04-07;64,00;48,00;7,00;32,00;16,00;62,36;16,41;4,92;24,62;14,22;51,56;92,44;30,22;4,68;3,12;76,49;6,24;10,42;7,44;28,28;25,30
2019-04-14;63,00;50,00;11,00;28,00;18,00;67,85;19,38;4,85;29,08;14,40;66,60;95,40;25,20;7,88;3,15;92,93;4,73;10,50;10,50;36,00;28,50
2019-04-21;66,00;53,00;10,00;39,00;20,00;74,05;17,71;6,44;19,32;12,49;64,22;99,89;19,62;6,29;4,71;69,14;6,29;7,50;9,00;34,50;34,50
2019-04-28;66,00;49,00;10,00;36,00;21,00;62,78;14,49;4,83;19,32;7,14;60,65;96,32;23,19;9,43;1,57;73,86;6,29;13,50;12,00;34,50;33,00
2019-05-05;64,00;41,00;9,00;32,00;17,00;60,72;22,97;6,56;29,54;8,89;44,44;85,33;21,33;9,37;4,68;73,37;7,80;7,44;8,93;29,77;26,79
2019-05-12;51,00;38,00;8,00;26,00;19,00;54,19;12,75;4,78;14,34;5,28;45,72;82,66;17,59;9,27;1,55;71,09;6,18;10,50;7,50;31,50;25,50
2019-05-19;61,00;39,00;6,00;28,00;18,00;59,39;17,66;8,03;19,26;5,38;52,03;75,35;19,74;10,95;3,13;70,38;7,82;7,44;10,41;26,78;26,78
2019-05-26;76,00;46,00;12,00;31,00;20,00;77,62;22,64;4,85;29,11;12,37;68,93;93,67;31,81;7,76;3,10;93,06;7,76;10,43;11,92;35,76;32,78
2019-06-02;48,00;29,00;16,00;35,00;18,00;67,20;12,80;6,40;22,40;7,11;60,44;101,33;21,33;10,84;3,10;105,29;6,19;10,50;12,00;33,00;30,00
2019-06-09;66,00;41,00;12,00;31,00;20,00;64,39;11,27;4,83;27,37;8,92;57,08;94,54;16,05;7,86;1,57;80,14;6,29;7,50;10,50;30,00;34,50
2019-06-16;56,00;37,00;10,00;34,00;19,00;70,40;14,40;3,20;28,80;7,00;54,25;99,75;21,00;4,67;1,56;74,67;6,22;8,84;10,32;35,37;35,37
2019-06-23;51,00;32,00;11,00;37,00;21,00;67,45;16,45;3,29;27,97;10,55;59,79;103,76;24,62;6,18;3,09;86,55;4,64;13,50;7,50;33,00;36,00
2019-06-30;59,00;36,00;14,00;34,00;19,00;92,49;15,95;4,78;30,30;7,15;59,00;101,91;25,03;9,32;3,11;105,58;7,76;14,75;13,28;28,03;45,73
2019-07-07;61,00;42,00;13,00;34,00;23,00;94,71;16,05;6,42;32,11;16,15;86,12;118,41;25,12;9,38;4,69;89,15;7,82;11,90;20,83;32,73;56,54
2019-07-14;81,00;52,00;14,00;36,00;23,00;111,78;19,44;8,10;37,26;12,33;72,20;121,50;28,17;9,35;3,12;105,92;10,90;14,73;11,78;30,93;57,44
2019-07-21;67,00;40,00;16,00;42,00;29,00;106,22;16,34;8,17;44,12;14,11;79,34;128,71;26,45;12,47;4,67;112,19;9,35;22,33;14,89;29,78;62,53
