Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;52,00;23,00;34,00;24,00;24,00;22,00;15,00;16,00;11,00;29,00;14,00;8,00;19,00;2,04;12,24;16,31;10,20;5,00;10,00;7,00;10,00;13,00;6,00;20,00;13,00;2,00;6,00;8,00
2019-01-13;51,00;24,00;43,00;28,00;28,00;27,00;16,00;16,00;10,00;28,00;12,00;8,00;19,00;2,00;11,00;16,00;13,00;8,00;11,00;10,00;12,00;11,00;8,00;22,00;15,00;1,00;5,00;8,00
2019-01-20;45,00;22,50;35,80;24,55;23,52;23,52;18,41;16,36;12,27;23,52;16,36;9,20;17,39;2,00;22,00;17,00;10,00;7,16;13,30;6,14;12,27;14,32;7,16;29,66;17,39;4,09;11,25;11,25
2019-01-27;48,00;26,00;36,00;38,00;27,00;29,00;21,00;18,00;14,00;29,00;20,00;9,00;20,00;7,00;14,00;18,00;13,00;9,00;13,00;9,00;14,00;7,00;7,00;26,00;17,00;2,00;10,00;9,00
2019-02-03;49,00;25,00;38,00;31,00;27,00;31,00;22,00;19,00;11,00;28,00;18,00;9,00;21,00;8,00;14,00;18,00;14,00;5,00;13,00;7,00;12,00;4,00;7,00;26,00;15,00;3,00;9,00;9,00
2019-02-10;52,00;24,00;31,00;27,00;28,00;27,00;23,00;19,00;10,00;28,00;16,00;7,00;19,00;6,00;18,00;29,00;15,00;7,00;14,00;8,00;13,00;4,00;8,00;26,00;14,00;2,00;7,00;8,00
2019-02-17;51,00;28,00;37,00;27,00;25,00;31,00;18,00;18,00;11,00;25,00;16,00;13,00;18,00;7,00;15,00;36,00;14,00;7,00;16,00;8,00;15,00;3,00;7,00;26,00;13,00;2,00;8,00;7,00
2019-02-24;51,00;24,00;40,00;26,00;30,00;31,00;26,00;18,00;10,00;26,00;19,00;12,00;19,00;7,00;15,00;23,00;15,00;7,00;13,00;8,00;12,00;3,00;5,00;23,00;11,00;2,00;8,00;7,00
2019-03-03;55,00;24,44;30,56;20,37;28,52;28,52;20,37;20,37;8,15;23,43;16,30;7,13;13,24;4,00;14,00;17,00;13,00;4,07;12,22;8,15;12,22;3,06;6,11;24,44;11,20;1,02;7,13;6,11
2019-03-10;54,00;26,00;38,00;22,00;28,00;30,00;17,00;16,00;8,00;24,00;14,00;6,00;16,00;5,00;11,00;16,00;10,00;6,00;11,00;9,00;11,00;3,00;5,00;12,00;8,00;1,00;6,00;4,00
2019-03-17;40,00;20,00;28,00;15,00;23,00;21,00;13,00;13,00;7,00;16,00;11,00;6,00;11,00;4,10;9,23;10,26;6,15;3,00;10,00;6,00;8,00;2,00;4,00;10,00;8,00;1,00;7,00;3,00
2019-03-24;40,00;16,00;21,00;17,00;16,00;13,00;10,00;10,00;6,00;10,00;12,00;5,00;9,00;2,00;7,00;7,00;7,00;3,00;7,00;6,00;9,00;1,00;4,00;8,00;3,00;1,00;3,00;2,00
2019-03-31;40,00;19,00;14,00;13,00;16,00;12,00;11,00;9,00;5,00;10,00;10,00;4,00;8,00;0,50;6,00;7,00;6,00;2,00;6,00;5,00;4,00;6,00;3,00;8,00;3,00;1,00;3,00;2,00
2019-04-07;37,00;18,00;17,00;12,00;16,00;14,00;8,00;7,00;6,00;10,00;7,00;3,00;5,00;1,00;6,00;6,00;5,00;2,00;7,00;6,00;4,00;5,00;2,00;6,00;2,00;0,50;1,00;1,00
2019-04-14;39,00;15,00;12,00;10,00;17,00;10,00;6,00;7,00;4,00;10,00;8,00;3,00;3,00;1,00;4,00;6,00;6,00;1,00;3,00;4,00;3,00;2,00;1,00;7,00;2,00;0,50;0,50;0,50
2019-04-21;44,00;14,33;11,26;8,19;15,35;7,16;3,07;4,09;4,09;7,16;5,12;2,05;3,07;0,50;2,00;3,00;5,00;2,05;2,05;4,09;2,05;2,05;2,05;7,16;2,05;0,51;0,51;1,02
2019-04-28;35,00;11,00;3,00;4,00;9,00;4,00;2,00;1,00;1,00;4,00;4,00;2,00;3,00;0,50;2,00;2,00;4,00;2,00;2,00;2,00;3,00;3,00;2,00;5,00;1,00;1,00;0,50;0,50
2019-05-05;26,00;3,00;4,00;3,00;7,00;4,00;1,00;1,00;1,00;4,00;4,00;1,00;3,00;0,00;1,00;2,00;4,00;1,00;1,00;2,00;3,00;2,00;1,00;5,00;2,00;0,50;0,50;1,00
