Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;46,00;2,00;11,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;16,00;32,00;0,00;0,00;0,00;56,62;0,00;0,00;6,00;7,00;8,00
2019-01-13;54,00;8,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;33,00;2,00;1,69;1,69;77,63;0,00;0,00;8,00;5,00;0,00
2019-01-20;42,00;6,00;12,00;0,00;2,00;0,00;0,00;2,00;2,00;0,00;21,51;31,76;2,05;0,00;3,50;73,50;0,00;0,00;5,00;2,00;6,00
2019-01-27;41,00;3,00;11,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;29,00;0,00;0,00;3,42;58,08;1,71;2,00;6,00;2,00;3,00
2019-02-03;28,00;6,00;15,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;15,00;48,00;0,00;0,00;0,00;70,00;0,00;0,00;10,00;5,00;4,00
2019-02-10;38,00;8,00;17,00;0,00;2,00;2,00;0,00;3,00;0,00;0,00;28,76;51,35;0,00;0,00;0,00;58,73;0,00;0,00;11,00;2,00;3,00
2019-02-17;41,00;2,00;15,00;0,00;2,00;0,00;0,00;5,00;0,00;0,00;18,00;68,00;0,00;0,00;1,71;64,92;0,00;0,00;3,00;2,00;0,00
2019-02-24;48,00;5,00;17,00;0,00;2,00;0,00;0,00;2,00;0,00;1,00;15,00;29,00;0,00;0,00;0,00;61,71;3,43;0,00;12,00;0,00;2,00
2019-03-03;49,00;3,00;17,00;2,00;0,00;0,00;0,00;3,00;2,00;2,00;15,00;42,00;0,00;0,00;0,00;63,00;0,00;0,00;3,00;0,00;2,00
2019-03-10;57,00;6,00;8,00;0,00;2,00;0,00;0,00;0,00;0,00;3,00;18,00;57,00;0,00;0,00;0,00;63,71;3,35;0,00;6,00;3,00;3,00
2019-03-17;46,00;7,00;22,00;0,00;2,00;2,00;0,00;3,00;2,00;0,00;11,00;70,00;0,00;0,00;0,00;60,15;0,00;0,00;6,00;7,00;2,00
2019-03-24;55,00;8,00;22,00;2,00;3,00;2,00;0,00;2,00;0,00;0,00;14,26;62,13;2,04;1,72;0,00;79,06;1,72;0,00;14,00;5,00;2,00
2019-03-31;50,00;7,00;16,00;2,00;0,00;0,00;0,00;2,00;2,00;2,00;16,00;62,00;0,00;0,00;0,00;63,33;1,67;0,00;6,00;2,00;2,00
2019-04-07;52,00;7,00;16,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;16,00;48,00;0,00;0,00;1,73;97,07;1,73;0,00;6,00;3,00;5,00
2019-04-14;55,00;5,00;19,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;13,24;61,11;0,00;0,00;1,72;75,63;0,00;0,00;6,00;8,00;8,00
2019-04-21;54,00;5,00;18,00;0,00;0,00;2,00;0,00;3,00;0,00;0,00;16,00;43,00;0,00;0,00;1,69;57,38;0,00;0,00;3,00;5,00;2,00
2019-04-28;45,00;5,00;16,00;0,00;0,00;2,00;0,00;0,00;5,00;0,00;14,00;61,00;2,00;1,73;0,00;76,15;0,00;0,00;8,00;0,00;5,00
2019-05-05;60,00;7,00;20,00;2,00;0,00;0,00;0,00;0,00;3,00;0,00;17,29;61,02;0,00;0,00;0,00;84,71;0,00;0,00;2,00;2,00;5,00
2019-05-12;62,00;12,00;18,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;14,23;55,90;0,00;0,00;1,72;65,44;0,00;0,00;8,00;3,00;0,00
2019-05-19;46,00;3,00;8,00;0,00;0,00;0,00;2,00;0,00;3,00;0,00;19,42;60,31;0,00;0,00;0,00;81,38;1,77;2,00;0,00;5,00;5,00
2019-05-26;68,00;10,00;10,00;0,00;2,00;2,00;0,00;3,00;0,00;2,03;18,27;63,94;0,00;0,00;0,00;98,60;1,70;0,00;2,00;3,00;7,00
2019-06-02;61,00;3,00;26,00;2,00;0,00;2,00;0,00;2,00;0,00;3,00;18,00;71,00;0,00;0,00;1,69;338,89;0,00;0,00;13,00;7,00;6,00
2019-06-09;59,00;8,00;6,00;2,00;2,00;3,00;0,00;2,00;0,00;2,00;24,00;100,00;0,00;0,00;0,00;121,47;0,00;0,00;5,00;10,00;5,00
2019-06-16;37,00;3,00;21,00;0,00;0,00;0,00;0,00;5,00;2,00;0,00;19,00;72,00;0,00;1,68;0,00;84,09;0,00;0,00;8,00;2,00;3,00
2019-06-23;40,00;7,00;10,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;24,62;72,82;0,00;0,00;0,00;96,67;1,67;0,00;7,00;3,00;7,00
