Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;40,00;880,00;20,00;20,00;20,00;20,00;15,00;29,00;9,00;9,00;5,00;6,00;1,00
2019-01-13;46,00;598,00;15,33;15,33;15,33;22,00;21,00;38,00;7,00;11,00;4,00;1,00;1,00
2019-01-20;44,00;528,00;14,67;14,67;14,67;19,00;12,00;36,00;5,00;10,00;15,00;1,00;1,00
2019-01-27;18,00;666,00;18,00;18,00;18,00;14,00;20,00;6,00;9,00;10,00;6,00;7,00;0,00
2019-02-03;23,00;897,00;23,00;23,00;23,00;20,00;12,00;4,00;5,00;15,00;4,00;3,00;3,00
2019-02-10;24,00;912,00;24,00;24,00;24,00;23,00;13,00;3,00;5,00;7,00;7,00;11,00;0,00
2019-02-17;29,00;507,50;14,50;14,50;43,50;22,00;18,00;4,00;15,00;12,00;5,00;4,00;1,00
2019-02-24;36,00;774,00;18,00;9,00;9,00;30,00;24,00;8,00;12,00;7,00;4,00;3,00;1,00
2019-03-03;33,00;676,50;16,50;16,50;16,50;19,00;17,00;7,00;13,00;4,00;13,00;3,00;0,00
2019-03-10;31,00;620,00;15,50;15,50;31,00;33,00;12,00;9,00;16,00;12,00;5,00;5,00;1,00
2019-03-17;22,00;770,00;22,00;22,00;11,00;18,00;20,00;4,00;9,00;12,00;4,00;3,00;7,00
2019-03-24;30,00;600,00;7,50;15,00;15,00;34,00;19,00;3,00;9,00;5,00;1,00;4,00;3,00
2019-03-31;48,00;656,00;16,00;16,00;16,00;16,00;20,00;16,00;5,00;8,00;12,00;6,00;4,00
2019-04-07;67,00;720,25;16,75;16,75;16,75;43,00;14,00;21,00;7,00;5,00;8,00;9,00;3,00
2019-04-14;48,00;1600,00;32,00;32,00;16,00;21,00;18,00;35,00;8,00;11,00;7,00;7,00;6,00
2019-04-21;54,00;864,00;18,00;18,00;18,00;29,00;18,00;39,00;7,00;12,00;7,00;10,00;7,00
