Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;44,00;7,33;1,47;5,87;2,93;1,00;8,00;5,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-01-13;44,00;7,33;1,47;5,87;2,93;1,00;8,00;4,00;0,50;0,00;0,00;2,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;47,00;8,81;0,00;5,88;1,47;1,00;10,00;6,00;0,50;0,00;0,50;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,50;0,00;0,00
2019-01-27;40,00;7,41;0,74;4,44;1,48;0,50;7,00;3,00;0,00;0,00;0,50;1,00;0,00;0,50;0,50;0,50;0,50;0,50;0,00;0,00;0,00
2019-02-03;49,00;7,21;1,44;4,32;2,88;0,50;9,00;5,00;0,00;1,00;0,50;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;48,00;10,18;1,45;4,36;2,91;0,50;9,00;5,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,50;0,00
2019-02-17;42,00;10,14;1,45;5,79;1,45;0,50;9,00;5,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;1,00;0,00;0,00;0,50;0,00;0,00
2019-02-24;47,00;10,28;1,47;5,88;1,47;0,50;9,00;6,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;51,00;7,29;1,46;5,83;2,91;1,00;14,00;5,00;0,00;0,00;2,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;59,00;10,33;1,48;8,85;2,95;1,00;10,00;6,00;0,50;0,00;1,00;2,00;0,00;0,50;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-03-17;56,00;11,79;1,47;5,89;1,47;0,50;11,00;4,00;0,50;0,00;1,00;0,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;58,00;10,15;1,45;5,80;2,90;0,50;11,00;8,00;0,00;0,00;0,50;2,00;0,00;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00
2019-03-31;56,00;11,79;1,47;5,89;1,47;1,00;14,00;5,00;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2019-04-07;58,00;10,15;1,45;5,80;1,45;0,50;16,00;6,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,50;0,00;0,00
2019-04-14;59,00;13,28;1,48;10,33;1,48;1,00;13,00;5,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;1,00;0,50;0,50;0,00;0,00;0,00
2019-04-21;53,00;10,31;1,47;5,89;1,47;1,00;17,00;8,00;0,50;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,50;0,00;1,00
2019-04-28;66,00;10,27;1,47;4,40;2,93;0,50;13,00;8,00;0,50;0,50;0,50;2,00;0,00;0,50;0,50;0,00;1,00;0,50;0,00;0,00;0,00
2019-05-05;67,00;11,65;1,46;5,83;2,91;0,00;9,00;7,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00
2019-05-12;63,00;11,72;1,47;8,79;4,40;0,50;26,00;10,00;0,00;0,00;1,00;3,00;0,00;0,00;0,00;2,00;0,50;0,00;0,00;0,00;0,00
2019-05-19;72,00;16,16;1,47;10,29;2,94;3,00;26,00;5,00;0,00;0,00;3,00;1,00;1,00;1,00;0,00;1,00;0,50;0,00;0,00;0,00;0,50
2019-05-26;70,00;18,96;1,46;14,58;2,92;1,00;21,00;9,00;0,50;0,50;0,50;1,00;1,00;0,00;0,00;0,50;0,50;0,00;0,50;0,00;0,00
2019-06-02;78,00;10,30;2,94;11,77;1,47;1,00;19,00;10,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;72,00;13,22;1,47;8,82;4,41;0,50;18,00;7,00;0,50;0,00;1,00;1,00;0,50;0,50;0,00;0,00;1,00;0,50;0,00;0,00;0,00
2019-06-16;69,00;11,74;4,40;10,28;0,73;2,00;24,00;14,00;0,50;0,00;2,00;0,50;1,00;0,00;0,00;2,00;0,50;0,00;0,00;0,00;0,00
2019-06-23;71,00;14,79;4,44;8,88;2,96;0,50;18,00;12,00;0,00;0,00;1,00;2,00;0,00;1,00;0,00;1,00;0,50;0,00;0,00;0,50;0,00
2019-06-30;66,00;10,27;1,47;7,33;5,87;0,50;12,00;10,00;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;0,00
2019-07-07;68,00;14,78;2,96;8,87;1,48;0,50;10,00;11,00;1,00;0,00;2,00;1,00;0,00;0,00;1,00;0,50;0,00;0,00;0,50;0,00;0,00
2019-07-14;61,00;16,37;2,98;5,95;2,98;1,00;11,00;9,00;0,50;0,00;0,00;1,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00
2019-07-21;64,00;13,09;2,91;10,18;4,36;2,00;15,00;14,00;0,50;0,00;2,00;1,00;0,00;0,00;0,00;1,00;0,50;0,00;0,50;0,00;0,00
2019-07-28;54,00;16,05;0,73;10,22;4,38;0,50;11,00;7,00;0,50;0,00;0,50;2,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,50
2019-08-04;58,00;16,36;1,49;8,92;4,46;1,00;12,00;11,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;1,00;0,50;0,00;0,50;0,00;0,00
2019-08-11;64,00;11,64;2,91;10,18;2,91;2,00;10,00;14,00;0,00;0,00;1,00;2,00;1,00;0,50;0,00;1,00;0,50;0,00;0,00;0,00;0,50
2019-08-18;61,00;117,54;2,98;8,93;4,46;2,00;14,00;12,00;0,00;0,50;1,00;1,00;0,50;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00
2019-08-25;53,00;147,22;2,94;8,83;4,42;0,50;11,00;8,00;0,50;0,50;0,50;2,00;0,00;2,00;0,00;2,00;0,50;0,00;0,00;0,00;0,50
2019-09-01;70,00;17,50;1,46;5,83;1,46;2,00;14,00;8,00;0,50;0,00;1,00;3,00;0,50;0,00;0,50;1,00;0,50;0,50;0,00;0,00;0,00
2019-09-08;60,00;11,71;1,46;8,78;2,93;1,00;10,00;9,00;1,00;0,00;1,00;1,00;1,00;0,50;0,50;2,00;1,00;0,00;0,00;0,50;0,50
2019-09-15;71,00;10,14;1,45;7,24;1,45;2,00;14,00;7,00;3,00;0,00;3,00;2,00;1,00;2,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00
2019-09-22;63,00;11,72;1,47;8,79;1,47;2,00;16,00;7,00;1,00;0,50;1,00;1,00;0,00;0,50;0,00;3,00;1,00;0,00;0,00;0,00;1,00
2019-09-29;50,00;11,76;1,47;10,29;4,41;1,00;13,00;11,00;1,00;0,50;1,00;1,00;0,00;0,50;1,00;1,00;0,50;0,50;0,00;0,00;1,00
2019-10-06;50,00;13,24;1,47;7,35;2,94;2,00;9,00;9,00;0,50;0,00;3,00;2,00;0,50;1,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;45,00;8,71;1,45;7,26;2,90;1,00;10,00;5,00;0,00;0,00;3,00;2,00;0,50;0,50;0,00;2,00;0,00;0,00;0,50;0,50;0,00
2019-10-20;50,00;8,82;1,47;8,82;1,47;0,50;14,00;3,00;0,50;0,00;2,00;2,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;0,00;0,50
2019-10-27;44,00;8,80;1,47;7,33;1,47;0,50;10,00;6,00;0,00;0,00;0,00;1,00;1,00;0,50;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-11-03;47,00;11,75;1,47;2,94;2,94;4,00;9,00;6,00;0,50;1,00;0,50;2,00;0,00;1,00;0,50;2,00;1,00;0,50;0,00;0,00;1,00
2019-11-10;44,00;8,80;1,47;13,20;1,47;1,00;13,00;8,00;1,00;0,00;3,00;1,00;0,50;1,00;0,50;2,00;1,00;0,00;0,00;0,50;0,00
2019-11-17;47,00;8,81;1,47;5,88;1,47;1,00;13,00;6,00;1,00;0,50;1,00;0,50;0,50;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;68,00;16,26;2,96;11,83;1,48;3,00;16,00;6,00;2,00;0,00;2,00;3,00;0,00;0,50;1,00;3,00;1,00;0,50;0,00;0,00;0,00
2019-12-01;52,00;10,11;1,44;8,67;2,89;2,00;12,00;7,00;1,00;0,50;2,00;0,50;0,50;0,50;0,00;2,00;1,00;0,00;0,00;0,00;0,00
2019-12-08;65,00;14,77;2,95;11,82;2,95;2,00;16,00;7,00;2,00;0,00;2,00;2,00;0,50;1,00;0,00;1,00;0,50;0,50;0,00;0,50;0,00
2019-12-15;77,00;20,34;4,36;8,72;2,91;4,00;15,00;8,00;2,00;2,00;2,00;1,00;1,00;0,50;0,00;1,00;3,00;0,00;0,50;0,00;1,00
2019-12-22;78,00;23,55;2,94;16,19;5,89;11,00;17,00;9,00;1,00;0,50;4,00;2,00;1,00;0,50;0,50;3,00;2,00;0,50;0,00;0,00;1,00
2019-12-29;73,00;16,06;2,92;14,60;1,46;3,00;15,00;8,00;1,00;1,00;1,00;1,00;0,50;1,00;1,00;2,00;1,00;1,00;0,50;0,50;0,00
