Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;34,00;40,00;37,00;30,00;9,00;5,67;5,67;14,17;19,83
2019-01-13;41,00;28,00;20,00;24,00;16,00;2,73;2,73;16,40;16,40
2019-01-20;34,00;37,00;33,00;21,00;11,00;5,67;2,83;25,50;22,67
2019-01-27;38,00;39,00;28,00;18,00;15,00;5,43;2,71;16,29;13,57
2019-02-03;28,00;11,00;36,00;28,00;8,00;8,40;0,00;11,20;280,00
2019-02-10;45,00;7,00;32,00;17,00;6,00;2,81;2,81;8,44;19,69
2019-02-17;41,00;15,00;22,00;17,00;10,00;5,47;2,73;13,67;13,67
2019-02-24;33,00;16,00;29,00;18,00;9,00;2,75;5,50;19,25;5,50
2019-03-03;33,00;15,00;32,00;21,00;12,00;5,50;8,25;11,00;13,75
2019-03-10;28,00;9,00;19,00;35,00;7,00;2,80;2,80;11,20;19,60
2019-03-17;26,00;6,00;23,00;32,00;13,00;2,60;5,20;15,60;26,00
2019-03-24;53,00;26,00;20,00;10,00;33,00;2,79;8,37;13,95;16,74
2019-03-31;22,00;17,00;17,00;20,00;22,00;2,75;2,75;11,00;13,75
2019-04-07;24,00;6,00;16,00;16,00;12,00;2,67;2,67;8,00;10,67
2019-04-14;26,00;17,00;12,00;18,00;17,00;8,67;2,89;8,67;11,56
2019-04-21;61,00;13,00;22,00;25,00;3,00;5,55;11,09;11,09;16,64
2019-04-28;31,00;15,00;29,00;26,00;10,00;2,82;5,64;2,82;16,91
2019-05-05;28,00;25,00;7,00;21,00;11,00;8,40;2,80;8,40;16,80
2019-05-12;32,00;57,00;7,00;26,00;13,00;0,00;5,82;2,91;11,64
2019-05-19;58,00;100,00;23,00;22,00;11,00;0,00;5,52;11,05;19,33
2019-05-26;29,00;24,00;17,00;20,00;8,00;2,90;2,90;5,80;14,50
2019-06-02;39,00;22,00;14,00;30,00;3,00;5,57;2,79;16,71;19,50
