Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;38,00;76,00;4,75;9,50;9,50;1,00;3,00;4,00;0,00;19,00;0,00;3,80;1,90;0,00;0,00;3,00;4,00;0,00;0,00;0,00;0,00
2019-01-13;28,00;65,33;9,33;9,33;9,33;3,00;9,00;6,00;0,00;4,00;2,00;4,00;0,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-01-20;36,00;54,00;4,50;9,00;4,50;1,00;1,00;4,00;0,00;2,00;2,00;0,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;30,00;70,00;10,00;10,00;10,00;0,00;5,00;1,00;1,00;1,88;3,75;3,75;1,88;1,00;1,00;6,00;1,00;0,00;0,00;0,00;0,00
2019-02-03;27,00;72,00;9,00;4,50;9,00;3,00;12,00;4,00;0,00;3,86;1,93;0,00;1,93;1,00;0,00;0,00;4,00;1,00;1,00;0,00;0,00
2019-02-10;28,00;93,33;4,67;4,67;4,67;4,00;10,00;6,00;0,00;2,00;2,00;4,00;0,00;0,00;3,00;3,00;4,00;0,00;0,00;0,00;1,00
2019-02-17;32,00;96,00;24,00;8,00;8,00;7,00;4,00;6,00;3,00;2,00;0,00;0,00;2,00;1,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-02-24;19,00;85,50;4,75;9,50;9,50;3,00;10,00;6,00;0,00;1,90;0,00;3,80;0,00;3,00;4,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-03-03;29,00;96,67;9,67;9,67;19,33;6,00;7,00;4,00;0,00;4,14;4,14;4,14;4,14;1,00;2,00;1,00;1,00;0,00;0,00;0,00;1,00
2019-03-10;30,00;100,00;5,00;10,00;10,00;4,00;15,00;6,00;0,00;7,50;0,00;1,88;0,00;4,00;5,00;3,00;4,00;0,00;1,00;0,00;0,00
2019-03-17;37,00;111,00;9,25;18,50;9,25;3,00;4,00;14,00;0,00;1,85;0,00;3,70;0,00;3,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00
2019-03-24;40,00;100,00;5,00;5,00;10,00;8,00;9,00;7,00;0,00;0,00;0,00;2,00;2,00;0,00;2,00;3,00;1,00;1,00;0,00;1,00;0,00
