Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;51,00;199,75;85,00;59,50;17,00;37,50;27,00;15,00;60,00;15,30;42,50;28,90;37,40;4,00;16,00;4,00;0,00;8,00;4,00;8,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;59,00;122,21;54,79;75,86;50,57;37,82;36,31;34,79;34,79;3,47;39,91;32,97;26,03;12,00;12,00;4,00;19,00;11,00;4,00;15,00;4,00;0,00;3,05;0,00;0,00;0,00;0,00;0,00
2019-01-20;64,00;110,93;85,33;42,67;12,80;22,86;35,05;28,95;28,95;3,46;15,57;39,78;25,95;8,00;41,00;0,00;7,00;22,00;11,00;0,00;4,00;3,10;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;29,00;152,25;65,25;116,00;65,25;58,00;84,58;74,92;41,08;15,82;58,00;31,64;29,00;24,42;16,79;6,11;10,68;22,89;16,79;10,68;6,11;3,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-02-03;31,00;84,14;66,43;62,00;17,71;22,14;23,62;17,71;22,14;6,89;15,50;24,11;6,89;4,00;8,00;0,00;4,00;4,00;12,00;8,00;8,00;0,00;3,44;0,00;0,00;0,00;0,00;0,00
2019-02-10;39,00;112,67;39,00;52,00;13,00;19,50;24,00;15,00;37,50;0,00;37,30;25,43;15,26;16,00;16,00;0,00;8,00;11,00;12,00;8,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;41,00;136,67;72,89;63,78;50,11;33,12;37,85;12,62;20,50;7,13;19,61;48,13;12,48;17,43;0,00;0,00;8,20;8,20;16,40;8,20;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-02-24;47,00;102,55;94,00;72,64;38,45;50,03;31,84;34,87;19,71;3,48;6,96;20,89;6,96;8,00;8,00;0,00;4,00;4,00;12,00;11,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;35,00;131,25;83,13;65,63;39,38;42,61;31,96;15,22;10,65;12,25;15,75;24,50;15,75;8,00;8,00;0,00;4,00;11,00;15,00;0,00;0,00;0,00;10,29;10,29;0,00;0,00;0,00;0,00
2019-03-10;20,00;90,00;140,00;55,00;45,00;15,38;23,08;30,77;30,77;0,00;27,27;30,91;10,91;4,21;8,42;0,00;11,58;4,21;8,42;4,21;7,37;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-03-17;35,00;100,63;105,00;43,75;26,25;15,22;35,00;10,65;10,65;3,50;3,50;21,00;0,00;4,00;4,00;0,00;4,00;0,00;0,00;11,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;47,00;64,09;89,73;21,36;4,27;7,58;12,13;7,58;0,00;3,48;8,70;0,00;6,96;0,00;4,00;0,00;4,00;0,00;4,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;36,00;63,00;108,00;36,00;22,50;7,50;4,50;15,00;4,50;3,43;8,57;8,57;0,00;0,00;8,00;8,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;12,00;32,00;68,00;16,00;12,00;10,50;7,50;0,00;3,00;6,86;0,00;8,57;3,43;0,00;0,00;0,00;7,00;0,00;0,00;0,00;4,00;0,00;3,60;0,00;0,00;0,00;0,00;0,00
2019-04-14;25,00;37,50;54,17;12,50;12,50;0,00;0,00;0,00;7,81;0,00;8,93;5,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;25,00;95,83;41,67;16,67;16,67;12,50;4,69;0,00;4,69;0,00;0,00;5,36;12,50;0,00;0,00;0,00;8,33;0,00;4,17;8,33;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
2019-04-28;8,00;64,00;64,00;4,00;12,00;3,20;4,80;0,00;3,20;4,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;34,00;17,00;80,75;4,25;4,25;2,96;7,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;3,09;0,00;0,00;0,00;0,00
2019-05-12;31,00;17,71;70,86;8,86;0,00;4,43;0,00;0,00;0,00;0,00;3,44;3,44;0,00;0,00;0,00;4,00;8,00;0,00;4,00;0,00;4,00;0,00;0,00;3,44;0,00;0,00;0,00;0,00
2019-05-19;42,00;12,60;92,40;0,00;0,00;0,00;4,50;3,00;0,00;0,00;3,50;3,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;39,00;4,33;164,67;8,67;4,33;10,92;0,00;0,00;3,12;3,55;0,00;0,00;3,55;8,00;4,00;4,00;0,00;4,00;0,00;0,00;4,00;3,55;0,00;3,55;0,00;0,00;0,00;0,00
2019-06-02;47,00;8,55;427,27;17,09;4,27;3,03;0,00;7,58;0,00;0,00;13,93;3,48;3,48;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2019-06-09;37,00;20,56;94,56;4,11;0,00;7,71;3,08;7,71;3,08;3,52;14,10;8,81;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;3,17;0,00;0,00;0,00;0,00
2019-06-16;64,00;12,80;59,73;8,53;0,00;7,62;3,05;7,62;3,05;0,00;3,46;0,00;3,46;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;50,00;12,50;66,67;8,33;0,00;0,00;4,55;0,00;0,00;0,00;3,45;0,00;6,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,19;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;31,00;8,86;44,29;26,57;4,43;3,10;7,75;7,75;3,10;6,89;3,44;8,61;6,89;0,00;0,00;0,00;7,00;4,00;4,00;0,00;0,00;3,10;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;38,00;33,78;38,00;16,89;25,33;15,20;4,56;7,60;15,20;6,91;3,45;3,45;3,45;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;3,17;0,00;0,00;0,00
