Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;55,00;467,50;11,00;5,50;16,50;14,00;22,00;9,00;20,00;5,00;9,00;5,00;2,00
2019-01-13;56,00;402,18;10,18;10,18;15,27;19,00;21,00;11,00;16,00;9,00;6,00;4,00;2,00
2019-01-20;54,00;388,80;10,80;10,80;16,20;13,00;23,00;9,00;17,00;5,00;17,00;3,00;1,00
2019-01-27;49,00;375,67;16,33;10,89;16,33;17,00;22,00;6,00;14,00;6,00;8,00;5,00;2,00
2019-02-03;50,00;400,00;11,11;5,56;16,67;15,00;24,00;11,00;14,00;9,00;12,00;4,00;2,00
2019-02-10;50,00;405,56;11,11;5,56;16,67;17,00;22,00;6,00;16,00;7,00;9,00;4,00;3,00
2019-02-17;53,00;381,60;10,60;10,60;15,90;16,00;23,00;9,00;19,00;6,00;8,00;7,00;2,00
2019-02-24;53,00;365,70;5,30;5,30;15,90;16,00;22,00;7,00;14,00;7,00;9,00;5,00;2,00
2019-03-03;57,00;367,91;10,36;10,36;15,55;24,00;26,00;9,00;18,00;9,00;11,00;5,00;1,00
2019-03-10;64,00;384,00;10,67;16,00;16,00;17,00;23,00;6,00;15,00;5,00;9,00;3,00;2,00
2019-03-17;60,00;387,27;10,91;5,45;16,36;18,00;24,00;6,00;12,00;7,00;6,00;4,00;2,00
2019-03-24;59,00;332,55;10,73;10,73;16,09;18,00;24,00;9,00;16,00;5,00;5,00;5,00;1,00
2019-03-31;71,00;338,62;10,92;10,92;21,85;17,00;30,00;10,00;15,00;9,00;9,00;6,00;1,00
2019-04-07;81,00;415,80;10,80;10,80;16,20;23,00;20,00;11,00;16,00;11,00;14,00;3,00;2,00
2019-04-14;67,00;402,00;10,31;10,31;15,46;18,00;25,00;9,00;18,00;9,00;10,00;3,00;2,00
2019-04-21;68,00;329,54;10,46;5,23;15,69;21,00;24,00;9,00;16,00;9,00;7,00;6,00;2,00
2019-04-28;65,00;325,00;10,83;10,83;16,25;23,00;24,00;13,00;15,00;7,00;8,00;7,00;1,00
2019-05-05;83,00;354,13;11,07;5,53;16,60;23,00;32,00;17,00;27,00;9,00;8,00;11,00;1,00
2019-05-12;83,00;332,00;10,38;10,38;15,56;20,00;23,00;12,00;17,00;8,00;9,00;5,00;1,00
2019-05-19;87,00;391,50;10,88;10,88;27,19;26,00;27,00;8,00;16,00;10,00;8,00;9,00;1,00
2019-05-26;78,00;374,40;10,40;10,40;15,60;26,00;25,00;10,00;15,00;7,00;13,00;6,00;3,00
2019-06-02;93,00;399,35;10,94;10,94;21,88;28,00;36,00;14,00;23,00;7,00;14,00;8,00;3,00
2019-06-09;89,00;371,71;15,71;10,47;20,94;31,00;29,00;13,00;21,00;7,00;12,00;10,00;2,00
2019-06-16;95,00;422,22;10,56;10,56;21,11;27,00;37,00;11,00;17,00;11,00;12,00;9,00;2,00
2019-06-23;91,00;438,94;10,71;10,71;32,12;28,00;32,00;12,00;27,00;11,00;10,00;9,00;1,00
2019-06-30;82,00;426,40;10,93;10,93;32,80;30,00;31,00;12,00;16,00;11,00;17,00;6,00;2,00
2019-07-07;89,00;418,82;10,47;10,47;20,94;22,00;32,00;14,00;21,00;10,00;12,00;9,00;2,00
2019-07-14;100,00;410,53;15,79;10,53;21,05;30,00;33,00;15,00;20,00;13,00;12,00;8,00;4,00
2019-07-21;88,00;462,00;11,00;11,00;27,50;27,00;33,00;14,00;22,00;9,00;12,00;10,00;3,00
2019-07-28;71,00;464,23;10,92;10,92;21,85;28,00;29,00;16,00;21,00;10,00;15,00;7,00;4,00
2019-08-04;92,00;427,53;10,82;10,82;16,24;27,00;31,00;14,00;25,00;7,00;16,00;6,00;4,00
2019-08-11;76,00;423,43;16,29;10,86;16,29;28,00;31,00;11,00;19,00;13,00;12,00;7,00;2,00
2019-08-18;82,00;399,07;10,93;10,93;21,87;22,00;33,00;8,00;18,00;12,00;11,00;7,00;2,00
2019-08-25;67,00;371,08;15,46;10,31;20,62;22,00;29,00;8,00;15,00;8,00;13,00;5,00;2,00
2019-09-01;82,00;415,47;21,87;10,93;27,33;26,00;26,00;10,00;18,00;10,00;10,00;8,00;4,00
2019-09-08;77,00;445,50;16,50;16,50;22,00;26,00;26,00;12,00;15,00;9,00;10,00;7,00;2,00
2019-09-15;73,00;448,43;15,64;15,64;26,07;21,00;27,00;10,00;24,00;12,00;13,00;6,00;3,00
2019-09-22;77,00;405,53;15,40;15,40;20,53;24,00;28,00;10,00;21,00;13,00;9,00;5,00;2,00
2019-09-29;63,00;420,00;15,75;15,75;15,75;23,00;23,00;16,00;21,00;10,00;10,00;4,00;3,00
2019-10-06;57,00;409,36;15,55;15,55;25,91;14,00;21,00;15,00;16,00;10,00;6,00;4,00;3,00
2019-10-13;56,00;402,18;15,27;15,27;20,36;19,00;18,00;12,00;16,00;8,00;8,00;4,00;2,00
2019-10-20;51,00;436,33;17,00;17,00;17,00;20,00;19,00;12,00;21,00;9,00;7,00;3,00;3,00
2019-10-27;35,00;350,00;10,00;15,00;15,00;12,00;13,00;10,00;14,00;7,00;8,00;3,00;2,00
2019-11-03;37,00;370,00;10,57;10,57;21,14;17,00;19,00;10,00;14,00;7,00;7,00;3,00;1,00
2019-11-10;35,00;345,00;15,00;10,00;15,00;17,00;17,00;11,00;14,00;4,00;8,00;4,00;2,00
2019-11-17;38,00;363,71;10,86;16,29;21,71;14,00;15,00;7,00;12,00;8,00;6,00;2,00;4,00
2019-11-24;41,00;317,75;10,25;10,25;15,38;15,00;16,00;13,00;16,00;6,00;7,00;2,00;2,00
2019-12-01;35,00;330,00;10,00;10,00;20,00;14,00;20,00;9,00;15,00;4,00;7,00;2,00;2,00
2019-12-08;35,00;290,00;10,00;10,00;15,00;15,00;13,00;8,00;18,00;9,00;7,00;4,00;3,00
2019-12-15;41,00;363,88;10,25;15,38;20,50;22,00;17,00;11,00;15,00;10,00;9,00;3,00;2,00
2019-12-22;47,00;396,89;10,44;15,67;26,11;24,00;25,00;13,00;10,00;4,00;11,00;2,00;1,00
2019-12-29;62,00;413,33;5,17;15,50;25,83;22,00;26,00;10,00;22,00;8,00;17,00;6,00;1,00
2020-01-05;67,00;474,15;20,62;15,46;25,77;26,00;33,00;9,00;24,00;12,00;14,00;6,00;3,00
2020-01-12;68,00;460,31;10,46;10,46;26,15;28,00;28,00;17,00;23,00;10,00;9,00;8,00;3,00
2020-01-19;62,00;473,45;11,27;11,27;28,18;21,00;29,00;16,00;20,00;7,00;9,00;6,00;1,00
2020-01-26;61,00;399,27;11,09;11,09;22,18;23,00;32,00;14,00;22,00;9,00;11,00;6,00;2,00
2020-02-02;57,00;388,64;10,36;15,55;20,73;23,00;27,00;14,00;21,00;8,00;11,00;6,00;2,00
2020-02-09;63,00;441,00;10,50;15,75;26,25;25,00;29,00;15,00;21,00;7,00;11,00;5,00;2,00
2020-02-16;71,00;436,92;16,38;10,92;21,85;26,00;24,00;12,00;19,00;11,00;11,00;7,00;2,00
2020-02-23;59,00;413,00;10,73;10,73;16,09;26,00;24,00;13,00;16,00;12,00;9,00;6,00;2,00
2020-03-01;46,00;414,00;11,50;17,25;23,00;19,00;19,00;17,00;12,00;9,00;8,00;4,00;1,00
2020-03-08;36,00;308,57;5,14;10,29;15,43;15,00;17,00;8,00;10,00;8,00;5,00;3,00;1,00
2020-03-15;28,00;224,00;2,80;11,20;16,80;16,00;13,00;4,00;11,00;6,00;7,00;2,00;2,00
2020-03-22;9,00;103,50;4,50;4,50;4,50;12,00;7,00;3,00;3,00;4,00;2,00;1,00;1,00
2020-03-29;12,00;138,00;3,00;6,00;6,00;9,00;10,00;3,00;3,00;5,00;2,00;1,00;1,00
2020-04-05;14,00;154,00;7,00;7,00;7,00;11,00;10,00;3,00;4,00;3,00;3,00;1,00;0,50
2020-04-12;15,00;120,00;5,00;5,00;5,00;10,00;8,00;3,00;4,00;2,00;2,00;2,00;1,00
2020-04-19;15,00;95,00;5,00;5,00;5,00;7,00;7,00;4,00;7,00;3,00;4,00;0,50;1,00
2020-04-26;15,00;100,00;5,00;5,00;5,00;5,00;8,00;2,00;3,00;3,00;3,00;1,00;1,00
2020-05-03;14,00;102,67;4,67;4,67;9,33;7,00;7,00;5,00;5,00;3,00;2,00;1,00;0,50
2020-05-10;16,00;122,67;5,33;10,67;5,33;9,00;10,00;4,00;5,00;5,00;3,00;2,00;1,00
2020-05-17;21,00;126,00;5,25;5,25;5,25;5,00;8,00;4,00;5,00;4,00;3,00;2,00;1,00
2020-05-24;19,00;99,75;4,75;4,75;4,75;9,00;7,00;6,00;6,00;4,00;3,00;1,00;1,00
2020-05-31;24,00;138,00;3,00;6,00;6,00;10,00;7,00;4,00;5,00;3,00;3,00;1,00;1,00
2020-06-07;22,00;126,50;5,50;5,50;11,00;10,00;12,00;6,00;6,00;4,00;5,00;4,00;1,00
2020-06-14;30,00;140,00;5,00;5,00;10,00;11,00;11,00;5,00;5,00;6,00;5,00;3,00;4,00
2020-06-21;42,00;168,00;5,25;5,25;10,50;15,00;12,00;5,00;5,00;8,00;6,00;6,00;2,00
2020-06-28;44,00;176,00;11,00;5,50;16,50;18,00;17,00;7,00;11,00;9,00;7,00;5,00;1,00
2020-07-05;44,00;220,00;5,50;11,00;11,00;19,00;24,00;8,00;10,00;6,00;7,00;5,00;3,00
2020-07-12;53,00;217,30;5,30;5,30;15,90;16,00;22,00;7,00;11,00;6,00;24,00;3,00;4,00
2020-07-19;61,00;223,67;5,08;5,08;10,17;17,00;28,00;7,00;13,00;8,00;15,00;2,00;2,00
2020-07-26;55,00;220,00;5,50;5,50;11,00;22,00;27,00;7,00;13,00;6,00;10,00;5,00;3,00
2020-08-02;47,00;182,78;5,22;5,22;15,67;16,00;13,00;7,00;11,00;7,00;8,00;5,00;3,00
2020-08-09;49,00;174,22;5,44;10,89;16,33;13,00;18,00;8,00;9,00;7,00;9,00;4,00;3,00
2020-08-16;29,00;162,40;5,80;5,80;17,40;12,00;12,00;5,00;8,00;8,00;4,00;2,00;1,00
2020-08-23;31,00;139,50;5,17;5,17;10,33;11,00;13,00;6,00;8,00;4,00;5,00;4,00;1,00
2020-08-30;27,00;151,20;5,40;10,80;5,40;9,00;10,00;5,00;8,00;6,00;5,00;3,00;2,00
2020-09-06;23,00;138,00;5,75;5,75;11,50;12,00;10,00;4,00;5,00;6,00;5,00;2,00;1,00
2020-09-13;19,00;114,00;4,75;4,75;9,50;12,00;9,00;5,00;6,00;4,00;6,00;1,00;1,00
2020-09-20;19,00;114,00;4,75;4,75;9,50;7,00;9,00;5,00;4,00;4,00;4,00;1,00;3,00
2020-09-27;19,00;139,33;6,33;6,33;6,33;10,00;10,00;3,00;7,00;2,00;4,00;1,00;0,50
2020-10-04;19,00;128,25;4,75;9,50;9,50;10,00;10,00;4,00;4,00;4,00;5,00;1,00;1,00
2020-10-11;20,00;135,00;5,00;10,00;10,00;9,00;12,00;5,00;7,00;5,00;5,00;2,00;0,00
2020-10-18;18,00;150,00;6,00;6,00;12,00;9,00;10,00;4,00;9,00;2,00;4,00;1,00;1,00
2020-10-25;24,00;138,00;3,00;6,00;12,00;6,00;4,00;4,00;6,00;4,00;3,00;2,00;0,50
2020-11-01;17,00;102,00;2,83;5,67;5,67;9,00;5,00;5,00;3,00;3,00;3,00;1,00;0,00
2020-11-08;18,00;126,00;6,00;6,00;12,00;5,00;6,00;5,00;4,00;5,00;4,00;1,00;0,50
2020-11-15;15,00;105,00;2,50;5,00;10,00;7,00;8,00;4,00;5,00;4,00;2,00;2,00;1,00
2020-11-22;13,00;95,33;4,33;4,33;4,33;8,00;8,00;4,00;6,00;3,00;4,00;3,00;1,00
2020-11-29;15,00;105,00;2,50;5,00;5,00;8,00;5,00;3,00;6,00;4,00;3,00;2,00;1,00
2020-12-06;15,00;120,00;5,00;10,00;5,00;7,00;7,00;4,00;7,00;5,00;3,00;1,00;0,50
2020-12-13;13,00;86,67;4,33;4,33;4,33;8,00;7,00;3,00;5,00;2,00;3,00;2,00;1,00
2020-12-20;10,00;125,00;5,00;5,00;10,00;10,00;7,00;5,00;4,00;4,00;4,00;2,00;1,00
2020-12-27;17,00;141,67;5,67;5,67;5,67;6,00;7,00;4,00;7,00;4,00;2,00;2,00;1,00
2021-01-03;16,00;122,67;5,33;5,33;5,33;8,00;7,00;5,00;9,00;3,00;3,00;2,00;1,00
2021-01-10;15,00;100,00;2,50;5,00;5,00;7,00;7,00;6,00;4,00;4,00;3,00;1,00;0,00
2021-01-17;14,00;88,67;2,33;4,67;4,67;5,00;6,00;4,00;7,00;1,00;2,00;2,00;1,00
2021-01-24;11,00;93,50;2,75;5,50;5,50;8,00;5,00;3,00;5,00;2,00;3,00;1,00;1,00
