Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;35,00;402,50;87,50;35,00;17,50;21,00;17,00;16,00;8,00;8,00;4,00;1,00;3,00
2019-01-13;34,00;374,00;102,00;34,00;34,00;26,00;29,00;14,00;12,00;4,00;8,00;8,00;4,00
2019-01-20;31,00;294,50;77,50;15,50;31,00;24,00;18,00;16,00;9,00;7,00;6,00;4,00;3,00
2019-01-27;22,00;231,00;55,00;22,00;22,00;34,00;15,00;6,00;9,00;12,00;5,00;5,00;0,00
2019-02-03;19,00;437,00;76,00;19,00;38,00;30,00;14,00;4,00;10,00;14,00;5,00;3,00;2,00
2019-02-10;27,00;310,50;54,00;27,00;13,50;32,00;17,00;4,00;13,00;18,00;11,00;10,00;1,00
2019-02-17;25,00;262,50;50,00;25,00;25,00;34,00;27,00;4,00;13,00;8,00;7,00;8,00;2,00
2019-02-24;28,00;322,00;70,00;28,00;28,00;29,00;19,00;2,00;13,00;11,00;6,00;8,00;4,00
2019-03-03;32,00;416,00;80,00;32,00;32,00;21,00;26,00;4,00;12,00;14,00;6,00;10,00;2,00
2019-03-10;23,00;276,00;46,00;23,00;23,00;28,00;18,00;3,00;11,00;11,00;8,00;9,00;2,00
2019-03-17;26,00;338,00;52,00;13,00;13,00;25,00;19,00;6,00;5,00;17,00;4,00;2,00;2,00
2019-03-24;38,00;304,00;63,33;25,33;25,33;37,00;21,00;6,00;13,00;11,00;6,00;17,00;4,00
2019-03-31;39,00;325,00;65,00;13,00;26,00;38,00;24,00;16,00;19,00;17,00;11,00;9,00;8,00
2019-04-07;48,00;448,00;112,00;32,00;32,00;33,00;28,00;14,00;9,00;13,00;2,00;14,00;3,00
2019-04-14;35,00;1750,00;122,50;52,50;35,00;36,00;33,00;19,00;12,00;16,00;10,00;8,00;5,00
2019-04-21;42,00;336,00;70,00;28,00;28,00;40,00;28,00;9,00;11,00;12,00;10,00;8,00;2,00
2019-04-28;36,00;396,00;72,00;18,00;36,00;25,00;18,00;20,00;10,00;5,00;10,00;8,00;6,00
2019-05-05;43,00;315,33;57,33;14,33;14,33;33,00;29,00;20,00;14,00;16,00;4,00;15,00;7,00
2019-05-12;49,00;343,00;81,67;16,33;16,33;35,00;22,00;10,00;4,00;11,00;7,00;8,00;1,00
2019-05-19;45,00;345,00;75,00;30,00;30,00;24,00;27,00;27,00;8,00;8,00;12,00;7,00;4,00
2019-05-26;42,00;322,00;98,00;28,00;28,00;33,00;25,00;19,00;10,00;7,00;8,00;12,00;10,00
2019-06-02;40,00;306,67;66,67;13,33;26,67;42,00;26,00;19,00;14,00;8,00;10,00;9,00;11,00
2019-06-09;51,00;340,00;102,00;34,00;34,00;50,00;30,00;24,00;12,00;6,00;8,00;13,00;4,00
2019-06-16;56,00;294,00;84,00;28,00;28,00;36,00;21,00;15,00;17,00;12,00;5,00;16,00;3,00
2019-06-23;53,00;291,50;79,50;26,50;53,00;26,00;28,00;28,00;19,00;13,00;9,00;9,00;4,00
2019-06-30;50,00;433,33;116,67;50,00;33,33;52,00;40,00;23,00;23,00;19,00;17,00;14,00;8,00
2019-07-07;60,00;390,00;90,00;45,00;45,00;40,00;45,00;29,00;11,00;17,00;3,00;18,00;8,00
2019-07-14;81,00;469,80;129,60;48,60;48,60;48,00;37,00;17,00;19,00;27,00;9,00;15,00;11,00
2019-07-21;67,00;361,80;93,80;40,20;26,80;52,00;38,00;26,00;13,00;19,00;8,00;12,00;7,00
2019-07-28;65,00;520,00;130,00;16,25;48,75;52,00;37,00;26,00;14,00;17,00;11,00;20,00;8,00
2019-08-04;60,00;420,00;105,00;45,00;45,00;51,00;38,00;31,00;16,00;16,00;8,00;8,00;9,00
2019-08-11;57,00;370,50;99,75;28,50;42,75;43,00;43,00;16,00;9,00;20,00;16,00;11,00;8,00
2019-08-18;50,00;383,33;116,67;33,33;33,33;40,00;21,00;22,00;12,00;14,00;7,00;10,00;6,00
2019-08-25;45,00;330,00;105,00;15,00;30,00;45,00;28,00;17,00;14,00;9,00;8,00;9,00;7,00
2019-09-01;41,00;369,00;109,33;13,67;27,33;42,00;25,00;18,00;9,00;6,00;6,00;14,00;4,00
2019-09-08;52,00;416,00;104,00;34,67;34,67;40,00;18,00;16,00;6,00;13,00;6,00;12,00;2,00
2019-09-15;39,00;299,00;91,00;39,00;26,00;33,00;16,00;11,00;13,00;6,00;5,00;4,00;5,00
2019-09-22;32,00;368,00;112,00;32,00;32,00;37,00;19,00;12,00;8,00;9,00;6,00;5,00;4,00
2019-09-29;30,00;360,00;105,00;30,00;15,00;28,00;30,00;16,00;11,00;8,00;7,00;5,00;4,00
2019-10-06;27,00;324,00;67,50;27,00;27,00;31,00;19,00;15,00;7,00;10,00;13,00;5,00;5,00
2019-10-13;26,00;299,00;78,00;39,00;26,00;22,00;13,00;23,00;8,00;7,00;11,00;5,00;3,00
2019-10-20;31,00;434,00;124,00;46,50;31,00;28,00;14,00;9,00;15,00;9,00;9,00;4,00;3,00
2019-10-27;30,00;435,00;105,00;45,00;15,00;36,00;23,00;12,00;12,00;8,00;7,00;2,00;1,00
2019-11-03;30,00;405,00;90,00;30,00;30,00;21,00;12,00;15,00;9,00;7,00;5,00;7,00;2,00
2019-11-10;28,00;336,00;84,00;42,00;28,00;16,00;16,00;10,00;13,00;7,00;2,00;4,00;2,00
2019-11-17;31,00;356,50;77,50;62,00;31,00;28,00;16,00;12,00;20,00;6,00;9,00;4,00;3,00
2019-11-24;19,00;380,00;95,00;76,00;38,00;20,00;16,00;11,00;14,00;5,00;4,00;4,00;3,00
2019-12-01;24,00;252,00;60,00;48,00;24,00;24,00;15,00;18,00;11,00;3,00;5,00;5,00;1,00
2019-12-08;31,00;325,50;77,50;46,50;31,00;21,00;14,00;13,00;10,00;9,00;7,00;4,00;5,00
2019-12-15;27,00;324,00;67,50;54,00;27,00;24,00;15,00;8,00;7,00;9,00;3,00;1,00;3,00
2019-12-22;31,00;418,50;93,00;46,50;31,00;30,00;12,00;12,00;11,00;7,00;5,00;2,00;1,00
2019-12-29;41,00;355,33;82,00;27,33;27,33;26,00;18,00;13,00;6,00;8,00;9,00;6,00;0,00
2020-01-05;24,00;240,00;60,00;12,00;12,00;29,00;28,00;9,00;10,00;5,00;9,00;6,00;4,00
2020-01-12;34,00;391,00;102,00;17,00;34,00;35,00;20,00;16,00;13,00;10,00;6,00;6,00;4,00
2020-01-19;53,00;304,75;79,50;26,50;13,25;46,00;17,00;17,00;12,00;15,00;4,00;5,00;8,00
2020-01-26;32,00;368,00;96,00;16,00;32,00;29,00;18,00;18,00;10,00;11,00;5,00;10,00;3,00
2020-02-02;45,00;330,00;90,00;30,00;30,00;35,00;18,00;15,00;13,00;9,00;5,00;10,00;5,00
2020-02-09;37,00;271,33;61,67;12,33;24,67;27,00;23,00;22,00;8,00;6,00;6,00;4,00;7,00
2020-02-16;41,00;341,67;82,00;27,33;27,33;42,00;28,00;12,00;12,00;15,00;4,00;12,00;3,00
2020-02-23;45,00;345,00;75,00;30,00;30,00;41,00;21,00;9,00;11,00;8,00;6,00;4,00;3,00
2020-03-01;35,00;332,50;52,50;17,50;17,50;32,00;16,00;7,00;6,00;18,00;3,00;10,00;6,00
2020-03-08;100,00;314,29;42,86;28,57;14,29;13,00;20,00;4,00;11,00;9,00;3,00;5,00;6,00
2020-03-15;24,00;156,00;12,00;12,00;12,00;23,00;12,00;5,00;7,00;10,00;2,00;1,00;1,00
2020-03-22;10,00;80,00;5,00;10,00;5,00;13,00;3,00;2,00;4,00;3,00;2,00;3,00;2,00
2020-03-29;8,00;64,00;8,00;4,00;8,00;9,00;8,00;3,00;6,00;3,00;2,00;3,00;2,00
2020-04-05;7,00;98,00;7,00;7,00;7,00;16,00;5,00;11,00;2,00;4,00;3,00;1,00;1,00
2020-04-12;9,00;63,00;9,00;4,50;4,50;8,00;5,00;3,00;3,00;2,00;3,00;2,00;1,00
2020-04-19;5,00;60,00;5,00;5,00;5,00;7,00;5,00;7,00;4,00;5,00;3,00;3,00;0,00
2020-04-26;9,00;54,00;9,00;4,50;4,50;8,00;4,00;3,00;2,00;2,00;0,00;1,00;0,00
2020-05-03;3,00;30,00;6,00;6,00;3,00;12,00;7,00;2,00;3,00;6,00;3,00;1,00;1,00
2020-05-10;11,00;55,00;11,00;11,00;11,00;6,00;4,00;4,00;2,00;2,00;6,00;1,00;0,00
2020-05-17;17,00;102,00;17,00;8,50;8,50;16,00;8,00;8,00;3,00;6,00;1,00;3,00;0,00
2020-05-24;22,00;132,00;22,00;11,00;22,00;14,00;10,00;7,00;8,00;8,00;3,00;1,00;3,00
2020-05-31;18,00;144,00;36,00;18,00;18,00;29,00;14,00;8,00;13,00;9,00;4,00;7,00;4,00
2020-06-07;40,00;133,33;40,00;13,33;26,67;32,00;19,00;5,00;7,00;14,00;8,00;12,00;2,00
2020-06-14;51,00;187,00;68,00;17,00;34,00;44,00;31,00;8,00;10,00;15,00;6,00;17,00;8,00
2020-06-21;51,00;187,00;68,00;17,00;34,00;40,00;24,00;13,00;12,00;10,00;9,00;14,00;7,00
2020-06-28;56,00;238,00;56,00;14,00;42,00;55,00;27,00;23,00;13,00;27,00;8,00;15,00;7,00
2020-07-05;66,00;313,50;99,00;33,00;49,50;56,00;32,00;16,00;9,00;13,00;12,00;16,00;7,00
2020-07-12;57,00;327,75;71,25;28,50;42,75;74,00;25,00;14,00;16,00;16,00;42,00;17,00;8,00
2020-07-19;55,00;247,50;82,50;27,50;27,50;81,00;26,00;9,00;10,00;18,00;20,00;10,00;5,00
2020-07-26;41,00;205,00;54,67;27,33;27,33;38,00;18,00;15,00;3,00;13,00;19,00;9,00;11,00
2020-08-02;50,00;183,33;66,67;16,67;33,33;54,00;16,00;20,00;15,00;20,00;10,00;13,00;7,00
2020-08-09;54,00;175,50;54,00;27,00;13,50;65,00;26,00;10,00;8,00;19,00;3,00;5,00;10,00
2020-08-16;35,00;227,50;70,00;35,00;17,50;39,00;27,00;13,00;9,00;6,00;5,00;7,00;4,00
2020-08-23;48,00;208,00;64,00;32,00;16,00;28,00;14,00;18,00;10,00;12,00;3,00;11,00;5,00
2020-08-30;22,00;220,00;66,00;22,00;22,00;23,00;15,00;13,00;11,00;12,00;6,00;7,00;3,00
2020-09-06;19,00;171,00;57,00;19,00;19,00;15,00;16,00;8,00;7,00;3,00;4,00;4,00;5,00
2020-09-13;8,00;72,00;16,00;8,00;8,00;32,00;15,00;6,00;2,00;3,00;4,00;5,00;5,00
2020-09-20;11,00;110,00;22,00;11,00;11,00;12,00;7,00;8,00;7,00;5,00;3,00;2,00;0,00
2020-09-27;15,00;120,00;45,00;15,00;15,00;15,00;12,00;6,00;3,00;4,00;2,00;4,00;0,00
2020-10-04;20,00;220,00;40,00;20,00;20,00;12,00;9,00;10,00;6,00;5,00;3,00;2,00;2,00
2020-10-11;11,00;99,00;11,00;11,00;5,50;12,00;2,00;7,00;3,00;5,00;8,00;0,00;2,00
