Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;44,00;880,00;7,33;14,67;14,67;22,00;14,00;37,00;7,00;3,00;2,00;4,00;2,00
2019-01-13;44,00;880,00;7,33;14,67;29,33;21,00;17,00;48,00;8,00;5,00;3,00;8,00;1,00
2019-01-20;47,00;681,50;5,88;11,75;23,50;19,00;18,00;40,00;8,00;4,00;5,00;8,00;2,00
2019-01-27;40,00;773,33;6,67;13,33;26,67;18,00;19,00;45,00;9,00;2,00;5,00;5,00;2,00
2019-02-03;49,00;698,25;6,13;12,25;12,25;23,00;14,00;45,00;5,00;4,00;4,00;5,00;1,00
2019-02-10;48,00;672,00;6,00;12,00;12,00;21,00;21,00;39,00;9,00;6,00;4,00;9,00;3,00
2019-02-17;42,00;882,00;7,00;14,00;28,00;22,00;15,00;45,00;6,00;3,00;2,00;12,00;1,00
2019-02-24;47,00;940,00;7,83;15,67;15,67;19,00;18,00;40,00;9,00;6,00;3,00;6,00;1,00
2019-03-03;51,00;854,25;6,38;12,75;25,50;23,00;13,00;41,00;10,00;9,00;3,00;12,00;1,00
2019-03-10;59,00;1003,00;7,38;14,75;14,75;23,00;25,00;53,00;13,00;4,00;3,00;7,00;1,00
2019-03-17;56,00;896,00;7,00;14,00;28,00;24,00;18,00;39,00;6,00;6,00;4,00;9,00;0,50
2019-03-24;58,00;942,50;7,25;14,50;29,00;16,00;19,00;43,00;9,00;7,00;2,00;11,00;2,00
2019-03-31;56,00;882,00;7,00;14,00;28,00;18,00;27,00;48,00;10,00;7,00;6,00;7,00;2,00
2019-04-07;58,00;870,00;7,25;29,00;14,50;20,00;18,00;40,00;10,00;6,00;1,00;10,00;2,00
2019-04-14;59,00;1475,00;7,38;29,50;14,75;27,00;15,00;43,00;11,00;5,00;3,00;10,00;3,00
2019-04-21;53,00;808,25;6,63;13,25;13,25;21,00;20,00;39,00;9,00;5,00;2,00;14,00;2,00
2019-04-28;66,00;792,00;6,60;13,20;26,40;22,00;19,00;52,00;8,00;4,00;4,00;11,00;2,00
2019-05-05;67,00;871,00;6,70;13,40;26,80;20,00;15,00;50,00;12,00;7,00;3,00;6,00;3,00
2019-05-12;63,00;869,40;6,30;12,60;25,20;28,00;23,00;45,00;10,00;6,00;6,00;15,00;4,00
2019-05-19;72,00;993,60;14,40;28,80;43,20;27,00;24,00;47,00;11,00;4,00;2,00;11,00;4,00
2019-05-26;70,00;966,00;7,00;28,00;28,00;29,00;19,00;52,00;9,00;11,00;5,00;9,00;1,00
2019-06-02;78,00;910,00;6,50;13,00;26,00;28,00;20,00;53,00;10,00;6,00;5,00;6,00;0,50
2019-06-09;72,00;993,60;7,20;14,40;28,80;28,00;22,00;57,00;6,00;4,00;4,00;14,00;1,00
2019-06-16;69,00;1007,40;6,90;13,80;27,60;31,00;19,00;50,00;9,00;4,00;5,00;10,00;3,00
2019-06-23;71,00;1121,80;7,10;14,20;28,40;31,00;28,00;53,00;7,00;7,00;4,00;12,00;1,00
2019-06-30;66,00;897,60;6,60;13,20;39,60;30,00;18,00;60,00;9,00;5,00;4,00;9,00;2,00
2019-07-07;68,00;952,00;6,80;27,20;27,20;25,00;17,00;50,00;11,00;5,00;3,00;8,00;2,00
2019-07-14;61,00;1021,75;15,25;30,50;15,25;23,00;18,00;60,00;8,00;9,00;5,00;12,00;3,00
2019-07-21;64,00;857,60;6,40;12,80;12,80;22,00;22,00;69,00;7,00;8,00;5,00;9,00;2,00
2019-07-28;54,00;837,00;6,75;13,50;13,50;24,00;13,00;61,00;10,00;5,00;4,00;8,00;0,50
2019-08-04;58,00;870,00;7,25;14,50;14,50;24,00;20,00;50,00;11,00;5,00;4,00;8,00;2,00
2019-08-11;64,00;768,00;6,40;25,60;12,80;21,00;23,00;51,00;7,00;7,00;3,00;9,00;3,00
2019-08-18;61,00;991,25;7,63;15,25;30,50;20,00;17,00;54,00;10,00;3,00;4,00;9,00;2,00
2019-08-25;53,00;821,50;6,63;26,50;13,25;24,00;17,00;36,00;11,00;8,00;5,00;9,00;4,00
2019-09-01;70,00;896,00;14,00;28,00;28,00;32,00;29,00;55,00;12,00;8,00;8,00;11,00;1,00
2019-09-08;60,00;960,00;7,50;30,00;30,00;25,00;27,00;57,00;12,00;11,00;3,00;10,00;3,00
2019-09-15;71,00;937,20;7,10;28,40;28,40;26,00;21,00;52,00;11,00;8,00;11,00;9,00;2,00
2019-09-22;63,00;856,80;6,30;25,20;25,20;26,00;23,00;41,00;14,00;10,00;4,00;5,00;4,00
2019-09-29;50,00;837,50;12,50;25,00;25,00;24,00;33,00;49,00;9,00;10,00;7,00;8,00;3,00
2019-10-06;50,00;762,50;6,25;25,00;25,00;27,00;20,00;44,00;14,00;10,00;9,00;5,00;3,00
2019-10-13;45,00;915,00;7,50;30,00;30,00;22,00;22,00;44,00;12,00;14,00;7,00;8,00;3,00
2019-10-20;50,00;750,00;6,25;25,00;25,00;30,00;24,00;42,00;8,00;7,00;4,00;3,00;2,00
2019-10-27;44,00;792,00;7,33;29,33;29,33;25,00;24,00;40,00;12,00;10,00;8,00;9,00;4,00
2019-11-03;47,00;716,75;11,75;35,25;23,50;27,00;18,00;42,00;11,00;7,00;8,00;6,00;2,00
2019-11-10;44,00;792,00;7,33;29,33;14,67;18,00;18,00;43,00;7,00;9,00;8,00;5,00;2,00
2019-11-17;47,00;728,50;5,88;35,25;23,50;28,00;24,00;47,00;17,00;6,00;6,00;9,00;5,00
