Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;41,00;317,75;30,75;46,13;76,88;49,20;37,93;25,63;37,93;22,00;34,00;6,00;8,00
2019-01-13;40,00;305,00;25,00;45,00;75,00;50,53;38,95;26,32;40,00;21,00;33,00;6,00;8,00
2019-01-20;39,00;351,00;39,00;50,14;83,57;48,49;41,11;29,51;34,78;24,00;32,00;6,00;6,00
2019-01-27;32,00;325,33;26,67;48,00;64,00;48,00;52,27;17,07;36,27;22,00;30,00;7,00;4,00
2019-02-03;31,00;325,50;25,83;46,50;56,83;49,60;37,20;16,53;36,17;22,00;34,00;6,00;6,00
2019-02-10;31,00;341,00;25,83;46,50;56,83;49,60;39,27;16,53;36,17;23,00;34,00;7,00;5,00
2019-02-17;32,00;362,67;26,67;48,00;64,00;57,60;41,60;14,93;39,47;25,00;33,00;8,00;5,00
2019-02-24;33,00;352,00;27,50;49,50;60,50;63,94;39,19;17,53;39,19;26,00;34,00;8,00;4,00
2019-03-03;31,00;335,83;25,83;56,83;62,00;56,83;45,47;16,53;36,17;30,00;36,00;7,00;5,00
2019-03-10;35,00;325,00;20,00;45,00;55,00;51,47;40,15;14,41;38,09;23,00;33,00;7,00;5,00
2019-03-17;30,00;360,00;20,00;45,00;55,00;62,14;41,79;13,93;35,36;24,00;32,00;7,00;5,00
2019-03-24;36,00;339,43;25,71;51,43;56,57;54,51;38,06;15,43;37,03;24,00;33,00;7,00;5,00
2019-03-31;47,00;381,22;31,33;52,22;88,78;63,71;45,96;31,33;36,56;26,00;46,00;9,00;8,00
2019-04-07;50,00;350,00;30,00;50,00;70,00;64,29;41,84;31,63;37,76;27,00;40,00;9,00;8,00
2019-04-14;58,00;527,27;42,18;47,45;68,55;65,38;47,45;32,69;40,07;29,00;46,00;9,00;9,00
2019-04-21;56,00;376,73;30,55;50,91;71,27;64,45;46,49;30,64;36,98;31,00;32,00;10,00;8,00
2019-04-28;52,00;348,40;31,20;46,80;62,40;66,56;41,60;33,28;37,44;26,00;34,00;7,00;9,00
2019-05-05;50,00;344,44;33,33;50,00;66,67;63,54;40,63;31,25;35,42;24,00;31,00;8,00;9,00
2019-05-12;51,00;306,00;30,60;45,90;66,30;58,14;39,78;27,54;33,66;25,00;32,00;8,00;8,00
2019-05-19;50,00;355,56;33,33;50,00;83,33;58,33;42,71;30,21;34,38;25,00;27,00;8,00;8,00
2019-05-26;53,00;371,00;31,80;53,00;68,90;65,72;46,64;31,80;39,22;28,00;31,00;10,00;9,00
2019-06-02;58,00;379,64;31,64;47,45;73,82;65,25;46,61;31,07;38,32;29,00;34,00;10,00;9,00
2019-06-09;60,00;398,18;32,73;54,55;76,36;67,24;45,52;32,07;37,24;29,00;32,00;12,00;8,00
2019-06-16;66,00;423,50;38,50;55,00;77,00;70,19;46,10;27,24;39,81;27,00;35,00;11,00;9,00
2019-06-23;67,00;407,15;30,92;51,54;77,31;75,25;45,35;30,92;39,17;32,00;34,00;12,00;9,00
2019-06-30;66,00;385,85;35,54;50,77;81,23;77,34;45,38;33,00;39,19;31,00;35,00;12,00;12,00
2019-07-07;66,00;385,85;35,54;50,77;76,15;78,38;48,47;31,97;39,19;35,00;34,00;14,00;11,00
2019-07-14;68,00;402,77;36,62;47,08;73,23;80,55;50,22;29,29;40,80;36,00;36,00;15,00;9,00
2019-07-21;71,00;405,71;35,50;50,71;76,07;83,35;53,51;33,96;41,16;37,00;36,00;14,00;8,00
2019-07-28;74,00;412,29;37,00;58,14;79,29;91,47;51,39;33,92;44,19;42,00;42,00;12,00;10,00
2019-08-04;82,00;420,25;35,88;56,38;76,88;96,53;56,05;35,29;45,67;47,00;43,00;12,00;11,00
2019-08-11;85,00;430,31;42,50;58,44;79,69;96,40;63,23;37,32;47,68;52,00;46,00;14,00;10,00
2019-08-18;73,00;385,86;36,50;67,79;73,00;89,69;56,31;34,41;45,89;41,00;36,00;11,00;9,00
2019-08-25;65,00;384,58;37,92;70,42;70,42;73,39;48,23;33,55;40,89;31,00;35,00;11,00;10,00
2019-09-01;66,00;355,38;35,54;55,85;66,00;67,03;46,41;31,97;39,19;31,00;33,00;9,00;9,00
2019-09-08;60,00;392,73;38,18;60,00;76,36;63,10;43,45;31,03;36,21;29,00;33,00;9,00;8,00
2019-09-15;57,00;367,91;31,09;57,00;72,55;63,22;46,64;31,09;40,42;28,00;34,00;10,00;7,00
2019-09-22;54,00;378,00;32,40;54,00;75,60;56,08;46,73;30,12;39,46;26,00;33,00;9,00;9,00
2019-09-29;51,00;372,30;30,60;56,10;71,40;63,49;42,67;30,18;35,39;30,00;31,00;7,00;7,00
2019-10-06;50,00;388,89;33,33;61,11;72,22;57,45;43,62;29,79;37,23;22,00;30,00;8,00;7,00
2019-10-13;52,00;379,60;36,40;62,40;78,00;59,28;44,72;30,16;41,60;26,00;33,00;8,00;8,00
2019-10-20;57,00;393,82;36,27;62,18;77,73;61,15;46,64;29,02;41,45;32,00;37,00;8,00;9,00
2019-10-27;51,00;397,80;35,70;56,10;71,40;86,39;45,80;31,22;39,55;26,00;36,00;8,00;10,00
2019-11-03;47,00;355,11;36,56;57,44;73,11;50,13;42,82;28,20;35,51;25,00;32,00;7,00;9,00
2019-11-10;43,00;344,00;32,25;59,13;75,25;51,39;39,85;29,37;35,66;24,00;29,00;6,00;9,00
2019-11-17;46,00;316,89;30,67;56,22;66,44;44,95;36,59;25,09;34,50;21,00;26,00;5,00;7,00
2019-11-24;43,00;322,50;32,25;86,00;86,00;49,29;36,71;27,27;33,56;22,00;29,00;6,00;7,00
2019-12-01;49,00;337,56;27,22;70,78;70,78;42,74;35,45;29,19;39,62;20,00;29,00;5,00;8,00
2019-12-08;46,00;327,11;35,78;61,33;61,33;49,14;39,73;28,23;35,55;28,00;29,00;5,00;7,00
2019-12-15;55,00;363,00;33,00;71,50;77,00;49,81;46,70;28,02;35,28;24,00;31,00;6,00;8,00
2019-12-22;53,00;392,20;31,80;58,30;79,50;55,08;39,49;28,06;35,33;24,00;33,00;7,00;8,00
2019-12-29;49,00;402,89;32,67;54,44;76,22;54,21;41,70;31,28;40,66;24,00;34,00;7,00;7,00
2020-01-05;46,00;311,78;30,67;46,00;76,67;60,31;42,93;27,60;40,89;23,00;34,00;6,00;7,00
2020-01-12;47,00;339,44;31,33;47,00;73,11;55,36;41,78;27,16;36,56;22,00;37,00;7,00;8,00
2020-01-19;44,00;346,50;33,00;49,50;77,00;52,19;40,93;27,63;39,91;25,00;35,00;6,00;7,00
2020-01-26;44,00;341,00;44,00;55,00;71,50;55,26;36,84;25,58;34,79;22,00;33,00;6,00;7,00
