Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;54,00;61,41;13,76;10,59;10,59;15,00;19,00;17,00;24,00;10,00;10,00;18,00;5,00;2,00;12,00;0,00;10,00;7,00;10,00;12,00;2,00;0,00;3,00;0,00;0,00;0,00;2,00;0,00
2019-01-13;37,00;22,00;28,00;0,00;15,00;5,00;19,00;7,00;10,00;2,00;7,00;8,00;0,00;5,00;5,00;0,00;5,00;0,00;15,00;2,00;0,00;0,00;3,00;2,00;2,00;0,00;0,00;0,00
2019-01-20;51,00;32,00;18,00;13,00;8,00;7,00;17,00;17,00;10,00;5,00;5,00;15,00;0,00;5,00;12,00;2,00;2,00;2,00;10,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;68,00;29,14;5,40;16,19;12,95;7,00;10,00;10,00;12,00;2,00;10,00;15,00;7,00;2,00;5,00;0,00;7,00;0,00;3,00;5,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;47,00;12,00;15,00;10,00;5,00;12,00;12,00;7,00;5,00;2,00;10,00;5,00;5,00;2,00;12,00;2,00;5,00;2,00;8,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;38,00;10,86;19,54;8,69;0,00;5,00;10,00;8,00;5,00;8,00;10,00;0,00;5,00;5,00;13,00;0,00;0,00;0,00;5,00;8,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;61,00;20,00;31,00;5,00;8,00;3,00;0,00;0,00;13,00;5,00;3,00;5,00;0,00;0,00;0,00;5,00;3,00;3,00;0,00;13,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00
2019-02-24;28,00;33,00;13,00;11,00;5,00;3,23;30,15;16,15;5,38;5,38;14,00;3,23;10,77;0,00;5,38;0,00;8,62;0,00;5,38;19,38;0,00;0,00;3,23;0,00;0,00;0,00;0,00;0,00
2019-03-03;70,00;35,00;10,00;29,00;5,00;0,00;22,00;10,00;13,00;2,00;8,00;5,00;10,00;5,00;13,00;0,00;2,00;0,00;16,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;69,00;12,00;26,00;8,00;8,00;0,00;27,81;7,21;7,21;0,00;5,15;13,39;0,00;10,30;5,15;2,06;0,00;3,09;10,30;5,15;0,00;0,00;0,00;0,00;0,00;0,00;2,06;0,00
2019-03-17;46,00;20,00;19,00;14,00;8,00;0,00;8,00;10,00;5,00;0,00;3,00;0,00;5,00;3,00;0,00;3,00;0,00;0,00;8,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;46,00;15,00;29,00;13,00;8,00;13,00;13,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;5,00;0,00;0,00;3,00;10,00;5,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-03-31;41,00;8,00;5,00;5,00;0,00;5,00;10,00;10,00;0,00;3,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;28,00;15,83;19,48;0,00;6,09;5,00;3,00;0,00;8,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;22,00;16,21;12,74;0,00;12,74;8,00;8,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;6,00;8,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;35,00;8,75;6,56;0,00;6,56;8,00;3,00;3,00;3,00;3,00;0,00;3,00;3,00;0,00;3,00;0,00;3,00;0,00;6,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;33,00;8,00;5,00;8,00;5,00;0,00;3,00;3,00;0,00;3,00;3,00;5,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;42,00;7,00;3,00;8,00;5,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;31,00;3,00;13,00;0,00;5,00;5,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-05-19;35,00;0,00;8,00;3,00;3,00;2,00;2,00;2,00;5,00;0,00;0,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;36,00;3,00;11,00;0,00;5,00;3,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;3,00;3,00;0,00;3,00;3,00;8,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-06-02;57,00;13,15;10,96;0,00;8,77;2,00;2,00;2,00;2,00;0,00;3,00;0,00;3,00;0,00;3,00;2,00;5,00;0,00;3,00;7,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;41,00;5,00;5,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;8,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;44,00;8,38;5,24;3,14;0,00;0,00;0,00;0,00;3,00;0,00;8,00;0,00;3,00;0,00;3,00;0,00;0,00;3,00;5,00;5,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;52,00;0,00;11,00;3,00;0,00;0,00;3,00;3,00;0,00;3,00;5,00;0,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-06-30;38,00;5,00;11,00;5,00;3,00;5,00;0,00;0,00;0,00;3,00;13,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-07-07;61,00;3,00;24,00;0,00;5,00;0,00;3,00;0,00;3,00;0,00;5,00;3,00;8,00;0,00;0,00;0,00;0,00;0,00;5,00;3,00;3,00;0,00;0,00;5,00;3,00;0,00;0,00;0,00
2019-07-14;45,00;5,00;28,00;8,00;0,00;11,00;3,00;0,00;5,00;0,00;11,00;5,00;16,00;0,00;3,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-07-21;100,00;55,00;55,00;3,00;31,00;3,00;8,00;0,00;6,00;6,00;3,00;3,00;0,00;0,00;3,00;0,00;0,00;14,00;0,00;25,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;56,00;11,00;17,00;3,00;3,00;0,00;5,00;0,00;0,00;5,00;0,00;3,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-08-04;60,00;3,00;8,00;3,00;8,00;8,00;5,00;0,00;5,00;5,00;3,00;6,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00
2019-08-11;62,00;10,88;3,26;3,26;5,44;8,00;5,00;0,00;5,00;0,00;10,00;0,00;3,00;0,00;8,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;50,00;13,00;5,00;3,00;0,00;8,00;0,00;0,00;0,00;8,00;3,00;5,00;0,00;0,00;11,00;3,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;52,00;3,18;13,80;3,18;3,18;5,00;0,00;0,00;0,00;0,00;5,00;5,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;62,00;12,00;8,00;0,00;0,00;2,00;2,00;5,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;2,00;0,00;3,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;36,00;23,00;3,00;11,00;5,00;5,00;8,00;0,00;0,00;3,00;10,00;5,00;5,00;0,00;3,00;0,00;3,00;0,00;8,00;3,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00
2019-09-15;44,00;8,00;16,00;8,00;8,00;5,00;3,00;3,00;10,00;0,00;3,00;0,00;0,00;0,00;8,00;0,00;3,00;0,00;3,00;5,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-09-22;49,00;10,00;10,00;3,00;10,00;7,00;7,00;0,00;2,00;2,00;8,00;3,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;5,00;7,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;43,00;5,66;9,05;5,66;9,05;8,00;0,00;5,00;0,00;0,00;0,00;3,00;3,00;0,00;3,00;3,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;12,00;17,00;23,00;10,00;5,00;0,00;7,00;2,00;2,00;5,00;15,00;5,00;2,00;0,00;5,00;2,00;2,00;0,00;5,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;27,00;12,00;15,00;3,00;5,00;7,00;7,00;5,00;5,00;0,00;2,00;0,00;0,00;0,00;7,00;2,00;7,00;0,00;5,00;7,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;22,00;13,89;11,58;5,79;8,11;5,00;2,00;2,00;5,00;7,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;7,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00
2019-10-27;29,00;24,00;7,00;0,00;5,00;14,00;7,00;0,00;2,00;0,00;2,00;5,00;0,00;0,00;2,00;0,00;0,00;2,00;2,00;5,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;16,00;12,00;7,00;10,00;5,00;7,00;9,00;7,00;0,00;2,00;5,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;12,00;5,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00
2019-11-10;37,00;20,09;15,86;10,57;10,57;7,00;9,00;7,00;0,00;0,00;5,00;7,00;2,00;2,00;9,00;0,00;0,00;2,00;12,00;5,00;5,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00
2019-11-17;23,00;28,00;12,00;12,00;12,00;0,00;2,00;2,00;2,00;5,00;5,00;2,00;5,00;7,00;7,00;0,00;0,00;0,00;5,00;7,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-11-24;37,00;30,00;5,00;10,00;5,00;5,00;7,00;7,00;2,00;5,00;7,00;7,00;0,00;0,00;2,00;0,00;2,00;2,00;0,00;2,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;29,00;39,04;16,73;5,58;13,38;5,00;2,00;7,00;2,00;9,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;7,00;7,00;7,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-12-08;40,00;47,00;12,00;5,00;14,00;7,00;12,00;9,00;14,00;0,00;7,00;7,00;12,00;2,00;2,00;0,00;7,00;2,00;7,00;21,00;5,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;38,00;43,00;15,00;13,00;12,00;7,00;21,00;9,00;10,00;2,00;2,00;7,00;7,00;0,00;14,00;2,00;7,00;5,00;10,00;50,00;5,00;0,00;15,00;2,00;2,00;0,00;0,00;2,00
2019-12-22;71,00;52,00;17,00;6,00;11,00;11,00;14,00;14,00;8,00;5,00;6,00;17,00;3,00;0,00;8,00;5,00;0,00;6,00;17,00;8,00;3,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;62,00;10,00;27,00;11,00;11,00;8,00;15,00;18,00;13,00;0,00;8,00;5,00;3,00;0,00;21,00;0,00;13,00;0,00;16,00;13,00;8,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00
2020-01-05;41,00;43,10;19,97;7,36;12,62;5,00;7,00;9,00;9,00;0,00;7,00;7,00;5,00;0,00;7,00;0,00;2,00;2,00;9,00;5,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;48,00;22,00;9,00;7,00;14,00;4,00;13,00;13,00;18,00;2,00;9,00;7,00;2,00;4,00;7,00;0,00;2,00;0,00;7,00;7,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2020-01-19;52,00;38,00;9,00;14,00;12,00;11,00;14,00;18,00;11,00;2,00;9,00;12,00;0,00;0,00;5,00;0,00;2,00;0,00;9,00;18,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2020-01-26;47,00;40,00;7,00;9,00;14,00;11,49;11,49;9,40;16,71;2,09;2,09;9,40;9,40;0,00;2,09;2,09;0,00;2,09;9,40;9,40;4,18;0,00;2,09;0,00;0,00;2,09;0,00;0,00
2020-02-02;89,00;22,00;14,00;9,00;7,00;11,00;20,00;11,00;4,00;0,00;7,00;5,00;2,00;0,00;9,00;0,00;2,00;0,00;7,00;13,00;7,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2020-02-09;85,00;17,00;18,00;14,00;9,00;13,00;11,00;13,00;9,00;6,00;9,00;4,00;4,00;4,00;11,00;4,00;2,00;4,00;4,00;9,00;0,00;4,00;4,00;4,00;2,00;0,00;0,00;0,00
2020-02-16;61,00;27,00;17,00;7,00;5,00;7,00;16,00;9,00;7,00;0,00;5,00;14,00;0,00;2,00;9,00;2,00;2,00;0,00;9,00;7,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00
