Train;FR;BE;CH;DE;ES;IT;NL;GB;US
2019-07-21;81,00;25,00;15,00;4,00;4,00;5,17;144,77;103,40;8,62
2019-07-28;95,00;24,00;15,00;4,00;6,00;6,91;157,18;108,82;8,64
2019-08-04;97,00;12,00;15,00;4,00;4,00;5,20;147,23;102,20;8,66
2019-08-11;89,00;25,00;24,00;4,00;6,00;6,85;155,75;107,83;6,85
2019-08-18;85,00;15,00;16,00;4,00;5,00;6,94;147,45;121,43;6,94
2019-08-25;67,00;14,00;16,00;4,00;4,00;5,15;154,62;99,64;6,87
2019-09-01;62,00;16,00;18,00;5,00;3,00;5,17;117,11;87,83;6,89
2019-09-08;67,00;11,00;11,00;6,00;4,00;6,87;118,54;92,77;6,87
2019-09-15;68,00;15,00;13,00;4,00;4,00;5,23;125,54;90,67;6,97
2019-09-22;61,00;9,00;13,00;5,00;5,00;5,08;115,22;89,81;6,78
2019-09-29;74,00;14,00;21,00;5,00;2,00;5,16;123,91;86,05;6,88
2019-10-06;65,00;16,00;9,00;4,00;3,00;5,13;121,45;88,95;6,84
2019-10-13;72,00;14,00;17,00;3,00;4,00;5,14;161,14;85,71;6,86
2019-10-20;73,00;11,00;13,00;3,00;3,00;3,48;161,64;93,86;6,95
2019-10-27;69,00;16,00;12,00;3,00;2,00;3,45;122,48;87,98;6,90
2019-11-03;61,00;15,00;7,00;3,00;4,00;3,49;162,09;87,14;6,97
2019-11-10;58,00;10,00;11,00;4,00;2,00;1,71;129,65;83,59;6,82
2019-11-17;54,00;12,00;11,00;3,00;2,00;3,48;127,16;80,13;6,97
2019-11-24;53,00;6,00;13,00;4,00;2,00;3,42;99,16;71,81;6,84
2019-12-01;45,00;12,00;6,00;3,00;4,00;1,73;110,77;70,96;6,92
2019-12-08;48,00;12,00;10,00;3,00;2,00;1,71;109,71;72,00;6,86
2019-12-15;50,00;17,00;10,00;4,00;2,00;3,45;112,07;70,69;8,62
2019-12-22;49,00;15,00;5,00;4,00;2,00;5,07;131,79;65,90;8,45
2019-12-29;46,00;15,00;16,00;3,00;2,00;5,11;127,78;85,19;6,81
2020-01-05;46,00;13,00;13,00;3,00;3,00;1,70;105,63;88,59;6,81
2020-01-12;47,00;10,00;10,00;3,00;3,00;3,48;121,85;87,04;6,96
2020-01-19;58,00;14,00;11,00;3,00;2,00;3,52;100,18;86,12;7,03
2020-01-26;52,00;8,00;5,00;3,00;1,00;1,73;117,87;81,47;6,93
2020-02-02;58,00;16,00;14,00;1,00;3,00;1,71;124,53;76,76;5,12
2020-02-09;57,00;13,00;13,00;2,00;3,00;1,73;136,45;76,00;5,18
2020-02-16;58,00;15,00;10,00;3,00;2,00;3,41;168,88;78,47;6,82
2020-02-23;55,00;7,00;7,00;2,00;3,00;1,72;156,41;77,34;5,16
2020-03-01;45,00;8,00;8,00;2,00;1,00;1,73;103,85;74,42;3,46
2020-03-08;47,00;3,00;5,00;1,00;1,00;1,74;83,56;53,96;5,22
2020-03-15;23,00;3,00;2,00;1,00;1,00;0,82;23,00;23,00;1,64
2020-03-22;13,00;1,00;0,00;0,50;0,50;0,81;16,25;9,75;1,63
2020-03-29;10,00;1,00;0,00;0,50;0,50;0,00;13,33;6,67;1,67
2020-04-05;8,00;5,00;1,00;0,50;0,50;0,80;8,00;8,00;1,60
2020-04-12;11,00;0,00;3,00;0,50;0,00;0,00;14,67;9,17;1,83
2020-04-19;11,00;3,00;1,00;0,50;0,50;0,92;11,00;9,17;1,83
2020-04-26;10,00;2,00;2,00;0,50;0,50;0,83;11,67;8,33;1,67
2020-05-03;12,00;3,00;2,00;1,00;1,00;0,86;13,71;8,57;1,71
2020-05-10;20,00;1,00;4,00;1,00;0,50;0,83;13,33;10,00;1,67
2020-05-17;25,00;1,00;4,00;1,00;0,50;0,89;16,07;10,71;1,79
2020-05-24;38,00;4,00;4,00;0,50;0,50;0,86;22,45;15,55;1,73
2020-05-31;52,00;8,00;6,00;2,00;0,50;1,73;20,80;13,87;1,73
2020-06-07;51,00;10,00;3,00;1,00;1,00;0,85;28,90;15,30;3,40
2020-06-14;55,00;15,00;6,00;2,00;0,50;1,72;34,38;20,63;3,44
2020-06-21;65,00;18,00;10,00;2,00;1,00;1,71;42,76;25,66;3,42
2020-06-28;74,00;12,00;10,00;1,00;0,50;1,72;63,67;27,53;3,44
2020-07-05;83,00;18,00;4,00;2,00;0,50;0,86;74,35;31,13;3,46
2020-07-12;73,00;14,00;5,00;2,00;1,00;3,40;73,00;35,65;1,70
2020-07-19;72,00;21,00;11,00;2,00;0,50;1,71;82,29;42,86;3,43
2020-07-26;73,00;8,00;11,00;2,00;2,00;1,70;67,91;44,14;1,70
2020-08-02;81,00;15,00;14,00;2,00;0,50;1,72;62,04;46,53;1,72
2020-08-09;76,00;13,00;8,00;2,00;2,00;3,45;58,73;44,91;3,45
2020-08-16;63,00;10,00;3,00;1,00;1,00;1,70;42,57;44,27;1,70
2020-08-23;54,00;13,00;8,00;2,00;1,00;1,74;60,97;48,77;1,74
2020-08-30;52,00;72,00;3,00;2,00;0,50;1,73;58,93;45,07;3,47
2020-09-06;51,00;30,00;7,00;1,00;1,00;1,70;44,20;42,50;3,40
2020-09-13;47,00;26,00;3,00;1,00;1,00;0,87;48,74;43,52;1,74
2020-09-20;46,00;23,00;4,00;1,00;1,00;1,77;33,62;35,38;1,77
2020-09-27;48,00;19,00;4,00;1,00;1,00;1,71;29,14;30,86;3,43
2020-10-04;50,00;5,00;4,00;1,00;1,00;1,72;31,03;32,76;1,72
2020-10-11;55,00;4,00;8,00;0,50;1,00;0,86;24,06;27,50;3,44
2020-10-18;57,00;7,00;7,00;1,00;0,00;0,86;24,18;27,64;3,45
2020-10-25;39,00;5,00;4,00;0,50;0,00;1,70;20,35;28,83;1,70
2020-11-01;22,00;5,00;1,00;0,50;0,00;0,85;13,54;16,92;1,69
2020-11-08;21,00;2,00;4,00;0,50;0,50;0,88;17,50;15,75;3,50
2020-11-15;25,00;2,00;1,00;1,00;0,50;0,83;18,33;16,67;1,67
2020-11-22;33,00;5,00;2,00;1,00;1,00;0,87;19,11;19,11;1,74
2020-11-29;37,00;4,00;7,00;1,00;1,00;0,88;21,14;26,43;1,76
2020-12-06;42,00;5,00;4,00;1,00;0,50;0,88;22,75;28,00;1,75
2020-12-13;46,00;4,00;1,00;1,00;0,50;0,85;17,04;22,15;3,41
2020-12-20;44,00;8,00;2,00;1,00;1,00;0,85;16,92;15,23;3,38
2020-12-27;45,00;10,00;2,00;1,00;0,50;0,87;19,04;13,85;3,46
2021-01-03;41,00;6,00;7,00;1,00;1,00;0,85;13,67;10,25;1,71
2021-01-10;37,00;4,00;6,00;1,00;0,50;0,84;10,09;10,09;1,68
2021-01-17;36,00;3,00;7,00;1,00;0,00;0,86;6,86;12,00;1,71
2021-01-24;36,00;4,00;5,00;1,00;1,00;0,86;12,00;12,00;1,71
2021-01-31;40,00;4,00;3,00;1,00;0,50;0,87;15,65;13,91;3,48
2021-02-07;47,00;7,00;2,00;1,00;1,00;1,74;10,44;13,93;1,74
2021-02-14;55,00;7,00;5,00;0,50;0,50;0,86;17,19;15,47;3,44
2021-02-21;48,00;2,00;4,00;1,00;0,50;0,86;22,29;22,29;1,71
2021-02-28;48,00;8,00;3,00;1,00;1,00;1,71;13,71;24,00;3,43
2021-03-07;47,00;5,00;1,00;1,00;0,50;0,87;15,67;26,11;3,48
2021-03-14;44,00;4,00;6,00;1,00;0,00;0,88;15,84;28,16;3,52
2021-03-21;37,00;5,00;2,00;0,50;0,00;0,88;17,62;29,95;3,52
2021-03-28;45,00;9,00;4,00;1,00;1,00;0,87;20,77;32,88;3,46
2021-04-04;33,00;6,00;4,00;1,00;0,50;0,87;20,84;34,74;3,47
2021-04-11;33,00;4,00;2,00;1,00;0,50;0,87;15,63;39,95;3,47
2021-04-18;41,00;5,00;4,00;1,00;1,00;1,71;20,50;41,00;3,42
2021-04-25;43,00;6,00;6,00;1,00;1,00;1,72;30,96;48,16;3,44
2021-05-02;60,00;8,00;3,00;1,00;1,00;1,71;34,29;51,43;3,43
2021-05-09;60,00;10,00;3,00;2,00;0,00;1,71;39,43;51,43;3,43
2021-05-16;58,00;7,00;5,00;2,00;2,00;1,71;32,41;61,41;3,41
2021-05-23;59,00;5,00;10,00;2,00;1,00;3,37;42,14;74,17;3,37
2021-05-30;65,00;9,00;3,00;1,00;1,00;3,42;37,63;83,82;3,42
2021-06-06;72,00;8,00;5,00;2,00;3,00;1,71;46,29;80,57;5,14
2021-06-13;70,00;15,00;6,00;2,00;1,00;1,71;51,22;64,88;5,12
2021-06-20;68,00;13,00;9,00;1,00;1,00;1,70;59,50;66,30;5,10
2021-06-27;74,00;14,00;5,00;2,00;1,00;1,72;60,23;63,67;5,16
2021-07-04;84,00;9,00;12,00;2,00;1,00;3,43;72,00;80,57;5,14
2021-07-11;77,00;15,00;11,00;3,00;2,00;1,71;65,02;80,42;5,13
2021-07-18;71,00;15,00;16,00;3,00;2,00;3,46;76,20;86,59;5,20
2021-07-25;73,00;10,00;19,00;2,00;1,00;3,40;83,19;88,28;5,09
2021-08-01;75,00;8,00;10,00;3,00;2,00;5,11;86,93;88,64;3,41
2021-08-08;72,00;4,00;11,00;3,00;3,00;3,43;87,43;92,57;3,43
2021-08-15;69,00;11,00;8,00;2,00;4,00;3,45;86,25;94,88;5,18
2021-08-22;59,00;8,00;11,00;2,00;3,00;3,47;79,82;104,12;3,47
2021-08-29;63,00;6,00;8,00;3,00;1,00;1,75;78,75;89,25;3,50
2021-09-05;61,00;9,00;9,00;2,00;2,00;3,39;67,78;81,33;5,08
2021-09-12;61,00;7,00;9,00;2,00;2,00;3,39;72,86;81,33;3,39
2021-09-19;53,00;11,00;11,00;2,00;2,00;3,42;70,10;85,48;3,42
2021-09-26;64,00;8,00;12,00;2,00;2,00;3,46;72,65;83,03;5,19
2021-10-03;66,00;11,00;11,00;2,00;2,00;3,47;88,58;74,68;5,21
2021-10-10;63,00;10,00;18,00;3,00;3,00;1,70;97,05;85,14;3,41
2021-10-17;72,00;14,00;19,00;2,00;3,00;3,43;85,71;73,71;3,43
2021-10-24;70,00;15,00;10,00;2,00;3,00;1,71;73,41;71,71;3,41
2021-10-31;65,00;15,00;8,00;2,00;1,00;1,71;61,58;66,71;3,42
2021-11-07;55,00;7,00;12,00;1,00;3,00;1,72;63,59;65,31;5,16
2021-11-14;60,00;8,00;12,00;2,00;2,00;1,71;42,86;66,86;3,43
2021-11-21;53,00;11,00;6,00;1,00;1,00;5,13;39,32;63,26;5,13
2021-11-28;52,00;5,00;9,00;1,00;1,00;1,73;34,67;57,20;3,47
2021-12-05;51,00;7,00;8,00;2,00;2,00;0,88;28,14;56,28;3,52
2021-12-12;59,00;8,00;9,00;2,00;1,00;0,87;46,85;55,53;5,21
2021-12-19;53,00;8,00;6,00;2,00;2,00;1,71;30,77;37,61;3,42
2021-12-26;51,00;9,00;14,00;1,00;1,00;1,70;40,80;45,90;3,40
2022-01-02;44,00;9,00;5,00;2,00;1,00;1,76;42,24;51,04;3,52
2022-01-09;48,00;10,00;4,00;1,00;1,00;1,71;27,43;53,14;3,43
2022-01-16;43,00;3,00;7,00;2,00;2,00;1,72;25,80;55,04;3,44
2022-01-23;56,00;7,00;8,00;1,00;2,00;0,85;37,33;57,70;3,39
2022-01-30;65,00;12,00;12,00;3,00;2,00;1,71;44,47;71,84;3,42
2022-02-06;71,00;10,00;11,00;2,00;2,00;1,73;50,22;69,27;3,46
2022-02-13;68,00;11,00;9,00;2,00;2,00;1,70;49,30;71,40;3,40
2022-02-20;62,00;12,00;10,00;2,00;2,00;1,72;67,17;72,33;5,17
2022-02-27;67,00;12,00;14,00;3,00;2,00;1,72;70,44;67,00;5,15
2022-03-06;74,00;17,00;15,00;3,00;2,00;1,72;74,00;77,44;5,16
2022-03-13;73,00;13,00;13,00;3,00;3,00;3,40;74,70;74,70;6,79
2022-03-20;80,00;17,00;16,00;3,00;2,00;3,40;78,30;76,60;5,11
2022-03-27;65,00;11,00;17,00;4,00;2,00;3,42;80,39;71,84;5,13
2022-04-03;76,00;12,00;20,00;3,00;2,00;3,45;77,73;81,18;6,91
2022-04-10;67,00;12,00;18,00;5,00;2,00;3,44;84,18;84,18;5,15
2022-04-17;79,00;13,00;12,00;4,00;2,00;3,43;80,72;137,39;5,15
2022-04-24;68,00;10,00;17,00;4,00;3,00;1,70;105,40;83,30;6,80
2022-05-01;78,00;16,00;25,00;4,00;3,00;3,47;98,80;78,00;5,20
2022-05-08;67,00;11,00;18,00;4,00;3,00;1,72;70,44;80,74;5,15
2022-05-15;75,00;11,00;18,00;4,00;3,00;3,41;78,41;85,23;6,82
2022-05-22;85,00;15,00;19,00;6,00;2,00;5,20;91,94;83,27;6,94
2022-05-29;75,00;9,00;20,00;4,00;4,00;3,41;80,11;88,64;6,82
2022-06-05;79,00;12,00;18,00;6,00;2,00;1,72;80,72;84,15;6,87
2022-06-12;79,00;14,00;14,00;5,00;4,00;3,43;77,28;82,43;6,87
2022-06-19;80,00;17,00;16,00;4,00;4,00;5,22;73,04;60,87;6,96
2022-06-26;92,00;23,00;17,00;3,00;4,00;5,21;79,85;85,06;6,94
2022-07-03;100,00;13,00;17,00;4,00;4,00;3,45;79,31;86,21;6,90
2022-07-10;95,00;22,00;19,00;5,00;4,00;5,18;84,64;93,27;6,91
