Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;36,00;52,00;24,00;16,00;0,00;4,15;0,00;27,69;4,15
2019-01-13;24,00;56,00;32,00;52,00;8,00;4,24;8,47;21,18;0,00
2019-01-20;27,00;50,00;23,00;61,00;0,00;8,10;14,85;18,90;4,05
2019-01-27;23,00;45,00;15,00;38,00;0,00;0,00;4,06;41,94;14,88
2019-02-03;35,00;31,00;12,00;35,00;8,00;8,08;4,04;26,92;4,04
2019-02-10;16,00;52,00;20,00;28,00;4,00;0,00;0,00;42,67;4,00
2019-02-17;16,00;28,00;8,00;36,00;4,00;12,00;0,00;20,00;8,00
2019-02-24;44,00;44,00;28,00;36,00;0,00;4,13;0,00;27,50;4,13
2019-03-03;31,00;47,00;12,00;28,00;4,00;0,00;8,09;18,87;4,04
2019-03-10;23,00;35,00;19,00;12,00;4,00;8,12;8,12;14,88;4,06
2019-03-17;12,00;39,00;4,00;12,00;0,00;0,00;4,00;26,67;0,00
2019-03-24;44,00;36,00;16,00;28,00;4,00;4,13;4,13;24,75;8,25
2019-03-31;40,00;20,00;16,00;24,00;0,00;4,00;8,00;24,00;8,00
2019-04-07;19,00;31,00;15,00;0,00;0,00;4,07;0,00;35,29;8,14
2019-04-14;37,00;12,00;4,00;25,00;0,00;4,11;4,11;20,56;20,56
2019-04-21;12,00;33,00;4,00;16,00;0,00;12,00;8,00;20,00;12,00
2019-04-28;15,00;35,00;4,00;27,00;0,00;4,09;4,09;27,27;8,18
2019-05-05;15,00;34,00;23,00;46,00;8,00;0,00;4,09;23,18;8,18
2019-05-12;39,00;12,00;8,00;39,00;0,00;0,00;0,00;26,90;4,03
2019-05-19;34,00;19,00;19,00;15,00;0,00;0,00;10,88;23,12;14,96
2019-05-26;31,00;31,00;8,00;23,00;4,00;0,00;8,09;8,09;8,09
2019-06-02;22,00;26,00;18,00;29,00;0,00;4,13;11,00;22,00;6,88
2019-06-09;26,00;45,00;34,00;11,00;4,00;8,21;6,84;19,16;0,00
2019-06-16;15,00;11,00;15,00;42,00;4,00;0,00;10,91;25,91;4,09
2019-06-23;12,00;23,00;19,00;31,00;4,00;0,00;4,00;14,67;4,00
2019-06-30;54,00;35,00;8,00;39,00;4,00;0,00;12,15;22,95;12,15
2019-07-07;19,00;19,00;0,00;42,00;4,00;0,00;4,07;27,14;10,86
2019-07-14;20,00;16,00;12,00;45,00;4,00;0,00;12,00;24,00;8,00
2019-07-21;17,00;53,00;26,00;79,00;4,00;3,92;3,92;41,85;3,92
2019-07-28;26,00;30,00;13,00;39,00;4,00;0,00;4,11;38,32;8,21
2019-08-04;48,00;48,00;35,00;35,00;4,00;4,11;4,11;35,66;26,06
2019-08-11;24,00;48,00;8,00;36,00;12,00;0,00;8,00;28,00;0,00
2019-08-18;58,00;16,00;16,00;16,00;4,00;0,00;4,14;24,86;0,00
2019-08-25;36,00;56,00;8,00;40,00;0,00;0,00;0,00;48,46;8,31
2019-09-01;8,00;30,00;34,00;38,00;4,00;4,00;8,00;25,33;10,67
2019-09-08;11,00;23,00;11,00;34,00;0,00;4,13;8,25;34,38;11,00
2019-09-15;26,00;38,00;30,00;34,00;4,00;0,00;8,21;23,26;8,21
2019-09-22;22,00;30,00;19,00;37,00;4,00;0,00;4,13;15,13;4,13
2019-09-29;30,00;15,00;18,00;30,00;7,00;4,09;6,82;10,91;6,82
2019-10-06;26,00;44,00;29,00;29,00;4,00;10,95;4,11;36,95;6,84
2019-10-13;33,00;26,00;15,00;45,00;4,00;3,96;6,60;21,12;3,96
2019-10-20;44,00;37,00;26,00;48,00;4,00;0,00;4,00;40,00;0,00
2019-10-27;18,00;37,00;4,00;29,00;4,00;4,15;6,92;29,08;11,08
2019-11-03;29,00;40,00;18,00;48,00;0,00;0,00;0,00;25,05;6,59
2019-11-10;11,00;40,00;11,00;22,00;4,00;4,13;0,00;33,00;4,13
2019-11-17;26,00;15,00;11,00;33,00;0,00;0,00;10,95;19,16;4,11
2019-11-24;25,00;28,00;14,00;32,00;11,00;4,17;6,94;22,22;4,17
2019-12-01;33,00;37,00;11,00;30,00;4,00;0,00;6,88;22,00;0,00
2019-12-08;34,00;56,00;22,00;26,00;0,00;8,16;10,88;19,04;14,96
2019-12-15;26,00;73,00;29,00;55,00;7,00;0,00;4,11;26,00;0,00
2019-12-22;36,00;32,00;20,00;48,00;0,00;12,00;8,00;20,00;0,00
2019-12-29;34,00;64,00;15,00;30,00;4,00;23,12;8,16;38,08;0,00
2020-01-05;25,00;50,00;25,00;57,00;0,00;6,94;4,17;22,22;4,17
2020-01-12;52,00;49,00;31,00;31,00;0,00;0,00;6,84;62,95;6,84
2020-01-19;22,00;68,00;36,00;29,00;4,00;0,00;0,00;39,88;15,13
2020-01-26;18,00;35,00;14,00;18,00;4,00;0,00;4,15;36,00;11,08
2020-02-02;32,00;35,00;25,00;28,00;4,00;4,17;4,17;11,13;0,00
2020-02-09;31,00;49,00;10,00;24,00;0,00;4,04;6,74;24,26;17,52
2020-02-16;18,00;49,00;18,00;35,00;0,00;11,08;0,00;36,00;6,92
2020-02-23;28,00;28,00;14,00;28,00;0,00;4,20;4,20;25,20;7,00
2020-03-01;31,00;34,00;28,00;41,00;0,00;0,00;0,00;17,52;4,04
2020-03-08;30,00;23,00;30,00;17,00;3,00;0,00;2,73;55,91;2,73
2020-03-15;33,00;26,00;17,00;30,00;3,00;0,00;6,88;26,13;6,88
2020-03-22;20,00;16,00;7,00;36,00;0,00;10,00;17,14;17,14;2,86
2020-03-29;25,00;25,00;3,00;54,00;0,00;2,63;9,21;11,84;2,63
2020-04-05;40,00;30,00;17,00;60,00;3,00;0,00;2,76;27,59;2,76
2020-04-12;30,00;13,00;17,00;13,00;3,00;4,09;13,64;6,82;2,73
2020-04-19;39,00;26,00;16,00;29,00;0,00;6,72;2,69;16,14;6,72
2020-04-26;19,00;10,00;6,00;29,00;0,00;0,00;135,71;6,79;6,79
2020-05-03;29,00;10,00;7,00;13,00;0,00;0,00;16,57;9,67;6,90
2020-05-10;32,00;22,00;16,00;25,00;0,00;0,00;16,70;22,26;9,74
2020-05-17;26,00;16,00;13,00;16,00;3,00;0,00;16,42;9,58;0,00
2020-05-24;22,00;31,00;13,00;38,00;0,00;6,88;6,88;9,63;0,00
