Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;33,00;35,00;3,00;0,00;0,00;3,00;0,00;0,00;25,00;0,00;14,79;50,07;0,00;0,00;0,00;8,00;3,00;0,00;3,00;3,00;0,00
2019-01-13;43,00;55,00;5,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;2,26;32,82;0,00;0,00;2,00;36,00;0,00;0,00;7,00;5,00;0,00
2019-01-20;70,00;61,00;5,00;0,00;5,00;2,00;0,00;0,00;2,00;2,30;16,07;32,13;0,00;0,00;0,00;42,00;0,00;0,00;5,00;2,00;0,00
2019-01-27;55,00;55,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,75;27,50;0,00;0,00;0,00;14,00;2,00;0,00;5,00;2,00;5,00
2019-02-03;33,00;35,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,10;26,17;0,00;0,00;2,00;19,00;5,00;0,00;2,00;0,00;0,00
2019-02-10;53,00;60,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;13,83;31,11;0,00;0,00;0,00;5,00;0,00;0,00;2,00;0,00;0,00
2019-02-17;43,00;36,00;7,00;2,00;2,00;2,00;0,00;2,00;0,00;0,00;16,97;19,24;0,00;0,00;2,00;19,00;0,00;0,00;5,00;0,00;0,00
2019-02-24;29,00;36,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;2,32;9,28;17,40;0,00;0,00;2,00;19,00;2,00;2,00;5,00;0,00;2,00
2019-03-03;58,00;58,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,51;14,78;0,00;0,00;3,00;13,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;61,00;59,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19,57;21,87;0,00;0,00;5,00;15,00;2,00;0,00;2,00;0,00;0,00
2019-03-17;35,00;32,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22,17;28,00;0,00;0,00;0,00;10,00;5,00;0,00;0,00;0,00;2,00
2019-03-24;35,00;50,00;7,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;17,50;38,50;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;54,00;52,00;5,00;2,00;0,00;5,00;0,00;0,00;0,00;4,60;17,23;71,23;0,00;0,00;0,00;39,00;0,00;0,00;0,00;5,00;2,00
2019-04-07;58,00;51,00;5,00;0,00;5,00;0,00;2,00;0,00;2,00;4,55;19,33;60,27;0,00;0,00;0,00;51,00;0,00;2,00;2,00;2,00;0,00
2019-04-14;66,00;61,00;3,00;3,00;3,00;10,00;0,00;8,00;0,00;0,00;10,24;72,83;0,00;0,00;0,00;31,00;0,00;0,00;10,00;0,00;3,00
2019-04-21;78,00;78,00;5,00;5,00;5,00;0,00;0,00;3,00;0,00;2,33;18,63;108,27;0,00;0,00;0,00;32,00;0,00;0,00;5,00;8,00;0,00
2019-04-28;84,00;77,00;0,00;2,00;0,00;0,00;0,00;2,00;2,00;0,00;17,26;84,00;0,00;2,00;5,00;39,00;2,00;0,00;0,00;5,00;0,00
2019-05-05;89,00;89,00;5,00;2,00;0,00;7,00;0,00;0,00;0,00;0,00;13,87;67,04;0,00;0,00;2,00;46,00;0,00;0,00;2,00;0,00;0,00
2019-05-12;68,00;61,00;2,00;2,00;0,00;2,00;0,00;2,00;2,00;0,00;13,83;61,08;0,00;0,00;0,00;49,00;2,00;0,00;2,00;5,00;0,00
2019-05-19;73,00;59,00;7,00;0,00;0,00;2,00;0,00;2,00;5,00;4,63;6,95;47,51;0,00;0,00;0,00;21,00;2,00;0,00;5,00;2,00;0,00
2019-05-26;51,00;48,00;2,00;5,00;0,00;9,00;5,00;0,00;2,00;0,00;13,91;62,59;2,32;0,00;0,00;35,00;2,00;0,00;2,00;2,00;5,00
2019-06-02;61,00;49,00;5,00;2,00;2,00;5,00;0,00;0,00;2,00;0,00;6,91;78,26;0,00;0,00;0,00;66,00;0,00;0,00;0,00;0,00;5,00
2019-06-09;59,00;49,00;12,00;0,00;0,00;5,00;0,00;2,00;2,00;0,00;14,75;87,37;2,27;0,00;0,00;44,00;5,00;0,00;2,00;10,00;5,00
2019-06-16;57,00;57,00;7,00;0,00;2,00;12,00;0,00;0,00;0,00;0,00;19,38;76,38;0,00;0,00;0,00;50,00;0,00;0,00;5,00;0,00;0,00
2019-06-23;100,00;80,00;5,00;2,00;0,00;0,00;0,00;0,00;0,00;8,05;12,64;114,94;2,30;0,00;0,00;65,00;0,00;0,00;5,00;5,00;0,00
2019-06-30;82,00;70,00;2,00;2,00;0,00;5,00;0,00;0,00;2,00;2,28;21,64;91,11;0,00;0,00;0,00;47,00;0,00;0,00;5,00;0,00;0,00
2019-07-07;79,00;55,00;12,00;2,00;2,00;2,00;0,00;0,00;7,00;0,00;28,62;70,99;0,00;0,00;0,00;57,00;0,00;2,00;24,00;2,00;0,00
2019-07-14;74,00;62,00;15,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;21,97;91,34;2,31;0,00;0,00;37,00;5,00;0,00;2,00;12,00;0,00
