Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;19,00;23,07;4,07;0,00;0,00;0,00;0,00;0,00;0,00;3,17;57,00;34,83;0,00;0,00;5,43;54,29;0,00;0,00;0,00;5,00;5,00
2019-01-13;49,00;27,22;0,00;0,00;0,00;4,00;0,00;0,00;0,00;13,07;35,93;42,47;3,27;0,00;0,00;40,83;0,00;4,00;0,00;0,00;9,00
2019-01-20;37,00;32,89;0,00;0,00;0,00;4,00;0,00;4,00;0,00;6,73;53,82;37,00;0,00;0,00;0,00;95,14;0,00;0,00;0,00;0,00;21,00
2019-01-27;25,00;32,89;3,95;7,89;0,00;0,00;0,00;0,00;0,00;15,63;18,75;53,13;3,13;5,56;0,00;80,56;8,33;0,00;0,00;4,00;8,00
2019-02-03;18,00;45,69;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,20;68,40;0,00;0,00;5,14;30,86;0,00;0,00;5,00;0,00;0,00
2019-02-10;22,00;49,50;9,63;0,00;0,00;0,00;0,00;0,00;0,00;12,57;28,29;40,86;0,00;0,00;5,50;41,25;0,00;0,00;0,00;4,00;9,00
2019-02-17;49,00;44,92;0,00;0,00;0,00;4,00;0,00;0,00;4,00;9,80;35,93;91,47;9,80;0,00;0,00;70,78;5,44;0,00;0,00;0,00;0,00
2019-02-24;71,00;49,15;13,65;0,00;0,00;4,00;0,00;0,00;0,00;3,38;40,57;71,00;0,00;0,00;0,00;19,12;0,00;0,00;9,00;0,00;4,00
2019-03-03;32,00;58,67;4,00;0,00;0,00;0,00;0,00;0,00;0,00;9,60;35,20;67,20;0,00;0,00;0,00;50,67;0,00;0,00;0,00;9,00;0,00
2019-03-10;32,00;40,00;4,00;0,00;0,00;0,00;0,00;0,00;5,00;3,20;32,00;67,20;0,00;0,00;5,33;45,33;8,00;0,00;5,00;5,00;5,00
2019-03-17;55,00;59,02;9,39;0,00;0,00;0,00;0,00;0,00;0,00;9,71;19,41;93,82;0,00;0,00;0,00;74,25;5,50;0,00;0,00;5,00;9,00
2019-03-24;41,00;73,80;9,57;4,10;0,00;5,00;0,00;0,00;0,00;13,67;37,58;75,17;3,42;5,47;5,47;68,33;5,47;0,00;5,00;0,00;5,00
2019-03-31;52,00;69,33;0,00;0,00;0,00;9,00;0,00;0,00;4,00;9,75;58,50;123,50;0,00;5,47;0,00;79,37;0,00;0,00;0,00;0,00;9,00
2019-04-07;35,00;39,04;8,08;0,00;4,04;4,00;0,00;4,00;4,00;3,50;73,50;115,50;3,50;0,00;0,00;99,62;0,00;0,00;0,00;4,00;22,00
2019-04-14;28,00;85,40;4,20;0,00;0,00;5,00;5,00;0,00;14,00;3,50;59,50;157,50;0,00;0,00;5,60;137,20;0,00;0,00;0,00;0,00;23,00
2019-04-21;71,00;102,40;4,10;0,00;0,00;0,00;0,00;0,00;0,00;16,90;57,48;104,81;0,00;5,46;0,00;196,62;0,00;0,00;0,00;0,00;9,00
