Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;49,00;25,24;7,42;25,24;5,94;19,00;8,00;18,00;1,00;4,00;4,00;5,00;3,00;3,00;1,00;1,00;1,00;0,50;0,50;0,50;1,00
2019-01-13;47,00;22,03;7,34;24,97;7,34;19,00;8,00;21,00;1,00;4,00;4,00;4,00;3,00;4,00;1,00;1,00;1,00;1,00;0,50;0,50;1,00
2019-01-20;45,00;24,68;7,26;26,13;7,26;20,00;7,00;19,00;1,00;3,00;3,00;5,00;2,00;4,00;1,00;1,00;2,00;1,00;0,50;0,50;1,00
2019-01-27;37,00;22,77;8,54;22,77;5,69;17,00;8,00;21,00;2,00;4,00;4,00;5,00;3,00;3,00;1,00;1,00;2,00;1,00;0,50;0,50;1,00
2019-02-03;37,00;28,12;10,36;25,16;7,40;19,00;9,00;22,00;2,00;4,00;4,00;6,00;3,00;4,00;1,00;1,00;2,00;2,00;0,50;1,00;1,00
2019-02-10;36,00;27,36;10,08;31,68;7,20;20,00;9,00;22,00;2,00;4,00;6,00;6,00;3,00;4,00;1,00;2,00;3,00;2,00;1,00;1,00;1,00
2019-02-17;37,00;34,04;13,32;32,56;10,36;23,00;10,00;21,00;2,00;5,00;6,00;5,00;5,00;5,00;1,00;2,00;3,00;3,00;1,00;1,00;2,00
2019-02-24;39,00;31,78;11,56;28,89;10,11;22,00;9,00;22,00;2,00;5,00;6,00;5,00;4,00;6,00;1,00;2,00;3,00;3,00;1,00;1,00;1,00
2019-03-03;37,00;29,60;11,84;28,12;10,36;21,00;10,00;23,00;1,00;5,00;5,00;5,00;4,00;4,00;2,00;1,00;2,00;3,00;0,50;1,00;1,00
2019-03-10;42,00;26,07;10,14;26,07;10,14;22,00;10,00;23,00;2,00;4,00;4,00;5,00;5,00;5,00;1,00;2,00;2,00;2,00;1,00;1,00;1,00
2019-03-17;35,00;30,63;11,67;29,17;8,75;20,00;10,00;22,00;2,00;5,00;6,00;5,00;5,00;6,00;1,00;2,00;3,00;2,00;0,50;1,00;1,00
2019-03-24;42,00;28,97;14,48;26,07;10,14;22,00;10,00;24,00;2,00;5,00;6,00;6,00;5,00;7,00;1,00;2,00;4,00;1,00;0,50;1,00;1,00
