Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;42,00;616,00;14,00;14,00;14,00;21,00;17,00;28,00;9,00;9,00;5,00;5,00;3,00
2019-01-13;45,00;600,00;15,00;15,00;15,00;21,00;21,00;36,00;8,00;11,00;4,00;3,00;1,00
2019-01-20;43,00;530,33;28,67;14,33;14,33;19,00;11,00;36,00;5,00;10,00;15,00;3,00;1,00
2019-01-27;18,00;666,00;18,00;18,00;18,00;14,00;18,00;6,00;9,00;10,00;6,00;6,00;1,00
2019-02-03;22,00;880,00;22,00;22,00;22,00;20,00;12,00;4,00;5,00;14,00;4,00;4,00;3,00
2019-02-10;24,00;936,00;24,00;24,00;24,00;22,00;15,00;4,00;5,00;7,00;7,00;10,00;0,00
2019-02-17;28,00;504,00;14,00;14,00;42,00;21,00;17,00;4,00;15,00;12,00;5,00;4,00;3,00
2019-02-24;37,00;795,50;18,50;9,25;18,50;30,00;24,00;8,00;12,00;7,00;4,00;4,00;1,00
2019-03-03;33,00;693,00;16,50;16,50;16,50;18,00;17,00;7,00;13,00;4,00;13,00;3,00;0,00
2019-03-10;31,00;635,50;15,50;15,50;31,00;34,00;9,00;9,00;15,00;12,00;5,00;6,00;1,00
2019-03-17;22,00;792,00;22,00;22,00;11,00;18,00;19,00;4,00;9,00;12,00;4,00;5,00;8,00
2019-03-24;29,00;580,00;14,50;14,50;14,50;32,00;19,00;3,00;11,00;5,00;1,00;4,00;3,00
2019-03-31;47,00;642,33;15,67;15,67;15,67;16,00;20,00;15,00;5,00;8,00;12,00;7,00;7,00
2019-04-07;66,00;709,50;16,50;16,50;16,50;43,00;15,00;21,00;6,00;5,00;8,00;10,00;3,00
2019-04-14;47,00;1566,67;31,33;31,33;15,67;19,00;17,00;35,00;8,00;11,00;7,00;7,00;5,00
2019-04-21;53,00;848,00;17,67;17,67;17,67;29,00;18,00;39,00;7,00;12,00;7,00;10,00;11,00
2019-04-28;61,00;808,25;15,25;30,50;15,25;17,00;21,00;28,00;13,00;8,00;14,00;8,00;3,00
2019-05-05;58,00;522,00;14,50;14,50;14,50;18,00;26,00;50,00;19,00;9,00;4,00;4,00;5,00
2019-05-12;58,00;580,00;14,50;29,00;14,50;34,00;20,00;20,00;10,00;6,00;3,00;8,00;4,00
2019-05-19;57,00;598,50;14,25;14,25;28,50;20,00;31,00;22,00;9,00;15,00;6,00;6,00;6,00
2019-05-26;49,00;718,67;32,67;32,67;16,33;27,00;30,00;38,00;10,00;15,00;8,00;8,00;8,00
2019-06-02;55,00;861,67;18,33;18,33;18,33;21,00;37,00;32,00;13,00;10,00;7,00;5,00;4,00
2019-06-09;61,00;594,75;15,25;15,25;15,25;29,00;27,00;49,00;14,00;19,00;10,00;7,00;1,00
2019-06-16;61,00;610,00;15,25;15,25;15,25;39,00;28,00;43,00;14,00;10,00;10,00;4,00;6,00
2019-06-23;59,00;575,25;14,75;14,75;44,25;19,00;22,00;38,00;24,00;14,00;6,00;6,00;10,00
2019-06-30;74,00;636,40;29,60;29,60;103,60;26,00;27,00;45,00;14,00;15,00;17,00;15,00;9,00
2019-07-07;72,00;748,80;28,80;28,80;43,20;41,00;33,00;42,00;23,00;19,00;8,00;9,00;13,00
2019-07-14;83,00;913,00;33,20;33,20;33,20;32,00;36,00;41,00;20,00;27,00;11,00;8,00;12,00
2019-07-21;68,00;901,00;51,00;17,00;51,00;55,00;55,00;42,00;19,00;19,00;14,00;6,00;10,00
2019-07-28;77,00;1001,00;15,40;30,80;30,80;21,00;39,00;54,00;26,00;24,00;7,00;17,00;13,00
2019-08-04;72,00;820,80;28,80;43,20;28,80;38,00;41,00;48,00;16,00;29,00;10,00;9,00;10,00
2019-08-11;60,00;735,00;15,00;30,00;30,00;29,00;28,00;32,00;12,00;17,00;11,00;5,00;4,00
2019-08-18;71,00;745,50;17,75;35,50;17,75;36,00;21,00;48,00;12,00;16,00;5,00;5,00;3,00
2019-08-25;66,00;594,00;33,00;16,50;16,50;29,00;19,00;43,00;12,00;17,00;5,00;3,00;3,00
2019-09-01;60,00;585,00;15,00;15,00;30,00;29,00;19,00;36,00;9,00;14,00;6,00;2,00;7,00
2019-09-08;65,00;715,00;16,25;16,25;16,25;25,00;19,00;29,00;16,00;8,00;10,00;10,00;4,00
2019-09-15;53,00;777,33;17,67;17,67;35,33;16,00;11,00;37,00;6,00;10,00;8,00;4,00;3,00
2019-09-22;46,00;613,33;15,33;15,33;15,33;21,00;15,00;27,00;5,00;5,00;2,00;4,00;1,00
2019-09-29;47,00;705,00;15,67;31,33;31,33;18,00;12,00;27,00;18,00;11,00;9,00;1,00;2,00
2019-10-06;40,00;653,33;13,33;13,33;13,33;16,00;15,00;34,00;11,00;6,00;6,00;4,00;2,00
2019-10-13;35,00;875,00;35,00;17,50;17,50;21,00;19,00;46,00;9,00;11,00;6,00;2,00;2,00
2019-10-20;27,00;648,00;13,50;13,50;13,50;19,00;22,00;26,00;10,00;10,00;5,00;4,00;1,00
2019-10-27;23,00;805,00;23,00;23,00;23,00;19,00;11,00;22,00;7,00;4,00;5,00;2,00;1,00
2019-11-03;19,00;722,00;19,00;19,00;19,00;18,00;13,00;13,00;10,00;7,00;2,00;1,00;2,00
2019-11-10;21,00;819,00;42,00;21,00;21,00;18,00;15,00;17,00;5,00;6,00;2,00;2,00;5,00
2019-11-17;30,00;540,00;15,00;15,00;15,00;16,00;10,00;29,00;10,00;9,00;2,00;4,00;2,00
2019-11-24;26,00;494,00;26,00;13,00;13,00;9,00;13,00;14,00;6,00;9,00;4,00;0,00;1,00
2019-12-01;22,00;814,00;22,00;22,00;22,00;25,00;9,00;16,00;5,00;0,00;5,00;4,00;4,00
2019-12-08;20,00;660,00;20,00;20,00;20,00;15,00;15,00;16,00;1,00;9,00;6,00;4,00;1,00
2019-12-15;46,00;582,67;15,33;15,33;15,33;23,00;15,00;12,00;6,00;6,00;5,00;2,00;0,00
2019-12-22;45,00;705,00;15,00;15,00;15,00;20,00;20,00;24,00;3,00;11,00;3,00;1,00;1,00
2019-12-29;30,00;660,00;15,00;15,00;15,00;27,00;13,00;22,00;10,00;6,00;3,00;3,00;4,00
2020-01-05;45,00;615,00;15,00;15,00;15,00;17,00;15,00;24,00;8,00;8,00;7,00;4,00;1,00
2020-01-12;47,00;673,67;15,67;15,67;15,67;32,00;22,00;31,00;10,00;9,00;7,00;3,00;8,00
2020-01-19;43,00;602,00;14,33;14,33;14,33;23,00;11,00;40,00;12,00;12,00;10,00;7,00;1,00
2020-01-26;42,00;532,00;14,00;14,00;14,00;21,00;18,00;36,00;13,00;5,00;7,00;5,00;5,00
2020-02-02;54,00;684,00;18,00;36,00;18,00;19,00;15,00;28,00;21,00;12,00;8,00;5,00;4,00
