Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;46,00;2,00;11,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;16,00;33,00;0,00;0,00;0,00;53,08;0,00;0,00;5,00;6,00;8,00
2019-01-13;52,00;11,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;31,00;2,00;1,73;1,73;76,27;0,00;0,00;8,00;6,00;0,00
2019-01-20;40,00;8,00;12,00;0,00;2,00;0,00;0,00;2,00;3,00;0,00;21,00;31,00;2,00;0,00;3,64;72,73;0,00;0,00;5,00;2,00;6,00
2019-01-27;41,00;5,00;11,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;11,00;30,00;0,00;0,00;3,42;54,67;1,71;2,00;6,00;3,00;3,00
2019-02-03;27,00;6,00;15,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;15,00;49,00;0,00;0,00;0,00;73,29;0,00;0,00;9,00;4,00;4,00
2019-02-10;39,00;7,00;16,00;0,00;1,00;1,00;0,00;3,00;0,00;0,00;28,00;49,00;0,00;0,00;0,00;56,73;0,00;0,00;11,00;3,00;3,00
2019-02-17;41,00;5,00;15,00;0,00;2,00;0,00;0,00;5,00;0,00;0,00;17,00;65,00;0,00;0,00;1,86;70,82;0,00;0,00;2,00;2,00;0,00
2019-02-24;48,00;7,00;16,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;15,00;30,00;0,00;0,00;0,00;62,77;3,69;0,00;11,00;0,00;1,00
2019-03-03;49,00;3,00;18,00;2,00;0,00;0,00;0,00;3,00;2,00;2,00;15,00;44,00;0,00;0,00;0,00;59,50;0,00;0,00;3,00;0,00;2,00
2019-03-10;57,00;8,00;8,00;0,00;2,00;0,00;0,00;0,00;0,00;3,00;18,00;59,00;0,00;0,00;0,00;64,13;3,56;0,00;6,00;3,00;3,00
2019-03-17;46,00;6,00;22,00;0,00;2,00;2,00;0,00;3,00;3,00;0,00;11,00;69,00;0,00;0,00;0,00;56,62;0,00;0,00;6,00;8,00;2,00
2019-03-24;53,00;9,00;22,00;2,00;3,00;2,00;0,00;2,00;0,00;0,00;14,00;63,00;2,00;1,77;0,00;77,73;1,77;0,00;11,00;5,00;2,00
2019-03-31;49,00;6,00;16,00;2,00;0,00;0,00;0,00;2,00;2,00;2,00;16,00;61,00;0,00;0,00;0,00;63,00;1,75;0,00;6,00;2,00;2,00
2019-04-07;52,00;8,00;16,00;2,00;0,00;2,00;0,00;0,00;2,00;0,00;16,00;50,00;0,00;0,00;1,86;96,57;1,86;0,00;6,00;3,00;5,00
2019-04-14;53,00;6,00;19,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;13,00;59,00;0,00;0,00;1,77;74,20;0,00;0,00;5,00;10,00;8,00
2019-04-21;54,00;6,00;17,00;0,00;0,00;2,00;0,00;3,00;0,00;0,00;16,00;44,00;0,00;0,00;1,80;57,60;0,00;0,00;3,00;6,00;2,00
2019-04-28;45,00;6,00;15,00;0,00;0,00;2,00;0,00;0,00;5,00;0,00;12,00;62,00;2,00;1,73;0,00;72,69;0,00;0,00;6,00;0,00;5,00
2019-05-05;61,00;6,00;20,00;2,00;0,00;0,00;0,00;0,00;3,00;0,00;17,00;69,00;0,00;0,00;0,00;82,53;0,00;0,00;2,00;2,00;5,00
2019-05-12;60,00;11,00;18,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;14,00;56,00;0,00;0,00;1,76;63,53;0,00;0,00;7,00;3,00;0,00
2019-05-19;46,00;5,00;8,00;0,00;0,00;0,00;2,00;0,00;3,00;0,00;19,42;59,29;0,00;0,00;0,00;77,85;1,77;2,00;0,00;6,00;5,00
2019-05-26;66,00;11,00;10,00;0,00;2,00;2,00;0,00;3,00;0,00;2,00;18,00;64,00;0,00;0,00;0,00;99,00;1,83;0,00;0,00;5,00;7,00
2019-06-02;61,00;5,00;26,00;2,00;0,00;2,00;0,00;2,00;0,00;3,00;18,00;75,00;0,00;0,00;1,79;358,82;0,00;0,00;12,00;6,00;6,00
2019-06-09;59,00;11,00;6,00;2,00;2,00;3,00;0,00;2,00;0,00;2,00;22,00;100,00;0,00;0,00;0,00;129,06;0,00;0,00;2,00;13,00;5,00
2019-06-16;36,00;3,00;21,00;0,00;0,00;0,00;0,00;5,00;2,00;0,00;19,54;74,06;0,00;1,80;0,00;90,00;0,00;0,00;7,00;2,00;3,00
2019-06-23;38,00;7,00;10,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;24,00;72,00;0,00;0,00;0,00;93,27;1,73;0,00;5,00;3,00;7,00
2019-06-30;74,00;7,00;18,00;0,00;0,00;5,00;0,00;2,00;0,00;2,00;17,00;80,00;0,00;0,00;0,00;66,95;1,76;0,00;5,00;3,00;5,00
2019-07-07;50,00;5,00;21,00;0,00;0,00;0,00;0,00;2,00;3,00;2,00;25,00;87,00;0,00;0,00;1,79;71,43;0,00;0,00;8,00;3,00;5,00
2019-07-14;51,00;6,00;8,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;16,32;61,20;0,00;0,00;0,00;69,21;7,29;2,00;3,00;2,00;2,00
2019-07-21;60,00;8,00;28,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;23,00;66,00;0,00;0,00;0,00;74,12;1,76;0,00;5,00;2,00;2,00
2019-07-28;57,00;3,00;15,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;22,00;55,00;0,00;0,00;1,78;49,88;3,56;0,00;0,00;0,00;2,00
2019-08-04;50,00;5,00;10,00;3,00;0,00;2,00;3,00;0,00;0,00;2,04;21,43;50,00;5,10;0,00;0,00;75,00;0,00;0,00;2,00;2,00;3,00
2019-08-11;46,00;6,00;21,00;3,00;0,00;2,00;0,00;2,00;0,00;0,00;21,00;57,00;0,00;0,00;0,00;60,15;0,00;0,00;3,00;3,00;2,00
2019-08-18;46,00;6,00;19,00;6,00;3,00;0,00;2,00;2,00;0,00;0,00;9,00;49,00;3,00;1,77;3,54;70,77;3,54;0,00;5,00;5,00;8,00
2019-08-25;46,00;8,00;15,00;2,00;0,00;5,00;0,00;0,00;0,00;0,00;17,00;47,00;0,00;1,77;0,00;60,15;1,77;0,00;5,00;5,00;3,00
